uniprot_id,description,pep_num,annotation,ctrl_turbo(-)_1,ctrl_turbo(-)_2,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(-)_1,LPS_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4
P62830,Rpl23 60S ribosomal protein L23,1,,2449.0,1952.0,3155.0,1994.0,1884.0,2066.0,2516.0,5349.0,2754.0,1807.0,5330.0,3199.0,5851.0,7776.0,2776.0,4966.0
P68368,Tuba4a Tubulin alpha-4A chain,2,,7068.0,2968.0,5654.0,7882.0,16021.0,10679.0,8295.0,4078.0,9294.0,7590.0,19424.0,12104.0,16434.0,31050.0,5384.0,8448.0
Q9R0G6,Comp Cartilage oligomeric matrix protein,2,TP,8743.0,8306.0,19637.0,46516.0,50378.0,11909.0,10928.0,15272.0,34311.0,25132.0,16224.0,12661.0,35691.0,56824.0,27443.0,27432.0
A0A0G2JFZ3,Igkv19-93 Protein Igkv19-93,1,,5216.0,964.0,2011.0,1473.0,9212.0,2214.0,1184.0,2650.0,4171.0,1441.0,2273.0,2824.0,4952.0,4644.0,2284.0,3796.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,1,FP,4553.0,3598.0,3081.0,5690.0,11266.0,5370.0,5665.0,5991.0,5293.0,6746.0,9456.0,10905.0,13894.0,17277.0,5368.0,8370.0
Q8R0Z6,Angptl6 Angiopoietin-related protein 6,5,TP,34212.0,19571.0,39289.0,17422.0,87001.0,25970.0,31361.0,13749.0,63623.0,17336.0,120816.0,5051.0,45585.0,85863.0,38990.0,31526.0
P35980,Rpl18 60S ribosomal protein L18,2,TP,5824.0,2644.0,15461.0,7076.0,7404.0,9010.0,10654.0,26611.0,8727.0,4141.0,27053.0,25689.0,24921.0,25728.0,16441.0,15965.0
Q99MR8,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",6,FP,39012.0,34758.0,75790.0,86881.0,68353.0,62029.0,62518.0,230765.0,94380.0,37224.0,95027.0,104722.0,129852.0,97529.0,120518.0,85969.0
P07310,Ckm Creatine kinase M-type,3,,10094.0,4070.0,10790.0,11347.0,10335.0,10723.0,25785.0,49427.0,67063.0,9218.0,20119.0,37650.0,12924.0,23830.0,45907.0,23453.0
A0A0G2JDE1,Ighv8-12 Protein Ighv8-12,1,,11542.0,9153.0,6786.0,12767.0,13785.0,14000.0,7806.0,5536.0,13883.0,8928.0,20651.0,16542.0,15787.0,27760.0,8323.0,10554.0
A0A0A6YXQ0,Ighv8-8 Protein Ighv8-8,1,,7289.0,4853.0,5085.0,9847.0,11311.0,8191.0,5852.0,6698.0,15694.0,5648.0,16293.0,15827.0,13752.0,17072.0,11800.0,24101.0
A0A075B5P0,Igkv3-2 Protein Igkv3-2,1,,6611.0,5410.0,6400.0,15126.0,45901.0,4841.0,9847.0,12161.0,9959.0,5456.0,26052.0,12713.0,51719.0,21248.0,8849.0,23345.0
Q61704,Itih3 Inter-alpha-trypsin inhibitor heavy chain H3,8,TP,109693.0,51493.0,40729.0,75525.0,122031.0,67917.0,105475.0,56852.0,119184.0,80572.0,323347.0,732477.0,401032.0,686531.0,581188.0,450797.0
Q9DBD0,Ica Inhibitor of carbonic anhydrase,7,TP,63688.0,28443.0,37831.0,57671.0,111878.0,44323.0,79615.0,40351.0,77815.0,42791.0,77733.0,114701.0,69339.0,132303.0,69675.0,106160.0
E9Q557,Dsp Desmoplakin,28,,289182.0,369565.0,215913.0,429685.0,295867.0,178801.0,434109.0,298522.0,412706.0,431535.0,593037.0,271322.0,397622.0,470002.0,235024.0,367592.0
A0A0A6YXL5,Ighv7-4 Protein Ighv7-4,1,,1213.0,2327.0,828.0,1872.0,1884.0,1417.0,4150.0,969.0,3412.0,602.0,17400.0,2054.0,3532.0,4132.0,2068.0,1525.0
E9Q8B5,Gm4788 Protein Gm4788,5,,41962.0,41445.0,44017.0,42112.0,93088.0,46783.0,55766.0,47573.0,46272.0,38530.0,107393.0,57941.0,60395.0,98052.0,60636.0,75599.0
Q9QXC1,Fetub Fetuin-B,3,TP,24722.0,7425.0,9873.0,20604.0,34771.0,12291.0,31142.0,9498.0,33974.0,17130.0,21010.0,35910.0,22714.0,41440.0,29883.0,35504.0
P63101,Ywhaz 14-3-3 protein zeta/delta,1,,1368.0,2654.0,1346.0,2397.0,4181.0,1841.0,1829.0,2701.0,3063.0,3740.0,4067.0,3925.0,3473.0,7288.0,2162.0,2492.0
Q64726,Azgp1 Zinc-alpha-2-glycoprotein,3,TP,62502.0,34210.0,32565.0,50081.0,122701.0,48142.0,81823.0,56121.0,64286.0,58713.0,76318.0,116994.0,76921.0,136529.0,62886.0,94351.0
P62855,Rps26 40S ribosomal protein S26,1,TP,5696.0,4876.0,11201.0,6818.0,5888.0,7532.0,9112.0,22070.0,8541.0,4607.0,21304.0,16040.0,15835.0,26359.0,17550.0,16002.0
G3UVV6,Mmrn1 Multimerin-1,12,,112103.0,110823.0,101374.0,118337.0,268514.0,144918.0,161087.0,58383.0,124292.0,80986.0,152223.0,75543.0,96827.0,140085.0,33088.0,60802.0
A2AQ07,Tubb1 Tubulin beta-1 chain,4,,39266.0,14325.0,24943.0,39209.0,109303.0,78625.0,41719.0,21780.0,44577.0,27247.0,120536.0,79874.0,115338.0,202625.0,20900.0,41411.0
Q61702,Itih1 Inter-alpha-trypsin inhibitor heavy chain H1,6,TP,70539.0,42640.0,27281.0,60078.0,120826.0,57879.0,75692.0,58458.0,77337.0,51158.0,112020.0,140453.0,84263.0,160168.0,109392.0,99223.0
E9Q4Z2,Acacb Acetyl-CoA carboxylase 2,13,FP,38443.0,47790.0,228467.0,172595.0,46619.0,95735.0,78638.0,66532.0,48637.0,44107.0,105455.0,261032.0,158189.0,122782.0,61210.0,95346.0
O08692,Ngp Neutrophilic granule protein,1,TP,2254.0,2368.0,2122.0,2602.0,3844.0,1808.0,3599.0,3372.0,2154.0,1451.0,11083.0,6165.0,11166.0,13511.0,4927.0,4631.0
A0A0B4J1J6,Ighv10-1 Protein Ighv10-1,2,,16161.0,9203.0,9940.0,14540.0,32692.0,18083.0,25447.0,10233.0,20434.0,8506.0,68482.0,15000.0,43492.0,43144.0,20995.0,18268.0
O89020,Afm Afamin,4,TP,46422.0,10673.0,18314.0,29110.0,60231.0,16429.0,44250.0,15141.0,45146.0,20885.0,28516.0,72848.0,25376.0,55902.0,36553.0,66675.0
Q792Z1,Try10 Protein Try10,1,,55980.0,70575.0,44390.0,56862.0,59876.0,47818.0,58250.0,53599.0,71264.0,53662.0,56661.0,61448.0,60961.0,79838.0,52583.0,87589.0
Q8CIF4,Btd Biotinidase,4,TP,8710.0,7548.0,58945.0,213581.0,157438.0,13988.0,21570.0,44446.0,83281.0,81778.0,14338.0,19532.0,86913.0,137280.0,36585.0,179675.0
P29788,Vtn Vitronectin,4,TP,108610.0,71402.0,100503.0,111354.0,173346.0,110560.0,117718.0,162557.0,116954.0,78076.0,183541.0,408084.0,165354.0,162814.0,133188.0,258550.0
P18760,Cfl1 Cofilin-1,1,FP,2554.0,2051.0,3404.0,2375.0,2527.0,3114.0,2090.0,4761.0,2370.0,2780.0,4030.0,1670.0,4145.0,4825.0,2843.0,2655.0
P62717,Rpl18a 60S ribosomal protein L18a,2,,4704.0,3300.0,10189.0,3800.0,7654.0,8356.0,7836.0,6383.0,5559.0,2106.0,13837.0,15177.0,15216.0,14274.0,7017.0,15793.0
P32848,Pvalb Parvalbumin alpha,1,,1846.0,746.0,1309.0,1799.0,605.0,502.0,2487.0,500.0,871.0,1362.0,624.0,10370.0,3206.0,4302.0,4640.0,5597.0
P14148,Rpl7 60S ribosomal protein L7,3,,6182.0,4763.0,16493.0,11689.0,15497.0,12302.0,11379.0,18844.0,15451.0,6635.0,38699.0,36154.0,35918.0,39446.0,18623.0,29886.0
P62242,Rps8 40S ribosomal protein S8,2,,14840.0,16767.0,22321.0,20887.0,24073.0,51387.0,36019.0,47192.0,25103.0,14216.0,48998.0,36900.0,45320.0,56055.0,30105.0,26064.0
O88947,F10 Coagulation factor X,3,TP,36300.0,13760.0,8773.0,20779.0,37214.0,11934.0,26358.0,20239.0,26917.0,14141.0,31716.0,68040.0,27723.0,56793.0,42552.0,69632.0
P62702,"Rps4x 40S ribosomal protein S4, X isoform",2,,20071.0,21509.0,33296.0,30342.0,24395.0,21584.0,33981.0,23491.0,35804.0,15311.0,72292.0,66624.0,55722.0,101603.0,43335.0,56880.0
P39876,Timp3 Metalloproteinase inhibitor 3,2,TP,2873.0,4339.0,2417.0,6700.0,5689.0,3078.0,3549.0,2764.0,945.0,3454.0,2947.0,3328.0,1743.0,2273.0,958.0,0.0
P97350,Pkp1 Plakophilin-1,6,FP,73484.0,98523.0,47964.0,95480.0,38648.0,27765.0,78052.0,62563.0,112862.0,84880.0,160088.0,26895.0,95101.0,95307.0,46686.0,81994.0
D3Z5G7,Ces1b Carboxylic ester hydrolase,1,,7856.0,4198.0,4527.0,6677.0,9716.0,7294.0,7845.0,6443.0,9028.0,4958.0,7564.0,22840.0,11261.0,16296.0,9730.0,17196.0
Q8CG19,Ltbp1 Latent-transforming growth factor beta-binding protein 1,11,TP,269063.0,318524.0,267613.0,342615.0,313975.0,376316.0,428769.0,135119.0,217859.0,180065.0,241691.0,129863.0,148351.0,200355.0,87965.0,104898.0
P55065,Pltp Phospholipid transfer protein,4,TP,12909.0,10254.0,19380.0,35555.0,51930.0,12694.0,11181.0,13226.0,18983.0,18370.0,17494.0,17376.0,38173.0,56813.0,19249.0,45834.0
A0A0A6YY41,Ighv1-47 Protein Ighv1-47,1,,1501.0,0.0,0.0,871.0,905.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,0.0,848.0
P04202,Tgfb1 Transforming growth factor beta-1,3,TP,70617.0,69711.0,92320.0,121746.0,120172.0,135897.0,120683.0,49997.0,64187.0,50877.0,67348.0,42865.0,39716.0,48101.0,23252.0,28847.0
Q07968,F13b Coagulation factor XIII B chain,5,TP,67225.0,48102.0,28295.0,52107.0,95098.0,35679.0,78199.0,70953.0,63162.0,37537.0,57447.0,49512.0,48580.0,77888.0,50920.0,70719.0
A0A0G2JFL3,Ighv1-71 Protein Ighv1-71,1,,704.0,0.0,1769.0,1074.0,2396.0,756.0,0.0,2386.0,1020.0,0.0,1488.0,1357.0,2150.0,5239.0,591.0,760.0
P29533,Vcam1 Vascular cell adhesion protein 1,5,,21419.0,15715.0,55205.0,138637.0,93382.0,25009.0,27830.0,57064.0,108428.0,99005.0,40501.0,37906.0,95602.0,159924.0,48177.0,114372.0
Q61247,Serpinf2 Alpha-2-antiplasmin,4,TP,29249.0,20028.0,14406.0,34105.0,63989.0,21091.0,36369.0,20560.0,40559.0,19381.0,46329.0,91921.0,51762.0,93150.0,50958.0,85125.0
Q91XL1,Lrg1 Leucine-rich alpha-2-glycoprotein 1,3,,77375.0,31419.0,162621.0,671504.0,903235.0,34725.0,95879.0,122973.0,118452.0,185912.0,116271.0,661468.0,691742.0,925734.0,387961.0,537277.0
Q8K0C5,Zg16 Zymogen granule membrane protein 16,1,TP,1718.0,1318.0,1375.0,3500.0,3907.0,2802.0,0.0,103384.0,0.0,8501.0,1879.0,2228.0,2194.0,2959.0,4558.0,2259.0
A0A0B4J1H6,Igkv2-137 Protein Igkv2-137,1,,936.0,1020.0,0.0,2071.0,809.0,0.0,1438.0,671.0,1267.0,593.0,2810.0,1694.0,1559.0,2241.0,1288.0,1032.0
Q9EQK5,Mvp Major vault protein,5,FP,7533.0,3549.0,12029.0,21191.0,15605.0,9796.0,14084.0,14213.0,16716.0,9837.0,47640.0,37579.0,31955.0,37166.0,26344.0,17529.0
P62918,Rpl8 60S ribosomal protein L8,2,,5685.0,6096.0,8674.0,11616.0,9589.0,13309.0,12057.0,15068.0,9021.0,5760.0,22215.0,18603.0,19972.0,21634.0,10544.0,15150.0
P62908,Rps3 40S ribosomal protein S3,1,FP,4181.0,3311.0,6696.0,8155.0,7865.0,6717.0,7755.0,8581.0,7632.0,8153.0,13345.0,9511.0,15116.0,34078.0,11524.0,6581.0
Q60963,Pla2g7 Platelet-activating factor acetylhydrolase,3,TP,15734.0,11896.0,23956.0,60010.0,89444.0,22669.0,24594.0,30612.0,44324.0,49474.0,51210.0,55453.0,54541.0,99141.0,28483.0,91469.0
Q4ZJN1,C1qtnf9 Complement C1q and tumor necrosis factor-related protein 9,2,TP,3740.0,4541.0,7726.0,25913.0,22292.0,4835.0,3813.0,5925.0,12803.0,14611.0,2187.0,5166.0,6013.0,11767.0,5281.0,20984.0
O55234,Psmb5 Proteasome subunit beta type-5,2,FP,5273.0,4684.0,2496.0,5843.0,7584.0,2548.0,4455.0,5501.0,6737.0,4708.0,9993.0,7555.0,6364.0,7300.0,4017.0,8101.0
Q9JJN5,Cpn1 Carboxypeptidase N catalytic chain,4,TP,47211.0,34414.0,39404.0,56371.0,101686.0,76585.0,61924.0,122155.0,51493.0,52928.0,96668.0,110199.0,71713.0,137678.0,53409.0,78761.0
A0A0G2JE31,Igkv3-7 Protein Igkv3-7,1,,2517.0,2309.0,0.0,665.0,4635.0,1381.0,1062.0,1350.0,2021.0,0.0,3828.0,6390.0,1896.0,3334.0,2300.0,836.0
A0A0G2JF28,Igkv8-27 Protein Igkv8-27,1,,11481.0,9165.0,8382.0,13110.0,15037.0,23716.0,12591.0,15143.0,23110.0,11171.0,55741.0,14510.0,38430.0,35816.0,25905.0,27230.0
A0A140T8P5,Igkv8-24 Protein Igkv8-24,1,,18001.0,7926.0,11610.0,32349.0,30367.0,65096.0,21185.0,6607.0,57033.0,14166.0,84842.0,19715.0,56869.0,50287.0,35325.0,18113.0
O55135,Eif6 Eukaryotic translation initiation factor 6,1,FP,1329.0,691.0,576.0,1576.0,1237.0,0.0,1179.0,813.0,1313.0,0.0,1207.0,1600.0,0.0,1630.0,484.0,1138.0
Q9Z1R9,"Prss1 Protease, serine, 1 (Trypsin 1)",2,,10943201.0,13014073.0,10566855.0,8500648.0,17506305.0,13125451.0,11985053.0,13867565.0,12380887.0,17861567.0,16722818.0,13826294.0,14263060.0,23005426.0,10531081.0,14127638.0
P20152,Vim Vimentin,1,FP,3223.0,3223.0,2866.0,5112.0,5296.0,3437.0,5109.0,12976.0,36574.0,1909.0,4315.0,8456.0,7730.0,7572.0,13401.0,7084.0
Q9D708,"S100a16 S100 calcium binding protein A16, isoform CRA_a",1,FP,7050.0,5679.0,4334.0,6691.0,9318.0,4262.0,5733.0,4363.0,8765.0,4514.0,11374.0,7789.0,6034.0,6927.0,3119.0,6782.0
Q61805,Lbp Lipopolysaccharide-binding protein,3,TP,10064.0,10256.0,16578.0,34821.0,53242.0,14519.0,19489.0,14096.0,21773.0,15405.0,21585.0,38782.0,41237.0,70297.0,17760.0,35381.0
P62754,Rps6 40S ribosomal protein S6,1,,37117.0,23582.0,47022.0,32494.0,47285.0,58964.0,40141.0,84990.0,25691.0,37654.0,64023.0,65318.0,52333.0,77855.0,37351.0,37013.0
P62911,Rpl32 60S ribosomal protein L32,1,,6446.0,8770.0,8825.0,12789.0,14329.0,21584.0,16734.0,23409.0,11495.0,4975.0,30538.0,18789.0,24677.0,29261.0,16873.0,15915.0
P16882,Ghr Growth hormone receptor,4,TP,13211.0,9579.0,102331.0,181117.0,448399.0,7410.0,37412.0,53683.0,43388.0,62926.0,31866.0,26410.0,482359.0,389560.0,128280.0,144752.0
Q6ZWZ4,Rpl36 60S ribosomal protein L36,1,,2352.0,1356.0,4491.0,2953.0,2882.0,2128.0,3526.0,5348.0,2965.0,1793.0,7902.0,5147.0,5488.0,9397.0,5333.0,6970.0
O88783,F5 Coagulation factor V,13,TP,161777.0,193045.0,84644.0,141968.0,290757.0,207728.0,229387.0,136869.0,214370.0,130330.0,442123.0,280810.0,307996.0,506516.0,277452.0,273785.0
Q8R121,Serpina10 Protein Z-dependent protease inhibitor,3,TP,21952.0,10649.0,15461.0,31670.0,36309.0,17743.0,17333.0,15524.0,22048.0,22048.0,30764.0,88924.0,44764.0,75388.0,45643.0,74761.0
P47962,Rpl5 60S ribosomal protein L5,2,FP,5410.0,6774.0,5248.0,8746.0,7367.0,9401.0,9608.0,12142.0,8067.0,7375.0,14978.0,15567.0,15442.0,17134.0,9494.0,13263.0
P17751,Tpi1 Triosephosphate isomerase,2,,29771.0,26327.0,43183.0,70499.0,55722.0,22697.0,32223.0,53888.0,38931.0,66050.0,47211.0,40836.0,60264.0,62815.0,26119.0,46552.0
P47757,Capzb F-actin-capping protein subunit beta,2,FP,12398.0,13346.0,9042.0,17216.0,30478.0,16848.0,18701.0,14711.0,18757.0,18362.0,43929.0,25864.0,39056.0,50716.0,15166.0,15984.0
P05017,Igf1 Insulin-like growth factor I,2,TP,5207.0,4991.0,4859.0,10271.0,16992.0,6327.0,4776.0,6170.0,8073.0,5452.0,8682.0,7218.0,8881.0,14546.0,5545.0,9173.0
Q00724,Rbp4 Retinol-binding protein 4,1,TP,11569.0,4354.0,6425.0,8617.0,21239.0,5944.0,10872.0,8815.0,9033.0,9073.0,9585.0,10015.0,5571.0,12318.0,5813.0,11177.0
P62849,Rps24 40S ribosomal protein S24,1,,1752.0,1477.0,2008.0,2838.0,4160.0,4542.0,2446.0,2974.0,2354.0,2613.0,5579.0,5401.0,5074.0,7909.0,3498.0,4317.0
P16301,Lcat Phosphatidylcholine-sterol acyltransferase,2,TP,31781.0,21092.0,20486.0,29793.0,54872.0,29596.0,34319.0,20800.0,31402.0,27854.0,47124.0,112598.0,48640.0,92095.0,42489.0,68375.0
P97298,Serpinf1 Pigment epithelium-derived factor,3,TP,19816.0,10279.0,17297.0,39362.0,55950.0,18489.0,23985.0,21747.0,32058.0,19599.0,29388.0,38251.0,25295.0,43990.0,25361.0,34483.0
P84099,Rpl19 60S ribosomal protein L19,1,,8438.0,8079.0,12518.0,10442.0,11998.0,12064.0,11520.0,23097.0,7359.0,6359.0,19250.0,14632.0,15668.0,22769.0,8152.0,11521.0
P11031,Sub1 Activated RNA polymerase II transcriptional coactivator p15,1,FP,1384.0,2411.0,1474.0,1125.0,1946.0,6515.0,3969.0,3753.0,1429.0,1906.0,2482.0,1595.0,2194.0,2664.0,2299.0,1505.0
Q02819,Nucb1 Nucleobindin-1,1,TP,2561.0,1312.0,3577.0,18447.0,24792.0,7152.0,2118.0,4890.0,9033.0,10936.0,4417.0,7218.0,18271.0,24653.0,8819.0,13024.0
P17182,Eno1 Alpha-enolase,1,,5044.0,5857.0,6043.0,4725.0,4707.0,2551.0,5099.0,4898.0,6156.0,15517.0,6310.0,5126.0,4202.0,10774.0,6440.0,5839.0
P28653,Bgn Biglycan,3,TP,5989.0,3293.0,5947.0,4642.0,9904.0,7055.0,7739.0,6199.0,7206.0,5796.0,6633.0,5648.0,7548.0,8583.0,2206.0,5134.0
Q8BP67,Rpl24 60S ribosomal protein L24,1,,12719.0,16757.0,11415.0,19246.0,7646.0,11617.0,42793.0,13929.0,13448.0,11430.0,44986.0,7226.0,9422.0,22074.0,13282.0,24003.0
P62751,Rpl23a 60S ribosomal protein L23a,1,FP,23540.0,24260.0,22327.0,38896.0,30779.0,93734.0,71862.0,86676.0,48926.0,24104.0,75180.0,75239.0,65418.0,69552.0,63756.0,51876.0
P00687,Amy1 Alpha-amylase 1,1,TP,1259.0,0.0,7837.0,16057.0,22842.0,350.0,2523.0,4169.0,7426.0,8341.0,1616.0,2250.0,4738.0,7274.0,3004.0,6038.0
O55142,Rpl35a 60S ribosomal protein L35a,1,,1613.0,1160.0,4001.0,3011.0,2903.0,1814.0,3759.0,1767.0,3764.0,1397.0,10338.0,4990.0,6779.0,11808.0,5694.0,7027.0
P26039,Tln1 Talin-1,7,,38466.0,14437.0,16932.0,28375.0,68223.0,33665.0,27214.0,16580.0,28292.0,19326.0,52181.0,48723.0,62939.0,85091.0,24791.0,34859.0
P62204,Calm3 Calmodulin,1,,1643.0,790.0,1036.0,1096.0,992.0,756.0,1434.0,1278.0,923.0,1609.0,2042.0,1693.0,807.0,1767.0,0.0,1307.0
Q6ZWV7,Rpl35 60S ribosomal protein L35,1,,2384.0,3734.0,2918.0,6285.0,7419.0,11021.0,11496.0,11000.0,3844.0,4744.0,13082.0,15773.0,11031.0,14815.0,6746.0,8001.0
Q61879,Myh10 Myosin-10,2,,3409.0,3752.0,4814.0,5846.0,7775.0,7771.0,10809.0,5919.0,9504.0,5165.0,10315.0,6678.0,7411.0,10448.0,8872.0,10153.0
Q9Z2U1,Psma5 Proteasome subunit alpha type-5,1,FP,3165.0,1969.0,1397.0,2338.0,5433.0,1753.0,2513.0,3156.0,2774.0,2262.0,3605.0,6751.0,4168.0,7284.0,3084.0,4636.0
Q9Z1R3,Apom Apolipoprotein M,1,TP,17934.0,7282.0,12387.0,18761.0,28030.0,7897.0,20148.0,9089.0,25054.0,17411.0,49170.0,22229.0,14619.0,39365.0,24186.0,42183.0
Q5SX39,Myh4 Myosin-4,2,,4813.0,2454.0,8927.0,6675.0,4435.0,4098.0,2604.0,7190.0,4067.0,2924.0,8056.0,3793.0,8136.0,12914.0,6041.0,6470.0
P15535,"B4galt1 Beta-1,4-galactosyltransferase 1",2,TP,0.0,1351.0,766.0,6314.0,5560.0,748.0,821.0,1264.0,2318.0,2212.0,759.0,1539.0,1517.0,3503.0,1343.0,3227.0
Q61703,Itih2 Inter-alpha-trypsin inhibitor heavy chain H2,6,TP,70032.0,31973.0,29746.0,49206.0,115309.0,81343.0,81730.0,50747.0,88110.0,46828.0,100494.0,163242.0,100892.0,147733.0,94818.0,90824.0
P11152,Lpl Lipoprotein lipase,2,TP,5562.0,3966.0,16681.0,61176.0,45970.0,6005.0,5676.0,6621.0,11550.0,9496.0,9747.0,6542.0,29157.0,52175.0,15636.0,37954.0
P01887,B2m Beta-2-microglobulin,1,TP,3141.0,2370.0,16129.0,46250.0,80638.0,3637.0,5858.0,7951.0,11929.0,10315.0,3683.0,4673.0,17907.0,20094.0,7841.0,20974.0
Q9Z1Q5,Clic1 Chloride intracellular channel protein 1,1,FP,936.0,0.0,755.0,1787.0,988.0,0.0,869.0,1845.0,1440.0,946.0,1755.0,1539.0,1835.0,2797.0,1294.0,1889.0
Q8C7E4,"Rnase4 Ribonuclease, RNase A family 4",1,,696.0,1063.0,0.0,722.0,833.0,1016.0,2071.0,0.0,1414.0,848.0,10355.0,2218.0,3145.0,3763.0,1151.0,0.0
P14115,Rpl27a 60S ribosomal protein L27a,1,,8638.0,8947.0,16770.0,20678.0,14477.0,42484.0,30394.0,30966.0,11038.0,10000.0,57439.0,47839.0,60817.0,55279.0,19922.0,28341.0
P42703,Lifr Leukemia inhibitory factor receptor,2,TP,30616.0,18761.0,28851.0,43004.0,63186.0,17002.0,27416.0,19067.0,30647.0,23699.0,29480.0,38303.0,35600.0,68388.0,31374.0,46103.0
Q9R1E6,Enpp2 Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,4,TP,11424.0,9144.0,115458.0,381846.0,508620.0,9262.0,37902.0,32897.0,56346.0,54427.0,16717.0,16938.0,130967.0,196395.0,61108.0,122529.0
Q08879,Fbln1 Fibulin-1,3,TP,6375.0,3100.0,2041.0,5915.0,7055.0,2182.0,5806.0,1627.0,5437.0,3931.0,7019.0,6819.0,5060.0,11853.0,9737.0,7837.0
P31240,Pdgfb Platelet-derived growth factor subunit B,1,TP,15112.0,25086.0,11007.0,23244.0,46835.0,59771.0,29239.0,11696.0,9918.0,20341.0,19283.0,12824.0,11282.0,13538.0,3125.0,5061.0
Q6IRU2,Tpm4 Tropomyosin alpha-4 chain,1,,6227.0,3407.0,3846.0,5621.0,11650.0,4692.0,4371.0,3771.0,6407.0,2495.0,10299.0,8300.0,13248.0,15425.0,3957.0,7566.0
E9QAZ2,Gm10020 Ribosomal protein L15,1,,8759.0,8492.0,17269.0,15085.0,16255.0,16426.0,14968.0,33388.0,12327.0,10501.0,37833.0,34215.0,34439.0,41375.0,16688.0,25815.0
Q8CFX1,H6pd GDH/6PGL endoplasmic bifunctional protein,3,TP,6500.0,2649.0,12717.0,24702.0,34123.0,7023.0,6857.0,72665.0,75795.0,114223.0,8323.0,11307.0,37381.0,47950.0,10760.0,54206.0
P08032,"Spta1 Spectrin alpha chain, erythrocytic 1",8,,15134.0,18004.0,16723.0,20620.0,27041.0,14535.0,26488.0,22631.0,22101.0,15274.0,96669.0,101922.0,32701.0,57253.0,53322.0,55519.0
P49182,Serpind1 Heparin cofactor 2,2,,7270.0,2966.0,7522.0,24031.0,78977.0,1547.0,4418.0,6899.0,6690.0,9204.0,8359.0,13845.0,12593.0,22707.0,11568.0,21695.0
Q6S5C2,Gnptg N-acetylglucosamine-1-phosphotransferase subunit gamma,1,TP,2021.0,1239.0,2338.0,3786.0,5181.0,1164.0,2338.0,2641.0,1987.0,2052.0,1406.0,3052.0,3108.0,4504.0,1875.0,2751.0
Q08761,Pros1 Vitamin K-dependent protein S,3,TP,15543.0,15301.0,37136.0,94866.0,113551.0,18463.0,24662.0,29268.0,43828.0,47740.0,25310.0,24558.0,50567.0,81905.0,26801.0,44880.0
Q3ULD5,"Mccc2 Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",2,FP,4360.0,2785.0,6021.0,9891.0,6498.0,6132.0,5942.0,14786.0,9536.0,2922.0,8007.0,6572.0,9805.0,8175.0,8081.0,11200.0
Q01279,Egfr Epidermal growth factor receptor,6,TP,36711.0,13530.0,21144.0,38461.0,77144.0,22926.0,37546.0,22679.0,35790.0,23365.0,29961.0,81808.0,61030.0,73532.0,46327.0,66214.0
Q03265,"Atp5a1 ATP synthase subunit alpha, mitochondrial",2,FP,5519.0,5443.0,4067.0,7512.0,9683.0,5947.0,5179.0,6894.0,6591.0,6312.0,7682.0,7040.0,9260.0,11612.0,5667.0,6734.0
Q9D8E6,Rpl4 60S ribosomal protein L4,2,,24577.0,23358.0,78114.0,38305.0,51305.0,57645.0,55396.0,131597.0,48796.0,31862.0,164265.0,109700.0,112214.0,194139.0,73890.0,90713.0
P51885,Lum Lumican,1,TP,5812.0,2582.0,2523.0,5886.0,15132.0,1392.0,8030.0,3719.0,6885.0,4523.0,5284.0,13314.0,9348.0,16552.0,9966.0,11082.0
P97430,Slpi Antileukoproteinase,1,TP,2149.0,11839.0,2509.0,4977.0,5657.0,6238.0,4164.0,1739.0,3174.0,4308.0,10849.0,1430.0,3057.0,6308.0,1602.0,2215.0
Q8BND5,Qsox1 Sulfhydryl oxidase 1,4,TP,11034.0,9001.0,3988.0,13450.0,20950.0,9485.0,11027.0,7673.0,11135.0,9615.0,21655.0,44300.0,25147.0,39519.0,21544.0,24022.0
Q80YC5,F12 Coagulation factor XII,2,TP,2421.0,1245.0,2154.0,2079.0,9967.0,3442.0,4299.0,3486.0,4093.0,2032.0,7444.0,6547.0,4399.0,4768.0,3286.0,3268.0
Q8K1I3,Spp2 Secreted phosphoprotein 24,1,TP,1850.0,2635.0,794.0,1339.0,3360.0,4711.0,4592.0,7598.0,6412.0,4209.0,2169.0,1278.0,1634.0,2177.0,1959.0,2338.0
P63038,"Hspd1 60 kDa heat shock protein, mitochondrial",2,FP,7414.0,4395.0,2739.0,5556.0,7492.0,5591.0,5453.0,6036.0,20039.0,66431.0,11121.0,52526.0,115591.0,24094.0,6799.0,12695.0
P14206,Rpsa 40S ribosomal protein SA,1,FP,4102.0,2368.0,4379.0,5227.0,3762.0,3279.0,5422.0,4505.0,4055.0,6044.0,5275.0,3562.0,4040.0,14856.0,7265.0,5667.0
