,uniprot,annotation,iWAT_HF_cre+_1/iWAT_HF_cre-_1_ratio,FP,TP,TPR,FPR,TPR-FPR
57,Q3TMX7,,3.0840645684497776,3.0,12.0,0.05309734513274336,0.0035885167464114833,0.04950882838633188
58,P29416,,3.077127502154468,3.0,12.0,0.05309734513274336,0.0035885167464114833,0.04950882838633188
59,P70302,FP,3.0760895142849503,3.0,12.0,0.05309734513274336,0.0035885167464114833,0.04950882838633188
60,D3Z2R5,,3.059621436624407,4.0,12.0,0.05309734513274336,0.004784688995215311,0.048312656137528054
61,Q61334,,3.059233266673122,4.0,12.0,0.05309734513274336,0.004784688995215311,0.048312656137528054
62,P82347,FP,3.04390534265796,4.0,12.0,0.05309734513274336,0.004784688995215311,0.048312656137528054
63,Q9D024,,3.0414531391962063,5.0,12.0,0.05309734513274336,0.005980861244019139,0.04711648388872422
64,P12023,TP,3.040778501781827,5.0,12.0,0.05309734513274336,0.005980861244019139,0.04711648388872422
65,Q61207,TP,3.035538380160299,5.0,13.0,0.05752212389380531,0.005980861244019139,0.051541262649786174
66,Q9WTZ2,,3.032688363742697,5.0,14.0,0.061946902654867256,0.005980861244019139,0.055966041410848114
67,Q9QZ25,,3.031166983769885,5.0,14.0,0.061946902654867256,0.005980861244019139,0.055966041410848114
68,Q8CIF4,TP,3.01723924470748,5.0,14.0,0.061946902654867256,0.005980861244019139,0.055966041410848114
69,Q60715,,3.01402030770001,5.0,15.0,0.06637168141592921,0.005980861244019139,0.06039082017191007
70,P82349,FP,3.0120302094134024,5.0,15.0,0.06637168141592921,0.005980861244019139,0.06039082017191007
71,O08807,,3.0065266527467314,6.0,15.0,0.06637168141592921,0.007177033492822967,0.05919464792310624
72,Q9Z0F8,TP,3.0007355117938754,6.0,15.0,0.06637168141592921,0.007177033492822967,0.05919464792310624
73,Q9QZF2,TP,2.987488307434306,6.0,16.0,0.07079646017699115,0.007177033492822967,0.06361942668416819
74,Q03311,TP,2.9866602286800883,6.0,17.0,0.0752212389380531,0.007177033492822967,0.06804420544523014
75,P81117,TP,2.980305345362912,6.0,18.0,0.07964601769911504,0.007177033492822967,0.07246898420629208
76,Q9DBZ1,,2.969457968479216,6.0,19.0,0.084070796460177,0.007177033492822967,0.07689376296735403
77,Q640P2,TP,2.964047550756849,6.0,19.0,0.084070796460177,0.007177033492822967,0.07689376296735403
78,E9PVB5,FP,2.9578855761688287,6.0,20.0,0.08849557522123894,0.007177033492822967,0.08131854172841597
79,Q6GQT9,,2.943103682816537,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214
80,Q8BLI4,,2.936562809588652,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214
81,Q3TDQ1,,2.930987893713125,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214
82,Q9CQ45,TP,2.913614857672115,7.0,20.0,0.08849557522123894,0.008373205741626795,0.08012236947961214
83,Q8BQ47,TP,2.912166879328193,7.0,21.0,0.09292035398230089,0.008373205741626795,0.0845471482406741
84,Q8R242,,2.902249227596918,7.0,22.0,0.09734513274336283,0.008373205741626795,0.08897192700173603
85,P42932,FP,2.901881826328932,7.0,22.0,0.09734513274336283,0.008373205741626795,0.08897192700173603
86,Q8VCF1,,2.900872095953098,8.0,22.0,0.09734513274336283,0.009569377990430622,0.08777575475293221
87,F8VQ06,,2.900126781455878,8.0,22.0,0.09734513274336283,0.009569377990430622,0.08777575475293221
88,Q91XL1,,2.894592814449763,8.0,22.0,0.09734513274336283,0.009569377990430622,0.08777575475293221
89,Q9JK53,TP,2.894095981494195,8.0,22.0,0.09734513274336283,0.009569377990430622,0.08777575475293221
90,Q3TMX5,,2.8937606260892177,8.0,23.0,0.10176991150442478,0.009569377990430622,0.09220053351399417
91,Q9EPS3,,2.8915875988532296,8.0,23.0,0.10176991150442478,0.009569377990430622,0.09220053351399417
92,P43406,,2.88886582810352,8.0,23.0,0.10176991150442478,0.009569377990430622,0.09220053351399417
93,Q9CPV7,,2.888559791238888,8.0,23.0,0.10176991150442478,0.009569377990430622,0.09220053351399417
94,P28798,TP,2.888489425616151,8.0,23.0,0.10176991150442478,0.009569377990430622,0.09220053351399417
95,Q9R0Q3,,2.8831897425820596,8.0,24.0,0.10619469026548672,0.009569377990430622,0.09662531227505611
96,Q9WV54,TP,2.882580123976652,8.0,24.0,0.10619469026548672,0.009569377990430622,0.09662531227505611
97,Q2HXL6,,2.8728243878136777,8.0,25.0,0.11061946902654868,0.009569377990430622,0.10105009103611806
98,Q8C7X2,,2.8666141655747603,8.0,25.0,0.11061946902654868,0.009569377990430622,0.10105009103611806
99,Q8K5B2,,2.8529707827837107,8.0,25.0,0.11061946902654868,0.009569377990430622,0.10105009103611806
100,P16675,,2.8414013124232693,8.0,25.0,0.11061946902654868,0.009569377990430622,0.10105009103611806
101,P19324,,2.8363682069701177,8.0,25.0,0.11061946902654868,0.009569377990430622,0.10105009103611806
102,O89110,FP,2.836131892189553,8.0,25.0,0.11061946902654868,0.009569377990430622,0.10105009103611806
103,Q80UU9,FP,2.824047435408209,9.0,25.0,0.11061946902654868,0.01076555023923445,0.09985391878731423
104,P97457,,2.823367411994334,10.0,25.0,0.11061946902654868,0.011961722488038277,0.0986577465385104
105,O88207,TP,2.822164433304244,10.0,25.0,0.11061946902654868,0.011961722488038277,0.0986577465385104
106,Q8BLY1,TP,2.794711695021219,10.0,26.0,0.11504424778761062,0.011961722488038277,0.10308252529957235
107,Q8VEH8,,2.7887930241578642,10.0,27.0,0.11946902654867257,0.011961722488038277,0.1075073040606343
108,P29621,TP,2.785777994004445,10.0,27.0,0.11946902654867257,0.011961722488038277,0.1075073040606343
109,P57759,,2.771964234800881,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
110,Q9QYK5,,2.7719495488696757,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
111,P27773,,2.763072253173218,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
112,E9Q6C2,,2.759803509037539,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
113,Q8VCT4,,2.7534392348495738,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
114,Q99LR1,,2.7303957745156024,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
115,Q06335,FP,2.7199634689914594,10.0,28.0,0.12389380530973451,0.011961722488038277,0.11193208282169623
116,P15116,,2.7166242516794252,11.0,28.0,0.12389380530973451,0.013157894736842105,0.11073591057289241
117,Q8BVU5,,2.706999014180664,11.0,28.0,0.12389380530973451,0.013157894736842105,0.11073591057289241
118,P97290,TP,2.698615112843641,11.0,28.0,0.12389380530973451,0.013157894736842105,0.11073591057289241
119,Q91YX5,,2.698203515884427,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
120,Q61739,,2.6977107251785277,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
121,P04925,,2.6943446062246705,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
122,Q9JHP7,,2.6938135985799425,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
123,Q8R1V4,,2.674295652165899,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
124,Q8BSY0,,2.6731138667002554,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
125,F6XJP7,,2.672221416988698,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
126,Q9D1D4,,2.6703371016475663,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
127,Q8BHT6,,2.66429745849168,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
128,Q9D7N9,,2.6588812003569706,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
129,Q8BRK9,,2.647557262428152,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
130,Q99KI3,,2.6440953664096782,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
131,O88572,,2.639909230592992,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
132,Q62181,TP,2.638023836518438,11.0,29.0,0.12831858407079647,0.013157894736842105,0.11516068933395436
133,Q8R0X7,,2.6377376071391323,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
134,P59481,,2.629482005708178,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
135,Q8K1F9,,2.6230570257826455,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
136,P97467,,2.6213747456972616,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
137,Q62190,,2.6213553345947096,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
138,Q9CQW0,,2.6137405363531245,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
139,Q5XG73,,2.6101129989426326,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
140,Q9DC23,,2.5936793398083844,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
141,P23506,,2.5862968803878204,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
142,Q9EPL0,TP,2.579114343890713,11.0,30.0,0.13274336283185842,0.013157894736842105,0.11958546809501631
143,P14211,TP,2.5790057203554775,11.0,31.0,0.13716814159292035,0.013157894736842105,0.12401024685607824
144,P10639,TP,2.574017172326519,11.0,32.0,0.1415929203539823,0.013157894736842105,0.1284350256171402
145,P45878,,2.573428011226299,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
146,Q8VCM8,,2.5677951493974716,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
147,Q91WU0,,2.564904521415082,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
148,Q5XKE0,,2.5577083081193144,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
149,P08113,,2.555959538103231,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
150,Q8R0F3,,2.5399409083513853,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
151,Q8BHN3,,2.5309796378079508,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
152,V9GX76,,2.5111097049485442,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
153,D3YZZ5,,2.508256035229866,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
154,Q8CFX1,,2.506379956075539,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
155,E9Q6D8,,2.506361391195444,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
156,Q61543,FP,2.5021285436233707,11.0,33.0,0.14601769911504425,0.013157894736842105,0.13285980437820216
157,Q3TAS6,TP,2.485815073590236,12.0,33.0,0.14601769911504425,0.014354066985645933,0.13166363212939833
158,Q4ZJN1,TP,2.4851211329136627,12.0,34.0,0.1504424778761062,0.014354066985645933,0.13608841089046028
159,Q8C7V8,TP,2.484874337704823,12.0,35.0,0.15486725663716813,0.014354066985645933,0.1405131896515222
160,Q99KF1,,2.48322779482675,12.0,36.0,0.1592920353982301,0.014354066985645933,0.14493796841258416
161,Q9CQF9,,2.475403360478864,12.0,36.0,0.1592920353982301,0.014354066985645933,0.14493796841258416
162,P09103,,2.4740101168786937,12.0,36.0,0.1592920353982301,0.014354066985645933,0.14493796841258416
163,Q9CYD3,TP,2.4724647729740052,12.0,36.0,0.1592920353982301,0.014354066985645933,0.14493796841258416
164,Q8BP92,,2.464743768885817,12.0,37.0,0.16371681415929204,0.014354066985645933,0.14936274717364612
165,O88531,TP,2.4541899976676445,12.0,37.0,0.16371681415929204,0.014354066985645933,0.14936274717364612
166,P16882,TP,2.4507714424019555,12.0,38.0,0.168141592920354,0.014354066985645933,0.15378752593470807
167,P83093,,2.4364611961082647,12.0,39.0,0.17256637168141592,0.014354066985645933,0.15821230469577
168,Q9ERR7,,2.427998761204711,12.0,39.0,0.17256637168141592,0.014354066985645933,0.15821230469577
169,Q8R023,FP,2.424765982350393,12.0,39.0,0.17256637168141592,0.014354066985645933,0.15821230469577
170,Q8BGQ6,,2.4219380123553957,13.0,39.0,0.17256637168141592,0.01555023923444976,0.15701613244696616
171,Q9ER41,FP,2.4162834693566153,13.0,39.0,0.17256637168141592,0.01555023923444976,0.15701613244696616
172,P47750,,2.4143516231791295,14.0,39.0,0.17256637168141592,0.01674641148325359,0.15581996019816233
173,Q9WUB3,,2.4140308571328246,14.0,39.0,0.17256637168141592,0.01674641148325359,0.15581996019816233
174,P70180,,2.4114595301252693,14.0,39.0,0.17256637168141592,0.01674641148325359,0.15581996019816233
175,Q9D1Q6,,2.4090058502906677,14.0,39.0,0.17256637168141592,0.01674641148325359,0.15581996019816233
176,P06797,TP,2.4043702787324865,14.0,39.0,0.17256637168141592,0.01674641148325359,0.15581996019816233
177,Q6PB93,TP,2.3994078955729177,14.0,40.0,0.17699115044247787,0.01674641148325359,0.16024473895922428
178,P01887,TP,2.398895256971556,14.0,41.0,0.18141592920353983,0.01674641148325359,0.16466951772028623
179,Q9CZX9,,2.3966690511564135,14.0,42.0,0.18584070796460178,0.01674641148325359,0.1690942964813482
180,P24369,,2.379977961711183,14.0,42.0,0.18584070796460178,0.01674641148325359,0.1690942964813482
181,Q9R0E1,TP,2.3764284495413714,14.0,42.0,0.18584070796460178,0.01674641148325359,0.1690942964813482
182,Q3UZ09,TP,2.3698531218448027,14.0,43.0,0.1902654867256637,0.01674641148325359,0.17351907524241011
183,Q62356,TP,2.36659836742308,14.0,44.0,0.19469026548672566,0.01674641148325359,0.17794385400347207
184,Q9WUP4,,2.3654179904953025,14.0,45.0,0.19911504424778761,0.01674641148325359,0.18236863276453402
185,Q3TNH5,FP,2.356427713798025,14.0,45.0,0.19911504424778761,0.01674641148325359,0.18236863276453402
186,Q80UM7,,2.3440992391243056,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
187,B1ATG9,,2.3400209525969697,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
188,Q6P1H4,,2.3362540187485696,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
189,Q8C341,,2.3277822017887995,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
190,Q8BXA1,,2.3194099702674844,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
191,P62342,,2.3175515224262146,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
192,Q3UMW8,,2.3166908187453505,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
193,P54818,,2.31315817606834,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
194,Q80X71,,2.3020619592599547,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
195,P23188,TP,2.300050232132611,15.0,45.0,0.19911504424778761,0.017942583732057416,0.1811724605157302
196,Q05186,,2.2856163110931553,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
197,P70428,,2.2725455182953724,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
198,Q8K0C4,,2.272337094367505,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
199,P37040,,2.2685804950967605,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
200,Q9Z2A9,,2.2556111891725954,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
201,O55239,,2.2552568316325665,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
202,Q3UHH8,,2.251150813635767,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
203,Q91YQ5,,2.250355759295343,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
204,P01029,TP,2.247645749438566,15.0,46.0,0.20353982300884957,0.017942583732057416,0.18559723927679214
205,Q3UHK6,FP,2.242250829313564,15.0,47.0,0.2079646017699115,0.017942583732057416,0.19002201803785407
206,Q149L6,FP,2.227124474891588,16.0,47.0,0.2079646017699115,0.019138755980861243,0.18882584578905026
207,P36993,,2.2254781078830774,17.0,47.0,0.2079646017699115,0.02033492822966507,0.18762967354024643
208,Q9CPT4,TP,2.2172518897338462,17.0,47.0,0.2079646017699115,0.02033492822966507,0.18762967354024643
209,Q9Z0Z4,,2.211520445075004,17.0,48.0,0.21238938053097345,0.02033492822966507,0.19205445230130838
210,Q9JKR6,,2.207955762090757,17.0,48.0,0.21238938053097345,0.02033492822966507,0.19205445230130838
211,Q9ER39,FP,2.204747423493081,17.0,48.0,0.21238938053097345,0.02033492822966507,0.19205445230130838
212,Q80TN4,,2.192787998989243,18.0,48.0,0.21238938053097345,0.0215311004784689,0.19085828005250455
213,P18242,TP,2.1912294431733352,18.0,48.0,0.21238938053097345,0.0215311004784689,0.19085828005250455
214,Q8BYW9,,2.1890137055638976,18.0,49.0,0.2168141592920354,0.0215311004784689,0.1952830588135665
215,Q62087,TP,2.187594206971301,18.0,49.0,0.2168141592920354,0.0215311004784689,0.1952830588135665
216,P01901,,2.1819117154217795,18.0,50.0,0.22123893805309736,0.0215311004784689,0.19970783757462846
217,P02469,TP,2.180377191750409,18.0,50.0,0.22123893805309736,0.0215311004784689,0.19970783757462846
218,O54782,TP,2.1788952638752,18.0,51.0,0.22566371681415928,0.0215311004784689,0.20413261633569038
219,Q9Z0M6,TP,2.1769568217585493,18.0,52.0,0.23008849557522124,0.0215311004784689,0.20855739509675233
220,Q9WTS2,,2.176276297227133,18.0,53.0,0.2345132743362832,0.0215311004784689,0.2129821738578143
221,P08003,,2.174104656518192,18.0,53.0,0.2345132743362832,0.0215311004784689,0.2129821738578143
222,Q99KR8,TP,2.1717550515297246,18.0,53.0,0.2345132743362832,0.0215311004784689,0.2129821738578143
223,P12265,,2.170394897576506,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
224,Q9WTK3,,2.1684431215811197,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
225,Q8VBZ3,,2.1633942268630215,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
226,P07310,,2.1618291610594924,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
227,Q6PD26,,2.1539065182428008,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
228,Q8BFZ9,,2.1503618271481404,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
229,P97742,,2.1473371928736835,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
230,Q9R1E6,TP,2.143257008011815,18.0,54.0,0.23893805309734514,0.0215311004784689,0.21740695261887624
231,Q8K297,,2.1384906646476134,18.0,55.0,0.24336283185840707,0.0215311004784689,0.22183173137993817
232,Q61712,FP,2.135536937613995,18.0,55.0,0.24336283185840707,0.0215311004784689,0.22183173137993817
233,Q3UVK0,FP,2.1346353442324073,19.0,55.0,0.24336283185840707,0.022727272727272728,0.22063555913113433
234,Q9Z2B5,,2.132821341047585,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305
235,Q9JMG2,,2.129148722846694,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305
236,Q9D136,,2.125569157995332,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305
237,Q6DVA0,FP,2.117323333551602,20.0,55.0,0.24336283185840707,0.023923444976076555,0.2194393868823305
238,Q8BJT9,,2.1161484235848813,21.0,55.0,0.24336283185840707,0.025119617224880382,0.2182432146335267
239,Q9QY73,,2.107154803132523,21.0,55.0,0.24336283185840707,0.025119617224880382,0.2182432146335267
240,Q9R045,TP,2.099274775836572,21.0,55.0,0.24336283185840707,0.025119617224880382,0.2182432146335267
241,G3X8T9,,2.0933137667217565,21.0,56.0,0.24778761061946902,0.025119617224880382,0.22266799339458865
242,Q61805,TP,2.0895141094094543,21.0,56.0,0.24778761061946902,0.025119617224880382,0.22266799339458865
243,P50172,,2.0850547493517455,21.0,57.0,0.252212389380531,0.025119617224880382,0.2270927721556506
244,P98156,,2.08490090244353,21.0,57.0,0.252212389380531,0.025119617224880382,0.2270927721556506
245,P11087,TP,2.0739100916786923,21.0,57.0,0.252212389380531,0.025119617224880382,0.2270927721556506
246,Q8VCI5,,2.0717290275188383,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256
247,Q99LJ1,,2.0699092198699756,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256
248,Q9Z0M5,,2.069581268264226,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256
249,P23780,,2.065736085028208,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256
250,Q8BJD1,TP,2.0584123987757246,21.0,58.0,0.25663716814159293,0.025119617224880382,0.23151755091671256
251,Q8C7K6,TP,2.0508498875322383,21.0,59.0,0.2610619469026549,0.025119617224880382,0.2359423296777745
252,Q64310,,2.0492735295095397,21.0,60.0,0.26548672566371684,0.025119617224880382,0.24036710843883646
253,P20029,,2.0453371149503696,21.0,60.0,0.26548672566371684,0.025119617224880382,0.24036710843883646
254,Q99KV1,,2.0425148647309554,21.0,60.0,0.26548672566371684,0.025119617224880382,0.24036710843883646
255,Q9EPR2,TP,2.041997525907281,21.0,60.0,0.26548672566371684,0.025119617224880382,0.24036710843883646
256,Q8BU85,,2.039543217094652,21.0,61.0,0.26991150442477874,0.025119617224880382,0.24479188719989836
