,uniprot,annotation,iWAT_HF_cre+_2/iWAT_HF_cre-_2_ratio,FP,TP,TPR,FPR,TPR-FPR
257,Q99LJ1,,2.154353703866841,20.0,64.0,0.2895927601809955,0.024213075060532687,0.26537968512046284
258,Q91XY2,,2.1517787686924006,20.0,64.0,0.2895927601809955,0.024213075060532687,0.26537968512046284
259,Q8K2K6,FP,2.147321805968767,20.0,64.0,0.2895927601809955,0.024213075060532687,0.26537968512046284
260,Q8BGQ1,,2.1470452952008277,21.0,64.0,0.2895927601809955,0.025423728813559324,0.2641690313674362
261,Q61292,TP,2.145510872861234,21.0,64.0,0.2895927601809955,0.025423728813559324,0.2641690313674362
262,Q8BP92,,2.142890122257851,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
263,Q8BXA1,,2.1422429676006787,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
264,Q3V3R4,,2.136345468061839,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
265,Q921X9,,2.136267136492864,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
266,Q91XL3,,2.135503443627098,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
267,G3X9Q1,,2.1330773350155234,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
268,G5E897,,2.124733856983271,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
269,Q8CI59,,2.1228438716556326,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
270,O89110,FP,2.1206897166457144,21.0,65.0,0.29411764705882354,0.025423728813559324,0.26869391824526423
271,Q8BGT1,TP,2.1176814940853252,22.0,65.0,0.29411764705882354,0.026634382566585957,0.2674832644922376
272,Q91ZX7,FP,2.1146153040769518,22.0,66.0,0.2986425339366516,0.026634382566585957,0.2720081513700656
273,Q9R1E6,TP,2.111591850477835,23.0,66.0,0.2986425339366516,0.02784503631961259,0.270797497617039
274,Q8K2I4,,2.10821353422502,23.0,67.0,0.3031674208144796,0.02784503631961259,0.275322384494867
275,Q8R2G4,,2.1032061643609707,23.0,67.0,0.3031674208144796,0.02784503631961259,0.275322384494867
276,Q99LI2,FP,2.099919995422365,23.0,67.0,0.3031674208144796,0.02784503631961259,0.275322384494867
277,O70472,,2.09797547269458,24.0,67.0,0.3031674208144796,0.029055690072639227,0.27411173074184036
278,P51655,TP,2.095930381900708,24.0,67.0,0.3031674208144796,0.029055690072639227,0.27411173074184036
279,Q62356,TP,2.0955307440211044,24.0,68.0,0.3076923076923077,0.029055690072639227,0.27863661761966846
280,P15208,,2.094914956958012,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
281,A2A9M4,,2.093737508556853,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
282,G3X8T9,,2.0904713956548977,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
283,Q9WTK3,,2.086819745129506,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
284,Q91VN0,,2.082642162270611,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
285,P07744,,2.0797874086312755,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
286,P36993,,2.065851544983968,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
287,Q8K0C4,,2.0623243422143247,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
288,Q9WUU7,,2.0612006758766626,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
289,Q99L43,,2.057657401421516,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
290,P08226,TP,2.0537268738546013,24.0,69.0,0.31221719457013575,0.029055690072639227,0.2831615044974965
291,P01899,,2.052223653125413,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453
292,B1AYL1,,2.050431575667993,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453
293,Q9JI78,,2.045055676299482,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453
294,P50172,,2.0419854294114628,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453
295,Q3TRM4,,2.040569742271374,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453
296,Q9WVB4,TP,2.031930990784974,24.0,70.0,0.3167420814479638,0.029055690072639227,0.28768639137532453
297,Q3TML0,,2.0309315054158352,24.0,71.0,0.3212669683257919,0.029055690072639227,0.29221127825315263
298,P39098,,2.025431084715269,24.0,71.0,0.3212669683257919,0.029055690072639227,0.29221127825315263
299,Q3USZ8,TP,2.0246475126688264,24.0,71.0,0.3212669683257919,0.029055690072639227,0.29221127825315263
300,Q78IS1,,2.0245889979099045,24.0,72.0,0.3257918552036199,0.029055690072639227,0.29673616513098067
301,F8VQJ3,,2.023140404508441,24.0,72.0,0.3257918552036199,0.029055690072639227,0.29673616513098067
302,Q9EQH2,,2.0203462464839315,24.0,72.0,0.3257918552036199,0.029055690072639227,0.29673616513098067
303,P27046,,2.0189536964529258,24.0,72.0,0.3257918552036199,0.029055690072639227,0.29673616513098067
304,Q8VHE0,,2.0155160559570575,24.0,72.0,0.3257918552036199,0.029055690072639227,0.29673616513098067
305,O88322,TP,2.0142481509529535,24.0,72.0,0.3257918552036199,0.029055690072639227,0.29673616513098067
306,Q91YD9,FP,2.0102616600861447,24.0,73.0,0.33031674208144796,0.029055690072639227,0.3012610520088087
307,P70206,,2.0102428938132246,25.0,73.0,0.33031674208144796,0.03026634382566586,0.3000503982557821
308,O08795,,2.0060787979713472,25.0,73.0,0.33031674208144796,0.03026634382566586,0.3000503982557821
309,P23506,,2.0040028818518154,25.0,73.0,0.33031674208144796,0.03026634382566586,0.3000503982557821
310,Q6DID7,,1.9958583405093968,25.0,73.0,0.33031674208144796,0.03026634382566586,0.3000503982557821
311,Q3TVI8,FP,1.9939160964186433,25.0,73.0,0.33031674208144796,0.03026634382566586,0.3000503982557821
312,Q812F8,,1.991131053047533,26.0,73.0,0.33031674208144796,0.031476997578692496,0.29883974450275547
313,Q3TWN3,,1.9777994142901154,26.0,73.0,0.33031674208144796,0.031476997578692496,0.29883974450275547
314,Q8BGS7,FP,1.9772266528558597,26.0,73.0,0.33031674208144796,0.031476997578692496,0.29883974450275547
315,Q6PHU5,FP,1.9760628754420846,27.0,73.0,0.33031674208144796,0.03268765133171913,0.2976290907497288
316,Q8CI19,TP,1.974395808417996,28.0,73.0,0.33031674208144796,0.03389830508474576,0.2964184369967022
317,O70423,,1.9722932061174927,28.0,74.0,0.334841628959276,0.03389830508474576,0.3009433238745302
318,O35598,,1.9721302081359577,28.0,74.0,0.334841628959276,0.03389830508474576,0.3009433238745302
319,Q61072,,1.9641347619103389,28.0,74.0,0.334841628959276,0.03389830508474576,0.3009433238745302
320,Q91W90,,1.9602135027344543,28.0,74.0,0.334841628959276,0.03389830508474576,0.3009433238745302
321,Q9WVC3,FP,1.946408524451612,28.0,74.0,0.334841628959276,0.03389830508474576,0.3009433238745302
322,Q9QXT0,,1.941007342292537,29.0,74.0,0.334841628959276,0.035108958837772396,0.2997326701215036
323,O08746,TP,1.9340900649822739,29.0,74.0,0.334841628959276,0.035108958837772396,0.2997326701215036
324,Q8R4H9,,1.9273868757494241,29.0,75.0,0.3393665158371041,0.035108958837772396,0.3042575569993317
325,P27546,FP,1.915371840079021,29.0,75.0,0.3393665158371041,0.035108958837772396,0.3042575569993317
326,O55239,,1.9138376593164583,30.0,75.0,0.3393665158371041,0.03631961259079903,0.30304690324630507
327,Q8VCS3,,1.9104901460104682,30.0,75.0,0.3393665158371041,0.03631961259079903,0.30304690324630507
328,Q3UZ09,TP,1.905581435675028,30.0,75.0,0.3393665158371041,0.03631961259079903,0.30304690324630507
329,P01027,TP,1.897917613086105,30.0,76.0,0.3438914027149321,0.03631961259079903,0.3075717901241331
330,Q9CPT4,TP,1.897607163939556,30.0,77.0,0.34841628959276016,0.03631961259079903,0.31209667700196114
331,E9PUM4,,1.8919183525776724,30.0,78.0,0.35294117647058826,0.03631961259079903,0.31662156387978924
332,Q61207,TP,1.877393983891704,30.0,78.0,0.35294117647058826,0.03631961259079903,0.31662156387978924
333,Q7TT37,FP,1.8750983469464595,30.0,79.0,0.3574660633484163,0.03631961259079903,0.3211464507576173
334,Q62087,TP,1.874244982553212,31.0,79.0,0.3574660633484163,0.03753026634382567,0.3199357970045906
335,Q8BXV2,,1.8716054155686834,31.0,80.0,0.36199095022624433,0.03753026634382567,0.32446068388241867
336,Q8R242,,1.8709312059369527,31.0,80.0,0.36199095022624433,0.03753026634382567,0.32446068388241867
337,Q8R023,FP,1.8702233563243078,31.0,80.0,0.36199095022624433,0.03753026634382567,0.32446068388241867
338,P35564,,1.870204209948442,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392
339,Q05186,,1.8675761121513268,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392
340,Q61824,,1.8668012318389056,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392
341,P97742,,1.854408238072536,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392
342,Q8BJW6,,1.8486019707623784,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392
343,Q9QYR6,FP,1.8484955623814465,32.0,80.0,0.36199095022624433,0.0387409200968523,0.323250030129392
344,Q6PGH2,FP,1.847631013537175,33.0,80.0,0.36199095022624433,0.039951573849878935,0.32203937637636537
345,Q31125,,1.8428069744525681,34.0,80.0,0.36199095022624433,0.04116222760290557,0.3208287226233388
346,Q9CRD2,,1.8397928867566704,34.0,80.0,0.36199095022624433,0.04116222760290557,0.3208287226233388
347,F8VQC7,,1.8389722311232288,34.0,80.0,0.36199095022624433,0.04116222760290557,0.3208287226233388
348,Q8R054,TP,1.836230415469801,34.0,80.0,0.36199095022624433,0.04116222760290557,0.3208287226233388
349,Q8K358,,1.8326996037671606,34.0,81.0,0.3665158371040724,0.04116222760290557,0.3253536095011668
350,Q7TN22,TP,1.8260770967645514,34.0,81.0,0.3665158371040724,0.04116222760290557,0.3253536095011668
351,Q80UJ7,,1.8255704443599732,34.0,82.0,0.37104072398190047,0.04116222760290557,0.3298784963789949
352,Q9CYA0,,1.8138573054579075,34.0,82.0,0.37104072398190047,0.04116222760290557,0.3298784963789949
353,Q8BGD9,,1.8104485004937152,34.0,82.0,0.37104072398190047,0.04116222760290557,0.3298784963789949
354,E9PUJ6,,1.8090199578677246,34.0,82.0,0.37104072398190047,0.04116222760290557,0.3298784963789949
355,Q61191,FP,1.8074312128402317,34.0,82.0,0.37104072398190047,0.04116222760290557,0.3298784963789949
356,P20352,,1.8053702158409264,35.0,82.0,0.37104072398190047,0.0423728813559322,0.32866784262596827
357,O09159,,1.8004636306526294,35.0,82.0,0.37104072398190047,0.0423728813559322,0.32866784262596827
358,Q8K4Z3,TP,1.7995815553812136,35.0,82.0,0.37104072398190047,0.0423728813559322,0.32866784262596827
359,Q8BJM5,,1.7995643437490072,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
360,Q8K093,,1.7895836975008066,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
361,Q8R087,,1.7891103799760704,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
362,Q9R233,,1.7811983960454125,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
363,P30412,,1.769853067901353,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
364,Q9Z160,,1.7660064629725607,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
365,Q9QY81,FP,1.7491188838648575,35.0,83.0,0.3755656108597285,0.0423728813559322,0.3331927295037963
366,Q9JKX3,,1.7441563159373423,36.0,83.0,0.3755656108597285,0.043583535108958835,0.33198207575076966
367,Q62190,,1.7421983160652421,36.0,83.0,0.3755656108597285,0.043583535108958835,0.33198207575076966
368,Q69ZQ1,FP,1.7348053836207742,36.0,83.0,0.3755656108597285,0.043583535108958835,0.33198207575076966
369,Q91VW5,,1.7289034322056516,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743
370,B2RX70,,1.7173083220891145,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743
371,O54734,,1.7127508286454318,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743
372,O35409,,1.7123114783773772,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743
373,A2AVA0,TP,1.7117718447986028,37.0,83.0,0.3755656108597285,0.044794188861985475,0.330771421997743
374,Q58A65,,1.7065309548337186,37.0,84.0,0.38009049773755654,0.044794188861985475,0.33529630887557105
375,Q9CX00,FP,1.7024203112734417,37.0,84.0,0.38009049773755654,0.044794188861985475,0.33529630887557105
376,Q8BPB5,TP,1.7006410093430806,38.0,84.0,0.38009049773755654,0.04600484261501211,0.33408565512254446
377,Q8BM72,,1.6981904674659214,38.0,85.0,0.38461538461538464,0.04600484261501211,0.33861054200037255
378,Q80Z24,,1.696722268023115,38.0,85.0,0.38461538461538464,0.04600484261501211,0.33861054200037255
379,P10493,TP,1.6954326914766746,38.0,85.0,0.38461538461538464,0.04600484261501211,0.33861054200037255
380,O88738,FP,1.6936889985198453,38.0,86.0,0.3891402714932127,0.04600484261501211,0.3431354288782006
381,P25446,,1.6886937137442486,39.0,86.0,0.3891402714932127,0.04721549636803874,0.34192477512517394
382,Q8BJS4,FP,1.6806207856666295,39.0,86.0,0.3891402714932127,0.04721549636803874,0.34192477512517394
383,Q8BYU6,FP,1.6793050447932254,40.0,86.0,0.3891402714932127,0.048426150121065374,0.3407141213721473
384,Q3TMW1,,1.6761016971667493,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
385,Q3U1F9,,1.674142619680101,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
386,E9QPE7,,1.667753432752639,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
387,P18572,,1.6669006173434255,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
388,Q8R2Y2,,1.661239935351291,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
389,Q3UU43,,1.6598190752400956,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
390,Q8K449,,1.6527016674258295,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
391,Q9JMG2,,1.6488296804992713,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
392,Q8BXQ2,,1.6470360050121096,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
393,Q8VCI5,,1.6357313756677379,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
394,Q80V26,,1.6294504373357892,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
395,Q80YQ1,,1.6193410307291183,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
396,P12265,,1.6192211358268982,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
397,P20060,,1.607460183848012,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
398,F8VQD7,,1.606105425231337,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
399,P56399,,1.5995146692515285,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
400,O70378,,1.5939082447980477,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
401,Q9D2V7,,1.5897587035468568,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
402,Q8R0H9,,1.5861724624098297,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
403,Q4QQM4,,1.5835010932495783,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
404,Q7TMQ7,,1.5821447225574325,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
405,Q99104,,1.5775950796212965,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
406,Q4VBD2,FP,1.5769865063965014,41.0,86.0,0.3891402714932127,0.04963680387409201,0.33950346761912065
407,G5E8F8,,1.5684352793550884,42.0,86.0,0.3891402714932127,0.05084745762711865,0.338292813866094
408,Q9DCD2,FP,1.5680988012040389,42.0,86.0,0.3891402714932127,0.05084745762711865,0.338292813866094
409,Q8R2G6,TP,1.5597086761509018,43.0,86.0,0.3891402714932127,0.05205811138014528,0.3370821601130674
410,Q6PCX7,,1.5587013525030695,43.0,87.0,0.3936651583710407,0.05205811138014528,0.34160704699089545
411,Q61147,TP,1.5513661286179654,43.0,87.0,0.3936651583710407,0.05205811138014528,0.34160704699089545
412,Q9EPJ9,,1.548150335233941,43.0,88.0,0.39819004524886875,0.05205811138014528,0.3461319338687235
413,E9Q512,FP,1.5397875643410905,43.0,88.0,0.39819004524886875,0.05205811138014528,0.3461319338687235
414,P54761,,1.5331820581602744,44.0,88.0,0.39819004524886875,0.053268765133171914,0.34492128011569684
415,Q3U3R4,,1.5287099602137577,44.0,88.0,0.39819004524886875,0.053268765133171914,0.34492128011569684
416,Q8C129,,1.5280849088747868,44.0,88.0,0.39819004524886875,0.053268765133171914,0.34492128011569684
417,Q80Y98,,1.5177533057554744,44.0,88.0,0.39819004524886875,0.053268765133171914,0.34492128011569684
418,Q9QYI4,FP,1.5022921685291384,44.0,88.0,0.39819004524886875,0.053268765133171914,0.34492128011569684
419,Q9DBS1,FP,1.5016802022867155,45.0,88.0,0.39819004524886875,0.05447941888619855,0.3437106263626702
420,Q80VI1,,1.5002300839299947,46.0,88.0,0.39819004524886875,0.05569007263922518,0.3424999726096436
421,P15306,,1.4996839176397883,46.0,88.0,0.39819004524886875,0.05569007263922518,0.3424999726096436
422,Q8CDN6,FP,1.4915382015081105,46.0,88.0,0.39819004524886875,0.05569007263922518,0.3424999726096436
423,Q91XL1,,1.4783559190776223,47.0,88.0,0.39819004524886875,0.05690072639225181,0.34128931885661695
424,Q4FZC9,FP,1.4770681573431121,47.0,88.0,0.39819004524886875,0.05690072639225181,0.34128931885661695
425,Q91VU0,TP,1.4717476925504729,48.0,88.0,0.39819004524886875,0.05811138014527845,0.3400786651035903
426,Q9ESX5,FP,1.471048066907286,48.0,89.0,0.40271493212669685,0.05811138014527845,0.3446035519814184
427,Q8R2Y3,,1.4681766760329442,49.0,89.0,0.40271493212669685,0.059322033898305086,0.34339289822839175
428,Q9DBG6,,1.4677407414638701,49.0,89.0,0.40271493212669685,0.059322033898305086,0.34339289822839175
429,Q8BTY8,,1.467219977505996,49.0,89.0,0.40271493212669685,0.059322033898305086,0.34339289822839175
430,Q9WTL7,,1.4670341942523843,49.0,89.0,0.40271493212669685,0.059322033898305086,0.34339289822839175
431,P00687,TP,1.461097803369115,49.0,89.0,0.40271493212669685,0.059322033898305086,0.34339289822839175
432,Q9DCN1,,1.4489564884847645,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
433,Q9D5V6,,1.445168458839354,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
434,F8VQC1,,1.4451314990229687,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
435,F8VQ05,,1.4384323368737626,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
436,Q8VHY0,,1.4376153387244945,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
437,Q8C398,,1.4263460910298122,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
438,O89023,,1.424722734622331,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
439,Q9ET30,,1.4245986055732687,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
440,P14576,FP,1.4190518858476364,49.0,90.0,0.4072398190045249,0.059322033898305086,0.3479177851062198
441,P18052,,1.417315490993469,50.0,90.0,0.4072398190045249,0.06053268765133172,0.34670713135319314
442,Q9D666,FP,1.4161104789088417,50.0,90.0,0.4072398190045249,0.06053268765133172,0.34670713135319314
443,Q99J47,,1.4127542702475502,51.0,90.0,0.4072398190045249,0.06174334140435835,0.34549647760016655
444,Q6PDJ1,,1.3980451628345243,51.0,90.0,0.4072398190045249,0.06174334140435835,0.34549647760016655
445,Q8R366,,1.3953261057602373,51.0,90.0,0.4072398190045249,0.06174334140435835,0.34549647760016655
446,Q07797,TP,1.3934166832244184,51.0,90.0,0.4072398190045249,0.06174334140435835,0.34549647760016655
447,Q7TMC8,,1.3891103565157312,51.0,91.0,0.4117647058823529,0.06174334140435835,0.3500213644779946
448,Q8R1J9,,1.3827466503615,51.0,91.0,0.4117647058823529,0.06174334140435835,0.3500213644779946
449,Q62165,TP,1.3741456238762977,51.0,91.0,0.4117647058823529,0.06174334140435835,0.3500213644779946
450,Q9R0A0,,1.3739625705709835,51.0,92.0,0.416289592760181,0.06174334140435835,0.3545462513558227
451,Q9Z2A7,,1.3736704841854275,51.0,92.0,0.416289592760181,0.06174334140435835,0.3545462513558227
452,Q61646,TP,1.3727414106811124,51.0,92.0,0.416289592760181,0.06174334140435835,0.3545462513558227
453,O88393,TP,1.3721987000783715,51.0,93.0,0.42081447963800905,0.06174334140435835,0.3590711382336507
454,Q8R2E9,,1.371962196325111,51.0,94.0,0.4253393665158371,0.06174334140435835,0.36359602511147876
455,P04202,TP,1.3646808659043586,51.0,94.0,0.4253393665158371,0.06174334140435835,0.36359602511147876
456,Q921T2,FP,1.359452170444446,51.0,95.0,0.4298642533936652,0.06174334140435835,0.36812091198930685
457,Q924X2,,1.3568789700187591,52.0,95.0,0.4298642533936652,0.06295399515738499,0.3669102582362802
458,Q9QZZ6,TP,1.3553636145488268,52.0,95.0,0.4298642533936652,0.06295399515738499,0.3669102582362802
459,Q9CWS1,,1.3520505853918423,52.0,96.0,0.4343891402714932,0.06295399515738499,0.37143514511410824
460,Q8CIN4,FP,1.350360799436386,52.0,96.0,0.4343891402714932,0.06295399515738499,0.37143514511410824
461,P70699,,1.3447409307551987,53.0,96.0,0.4343891402714932,0.06416464891041163,0.3702244913610816
462,Q9D6I7,,1.3394031103193766,53.0,96.0,0.4343891402714932,0.06416464891041163,0.3702244913610816
463,P97333,,1.3388371355145934,53.0,96.0,0.4343891402714932,0.06416464891041163,0.3702244913610816
464,Q66JQ7,FP,1.3256746408340097,53.0,96.0,0.4343891402714932,0.06416464891041163,0.3702244913610816
465,Q9CR89,FP,1.3178097245631726,54.0,96.0,0.4343891402714932,0.06537530266343826,0.36901383760805495
466,P33267,,1.3139563885692849,55.0,96.0,0.4343891402714932,0.06658595641646489,0.3678031838550283
467,Q8VDD5,FP,1.3087965054177528,55.0,96.0,0.4343891402714932,0.06658595641646489,0.3678031838550283
468,P58021,FP,1.3063975761954545,56.0,96.0,0.4343891402714932,0.06779661016949153,0.3665925301020017
469,Q61249,,1.3028913118933296,57.0,96.0,0.4343891402714932,0.06900726392251816,0.36538187634897507
470,Q9JMH9,FP,1.3018056500028705,57.0,96.0,0.4343891402714932,0.06900726392251816,0.36538187634897507
471,Q8BR92,,1.2991773997893252,58.0,96.0,0.4343891402714932,0.07021791767554479,0.3641712225959484
472,O70258,FP,1.2988118625211738,58.0,96.0,0.4343891402714932,0.07021791767554479,0.3641712225959484
473,P14106,TP,1.29453869766319,59.0,96.0,0.4343891402714932,0.07142857142857142,0.3629605688429218
474,Q8CGN5,,1.2855008275185995,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
475,O08599,,1.2846381851898223,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
476,Q3UKC1,,1.277985958326924,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
477,Q9EQY0,,1.2719553358106523,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
478,Q8BHC9,,1.2678667110752424,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
479,Q8VDP6,,1.2619059714168084,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
480,Q9DC16,,1.2581884721359746,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
481,Q8BVF7,,1.2564098558380967,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
482,Q64213,FP,1.2561707766462786,59.0,97.0,0.43891402714932126,0.07142857142857142,0.36748545572074987
483,Q6Y685,FP,1.2486561934323326,60.0,97.0,0.43891402714932126,0.07263922518159806,0.3662748019677232
484,Q8C0N2,,1.2467389661708042,61.0,97.0,0.43891402714932126,0.07384987893462469,0.36506414821469657
485,Q9Z0F7,FP,1.2452414279270871,61.0,97.0,0.43891402714932126,0.07384987893462469,0.36506414821469657
486,Q91XE8,,1.2430179560899601,62.0,97.0,0.43891402714932126,0.07506053268765134,0.3638534944616699
487,Q921C5,FP,1.2427838923444412,62.0,97.0,0.43891402714932126,0.07506053268765134,0.3638534944616699
488,Q01705,FP,1.242772602482428,63.0,97.0,0.43891402714932126,0.07627118644067797,0.3626428407086433
489,Q8BTV1,,1.2417103067360542,64.0,97.0,0.43891402714932126,0.0774818401937046,0.36143218695561663
490,D3Z5J3,,1.2374316982120557,64.0,97.0,0.43891402714932126,0.0774818401937046,0.36143218695561663
491,Q99KJ8,FP,1.2321594854018254,64.0,97.0,0.43891402714932126,0.0774818401937046,0.36143218695561663
492,Q61391,,1.2314416444761769,65.0,97.0,0.43891402714932126,0.07869249394673124,0.36022153320259004
493,Q8K348,,1.228932036486768,65.0,97.0,0.43891402714932126,0.07869249394673124,0.36022153320259004
494,P40142,,1.2138872222343269,65.0,97.0,0.43891402714932126,0.07869249394673124,0.36022153320259004
495,O88685,FP,1.2099083347423703,65.0,97.0,0.43891402714932126,0.07869249394673124,0.36022153320259004
496,Q9R001,TP,1.2044447173692054,66.0,97.0,0.43891402714932126,0.07990314769975787,0.3590108794495634
497,Q505D9,FP,1.1933679699817503,66.0,98.0,0.4434389140271493,0.07990314769975787,0.36353576632739143
498,Q6P8X1,FP,1.1910656589563096,67.0,98.0,0.4434389140271493,0.0811138014527845,0.3623251125743648
499,Q9DC51,FP,1.1871741497530846,68.0,98.0,0.4434389140271493,0.08232445520581114,0.3611144588213382
500,Q80X50,,1.186816487697477,69.0,98.0,0.4434389140271493,0.08353510895883777,0.35990380506831154
501,P42567,,1.186658912708179,69.0,98.0,0.4434389140271493,0.08353510895883777,0.35990380506831154
502,P62196,FP,1.1859246673099495,69.0,98.0,0.4434389140271493,0.08353510895883777,0.35990380506831154
503,O35114,,1.1852033109410498,70.0,98.0,0.4434389140271493,0.0847457627118644,0.3586931513152849
504,Q9QYI6,,1.1843300843447024,70.0,98.0,0.4434389140271493,0.0847457627118644,0.3586931513152849
505,Q9WTW5,,1.1836197114774718,70.0,98.0,0.4434389140271493,0.0847457627118644,0.3586931513152849
506,Q8BUV3,FP,1.1803700659543102,70.0,98.0,0.4434389140271493,0.0847457627118644,0.3586931513152849
507,E9QL10,,1.1800714362419642,71.0,98.0,0.4434389140271493,0.08595641646489104,0.35748249756225825
508,P70245,FP,1.179046398705387,71.0,98.0,0.4434389140271493,0.08595641646489104,0.35748249756225825
509,Q8QZR4,,1.169147249702961,72.0,98.0,0.4434389140271493,0.08716707021791767,0.3562718438092316
510,Q9Z0R4,FP,1.1665152287594,72.0,98.0,0.4434389140271493,0.08716707021791767,0.3562718438092316
511,O08532,,1.1637912060148745,73.0,98.0,0.4434389140271493,0.08837772397094432,0.35506119005620496
512,Q9JMG3,FP,1.1636593280099359,73.0,98.0,0.4434389140271493,0.08837772397094432,0.35506119005620496
513,Q8K1M6,,1.1628628062261879,74.0,98.0,0.4434389140271493,0.08958837772397095,0.35385053630317836
514,E9Q7M2,FP,1.1591340315245895,74.0,98.0,0.4434389140271493,0.08958837772397095,0.35385053630317836
