,uniprot,annotation,iWAT_chow_cre+_3/iWAT_chow_cre-_2_ratio,FP,TP,TPR,FPR,TPR-FPR
113,Q68FH0,FP,1.4584095266059849,29.0,14.0,0.0673076923076923,0.03795811518324607,0.029349577124446233
114,Q60865,,1.4575224184954418,30.0,14.0,0.0673076923076923,0.03926701570680628,0.028040676600886022
115,P16675,,1.4532526861781367,30.0,14.0,0.0673076923076923,0.03926701570680628,0.028040676600886022
116,Q6PAR5,,1.4462577518600708,30.0,14.0,0.0673076923076923,0.03926701570680628,0.028040676600886022
117,Q14C51,,1.4457379527281733,30.0,14.0,0.0673076923076923,0.03926701570680628,0.028040676600886022
118,P04919,,1.4280903489521777,30.0,14.0,0.0673076923076923,0.03926701570680628,0.028040676600886022
119,Q99KX1,FP,1.4228809765227175,30.0,14.0,0.0673076923076923,0.03926701570680628,0.028040676600886022
120,O08601,,1.4216528465977651,31.0,14.0,0.0673076923076923,0.04057591623036649,0.02673177607732581
121,Q8C341,,1.419286817429355,31.0,14.0,0.0673076923076923,0.04057591623036649,0.02673177607732581
122,Q8VCC9,TP,1.4027431180578598,31.0,14.0,0.0673076923076923,0.04057591623036649,0.02673177607732581
123,Q8VI36,FP,1.40126634240581,31.0,15.0,0.07211538461538461,0.04057591623036649,0.031539468385018116
124,A0A1D5RMD1,,1.397221960635572,32.0,15.0,0.07211538461538461,0.041884816753926704,0.030230567861457905
125,P10810,TP,1.39642874407362,32.0,15.0,0.07211538461538461,0.041884816753926704,0.030230567861457905
126,Q91V89,,1.3900218670047775,32.0,16.0,0.07692307692307693,0.041884816753926704,0.03503826016915022
127,P57780,FP,1.3856610549620234,32.0,16.0,0.07692307692307693,0.041884816753926704,0.03503826016915022
128,Q69ZN7,FP,1.384119793026352,33.0,16.0,0.07692307692307693,0.04319371727748691,0.03372935964559002
129,Q8K4L3,FP,1.383194820154019,34.0,16.0,0.07692307692307693,0.04450261780104712,0.03242045912202981
130,E9PV24,TP,1.382510991891613,35.0,16.0,0.07692307692307693,0.04581151832460733,0.031111558598469598
131,P01029,TP,1.3794122424487847,35.0,17.0,0.08173076923076923,0.04581151832460733,0.0359192509061619
132,P82347,FP,1.3739564583689599,35.0,18.0,0.08653846153846154,0.04581151832460733,0.04072694321385421
133,Q62009,TP,1.3686135083304036,36.0,18.0,0.08653846153846154,0.04712041884816754,0.039418042690293996
134,Q9ES89,,1.3667649162231807,36.0,19.0,0.09134615384615384,0.04712041884816754,0.0442257349979863
135,Q61147,TP,1.3639568874439285,36.0,19.0,0.09134615384615384,0.04712041884816754,0.0442257349979863
136,Q9D1Q6,,1.3636742785905698,36.0,20.0,0.09615384615384616,0.04712041884816754,0.04903342730567862
137,Q61166,FP,1.3606787929935913,36.0,20.0,0.09615384615384616,0.04712041884816754,0.04903342730567862
138,Q8K4G5,FP,1.3591516108662973,37.0,20.0,0.09615384615384616,0.04842931937172775,0.04772452678211841
139,P50172,,1.355615348086442,38.0,20.0,0.09615384615384616,0.049738219895287955,0.046415626258558204
140,P39061,TP,1.3546954161561373,38.0,20.0,0.09615384615384616,0.049738219895287955,0.046415626258558204
141,Q8K0E8,TP,1.3522159111366872,38.0,21.0,0.10096153846153846,0.049738219895287955,0.05122331856625051
142,Q91XD7,,1.345549604507516,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
143,Q05421,,1.3367175679265233,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
144,G5E897,,1.3360991169103213,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
145,P08113,,1.3275341615701282,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
146,Q8BUR4,,1.3258151459649048,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
147,P81122,,1.3250470607640354,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
148,P21619,FP,1.3241054356011002,38.0,22.0,0.10576923076923077,0.049738219895287955,0.05603101087394281
149,Q9WUK2,,1.3239792537075183,39.0,22.0,0.10576923076923077,0.051047120418848166,0.0547221103503826
150,Q02819,TP,1.3235460033083,39.0,22.0,0.10576923076923077,0.051047120418848166,0.0547221103503826
151,P09103,,1.3211482471770146,39.0,23.0,0.11057692307692307,0.051047120418848166,0.05952980265807491
152,E9PYV1,,1.3195916223243085,39.0,23.0,0.11057692307692307,0.051047120418848166,0.05952980265807491
153,Q6ZWQ0,FP,1.3138468797548257,39.0,23.0,0.11057692307692307,0.051047120418848166,0.05952980265807491
154,Q9CQY5,,1.313552422147744,40.0,23.0,0.11057692307692307,0.05235602094240838,0.058220902134514696
155,P08121,TP,1.3113455674225771,40.0,23.0,0.11057692307692307,0.05235602094240838,0.058220902134514696
156,O08795,,1.310933810335722,40.0,24.0,0.11538461538461539,0.05235602094240838,0.06302859444220701
157,P62342,,1.3098462024443809,40.0,24.0,0.11538461538461539,0.05235602094240838,0.06302859444220701
158,Q8BYW9,,1.3084231140189937,40.0,24.0,0.11538461538461539,0.05235602094240838,0.06302859444220701
159,Q60598,FP,1.3055918184433764,40.0,24.0,0.11538461538461539,0.05235602094240838,0.06302859444220701
160,Q6DVA0,FP,1.3031760835615709,41.0,24.0,0.11538461538461539,0.05366492146596859,0.061719693918646804
161,Q9Z2G6,,1.3028436494835336,42.0,24.0,0.11538461538461539,0.0549738219895288,0.06041079339508659
162,Q9WUZ9,TP,1.3026424566159582,42.0,24.0,0.11538461538461539,0.0549738219895288,0.06041079339508659
163,Q80X90,FP,1.3025116755675399,42.0,25.0,0.1201923076923077,0.0549738219895288,0.0652184857027789
164,Q60605,,1.2995691223621988,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
165,Q9EPK6,,1.2980344702241746,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
166,G3X8T9,,1.2979009435403537,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
167,D3Z5J3,,1.2971041079095942,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
168,Q8BKC5,FP,1.296559292622645,43.0,25.0,0.1201923076923077,0.056282722513089,0.06390958517921869
169,Q3TMX5,,1.2944821548717342,44.0,25.0,0.1201923076923077,0.05759162303664921,0.06260068465565849
170,Q9JMH9,FP,1.2904608802699504,44.0,25.0,0.1201923076923077,0.05759162303664921,0.06260068465565849
171,Q3UVK0,FP,1.2888756246997297,45.0,25.0,0.1201923076923077,0.058900523560209424,0.06129178413209827
172,Q8BGD9,,1.2871795143039035,46.0,25.0,0.1201923076923077,0.060209424083769635,0.05998288360853806
173,Q9JLQ0,FP,1.2841000910726945,46.0,25.0,0.1201923076923077,0.060209424083769635,0.05998288360853806
174,Q8R332,FP,1.281123196673774,47.0,25.0,0.1201923076923077,0.061518324607329845,0.05867398308497785
175,Q3TDQ1,,1.2803175229759995,48.0,25.0,0.1201923076923077,0.06282722513089005,0.057365082561417646
176,Q9D666,FP,1.2769873704863286,48.0,25.0,0.1201923076923077,0.06282722513089005,0.057365082561417646
177,Q9CZU6,,1.2759083450264646,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
178,Q6URW6,,1.2741526956277256,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
179,Q80TN4,,1.269278474733211,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
180,P98083,,1.2646270335433232,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
181,P70699,,1.2528498748257786,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
182,O09117,,1.2495208419612454,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
183,Q05186,,1.2475893747017683,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
184,Q6P5E4,,1.2366507298417275,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
185,P82349,FP,1.2315717919917617,49.0,25.0,0.1201923076923077,0.06413612565445026,0.056056182037857435
186,O88572,,1.230440718499736,50.0,25.0,0.1201923076923077,0.06544502617801047,0.054747281514297225
187,Q922Q9,TP,1.2280866606808276,50.0,25.0,0.1201923076923077,0.06544502617801047,0.054747281514297225
188,Q61879,,1.2262541915852396,50.0,26.0,0.125,0.06544502617801047,0.05955497382198953
189,Q9JIM1,,1.2209868177491858,50.0,26.0,0.125,0.06544502617801047,0.05955497382198953
190,Q9Z1D1,FP,1.2200851118209473,50.0,26.0,0.125,0.06544502617801047,0.05955497382198953
191,Q8C3B8,,1.2194460585519742,51.0,26.0,0.125,0.06675392670157068,0.05824607329842932
192,O70228,,1.2186442710322964,51.0,26.0,0.125,0.06675392670157068,0.05824607329842932
193,P29341,FP,1.2183203024268534,51.0,26.0,0.125,0.06675392670157068,0.05824607329842932
194,Q3TVI8,FP,1.217257243375384,52.0,26.0,0.125,0.06806282722513089,0.05693717277486911
195,Q9JHU2,,1.2106880432359797,53.0,26.0,0.125,0.0693717277486911,0.0556282722513089
196,Q76LS9,,1.2106483899437577,53.0,26.0,0.125,0.0693717277486911,0.0556282722513089
197,E9PVB5,FP,1.208602339296734,53.0,26.0,0.125,0.0693717277486911,0.0556282722513089
198,Q01705,FP,1.2044654746063683,54.0,26.0,0.125,0.07068062827225131,0.054319371727748686
199,Q61335,,1.2022673327786726,55.0,26.0,0.125,0.07198952879581152,0.053010471204188475
200,Q99LJ6,TP,1.201647510763103,55.0,26.0,0.125,0.07198952879581152,0.053010471204188475
201,E9PZ16,,1.2004639525333134,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
202,Q99L43,,1.1993601594151764,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
203,G5E8A0,,1.1952261491226732,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
204,F8VQJ3,,1.1914582052155045,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
205,Q91YQ5,,1.1892144980518387,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
206,Q9D7B7,,1.1869431132150075,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
207,P48410,,1.1857848625910885,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
208,E9PYH0,,1.1816962404773692,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
209,P24369,,1.1813314454881298,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
210,Q9R0E1,TP,1.178415473601705,55.0,27.0,0.12980769230769232,0.07198952879581152,0.057818163511880794
211,Q80X50,,1.1757675566867958,55.0,28.0,0.1346153846153846,0.07198952879581152,0.06262585581957308
212,Q9QXT0,,1.174923148328213,55.0,28.0,0.1346153846153846,0.07198952879581152,0.06262585581957308
213,P56959,FP,1.1734741020016528,55.0,28.0,0.1346153846153846,0.07198952879581152,0.06262585581957308
214,G3X981,,1.1690568653716351,56.0,28.0,0.1346153846153846,0.07329842931937172,0.06131695529601289
215,Q8BGS7,FP,1.1594828000902464,56.0,28.0,0.1346153846153846,0.07329842931937172,0.06131695529601289
216,Q91YP2,,1.1558774868787376,57.0,28.0,0.1346153846153846,0.07460732984293193,0.060008054772452676
217,Q9JM96,FP,1.1519257673641177,57.0,28.0,0.1346153846153846,0.07460732984293193,0.060008054772452676
218,O55103,FP,1.1511291424242491,58.0,28.0,0.1346153846153846,0.07591623036649214,0.058699154248892466
219,E9Q723,,1.1497709540092007,59.0,28.0,0.1346153846153846,0.07722513089005235,0.057390253725332255
220,P10493,TP,1.1483992910697527,59.0,28.0,0.1346153846153846,0.07722513089005235,0.057390253725332255
221,Q8VHK1,,1.1409330623686793,59.0,29.0,0.13942307692307693,0.07722513089005235,0.06219794603302457
222,Q60994,TP,1.139101310742406,59.0,29.0,0.13942307692307693,0.07722513089005235,0.06219794603302457
223,P03911,,1.138776227150203,59.0,30.0,0.14423076923076922,0.07722513089005235,0.06700563834071686
224,Q8K449,,1.1365457678046198,59.0,30.0,0.14423076923076922,0.07722513089005235,0.06700563834071686
225,Q8VDN2,,1.134902741354421,59.0,30.0,0.14423076923076922,0.07722513089005235,0.06700563834071686
226,Q80W54,FP,1.1341197101880294,59.0,30.0,0.14423076923076922,0.07722513089005235,0.06700563834071686
227,Q61508,TP,1.1264505345924438,60.0,30.0,0.14423076923076922,0.07853403141361257,0.06569673781715665
228,Q3U4G3,,1.1249465674092525,60.0,31.0,0.14903846153846154,0.07853403141361257,0.07050443012484897
229,Q924Z4,FP,1.120807139653067,60.0,31.0,0.14903846153846154,0.07853403141361257,0.07050443012484897
230,A3KMP2,,1.1189692073588346,61.0,31.0,0.14903846153846154,0.07984293193717278,0.06919552960128876
231,G3X9Q1,,1.117043593155961,61.0,31.0,0.14903846153846154,0.07984293193717278,0.06919552960128876
232,Q64521,,1.109630717138353,61.0,31.0,0.14903846153846154,0.07984293193717278,0.06919552960128876
233,Q3TA38,FP,1.10934664291965,61.0,31.0,0.14903846153846154,0.07984293193717278,0.06919552960128876
234,Q8K2C8,,1.1085079046230468,62.0,31.0,0.14903846153846154,0.08115183246073299,0.06788662907772855
235,O54931,,1.1082051371738473,62.0,31.0,0.14903846153846154,0.08115183246073299,0.06788662907772855
236,Q80UJ7,,1.1053790104365688,62.0,31.0,0.14903846153846154,0.08115183246073299,0.06788662907772855
237,Q04857,TP,1.10228018068241,62.0,31.0,0.14903846153846154,0.08115183246073299,0.06788662907772855
238,Q3U0J8,,1.1005995773729018,62.0,32.0,0.15384615384615385,0.08115183246073299,0.07269432138542087
239,P47750,,1.098415413145991,62.0,32.0,0.15384615384615385,0.08115183246073299,0.07269432138542087
240,Q6ZQK5,,1.0913021959821558,62.0,32.0,0.15384615384615385,0.08115183246073299,0.07269432138542087
241,Q9D024,,1.0882352964768016,62.0,32.0,0.15384615384615385,0.08115183246073299,0.07269432138542087
242,Q3TMX7,,1.0877849835523692,62.0,32.0,0.15384615384615385,0.08115183246073299,0.07269432138542087
243,Q9R1Z8,FP,1.0850384211165438,62.0,32.0,0.15384615384615385,0.08115183246073299,0.07269432138542087
244,Q0VBL3,FP,1.0848208992609816,63.0,32.0,0.15384615384615385,0.0824607329842932,0.07138542086186066
245,P16546,FP,1.0835914629504095,64.0,32.0,0.15384615384615385,0.08376963350785341,0.07007652033830045
246,Q6PDQ2,FP,1.083057128497799,65.0,32.0,0.15384615384615385,0.08507853403141362,0.06876761981474024
247,Q91X78,,1.076237654297052,66.0,32.0,0.15384615384615385,0.08638743455497382,0.06745871929118004
248,P01027,TP,1.0742444994240987,66.0,32.0,0.15384615384615385,0.08638743455497382,0.06745871929118004
249,Q9CQM8,,1.0709288972307485,66.0,33.0,0.15865384615384615,0.08638743455497382,0.07226641159887233
250,Q64310,,1.0699141731586186,66.0,33.0,0.15865384615384615,0.08638743455497382,0.07226641159887233
251,Q9Z0J0,TP,1.069562187016353,66.0,33.0,0.15865384615384615,0.08638743455497382,0.07226641159887233
252,Q9CXS4,FP,1.0682104215421926,66.0,34.0,0.16346153846153846,0.08638743455497382,0.07707410390656465
253,Q9Z2G9,FP,1.0675905118084945,67.0,34.0,0.16346153846153846,0.08769633507853403,0.07576520338300444
254,P46735,,1.0670260210531464,68.0,34.0,0.16346153846153846,0.08900523560209424,0.07445630285944423
255,Q9QXG4,,1.0663258619546088,68.0,34.0,0.16346153846153846,0.08900523560209424,0.07445630285944423
256,Q8C7X2,,1.0591499585782926,68.0,34.0,0.16346153846153846,0.08900523560209424,0.07445630285944423
257,Q6NZJ6,,1.0554025518604715,68.0,34.0,0.16346153846153846,0.08900523560209424,0.07445630285944423
258,Q60715,,1.055396853045851,68.0,34.0,0.16346153846153846,0.08900523560209424,0.07445630285944423
