,uniprot,annotation,iWAT_HF_cre+_2/control_mean,FP,TP,TPR,FPR,TPR-FPR
37,P29416,,3.625327510717745,3.0,8.0,0.034482758620689655,0.00351288056206089,0.030969878058628764
38,Q9CPV7,,3.607817032750296,3.0,8.0,0.034482758620689655,0.00351288056206089,0.030969878058628764
39,Q8BYB9,,3.603987342544518,3.0,8.0,0.034482758620689655,0.00351288056206089,0.030969878058628764
40,Q8BFR4,,3.5848620401153664,3.0,8.0,0.034482758620689655,0.00351288056206089,0.030969878058628764
41,Q9QYK5,,3.5741397334033667,3.0,8.0,0.034482758620689655,0.00351288056206089,0.030969878058628764
42,Q91YW3,,3.5592785587436477,3.0,8.0,0.034482758620689655,0.00351288056206089,0.030969878058628764
43,O88207,TP,3.558259035037706,3.0,9.0,0.03879310344827586,0.00351288056206089,0.035280222886214976
44,Q8BLY1,TP,3.5235505745219116,3.0,10.0,0.04310344827586207,0.00351288056206089,0.039590567713801185
45,Q9Z2G6,,3.5220880526448775,3.0,10.0,0.04310344827586207,0.00351288056206089,0.039590567713801185
46,Q9DCC8,,3.521135208945883,3.0,10.0,0.04310344827586207,0.00351288056206089,0.039590567713801185
47,Q8VHI3,,3.501842982007422,3.0,10.0,0.04310344827586207,0.00351288056206089,0.039590567713801185
48,Q64449,,3.496176512433454,3.0,10.0,0.04310344827586207,0.00351288056206089,0.039590567713801185
49,P19324,,3.495817981844993,3.0,10.0,0.04310344827586207,0.00351288056206089,0.039590567713801185
50,O09164,TP,3.494984601001931,3.0,11.0,0.04741379310344827,0.00351288056206089,0.04390091254138739
51,Q03311,TP,3.465624473479589,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
52,Q61335,,3.4609796935412613,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
53,P09055,,3.4604795138725692,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
54,Q61334,,3.45577168667185,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
55,Q91XD7,,3.4546955086649085,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
56,Q9QZ25,,3.4396343273911705,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
57,Q5I012,,3.437827061612278,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
58,Q9R0Q3,,3.4328306336899828,3.0,12.0,0.05172413793103448,0.00351288056206089,0.048211257368973595
59,P12023,TP,3.4317102558142203,3.0,13.0,0.05603448275862069,0.00351288056206089,0.052521602196559804
60,P16675,,3.428864161604791,3.0,13.0,0.05603448275862069,0.00351288056206089,0.052521602196559804
61,P28798,TP,3.416551268967069,3.0,14.0,0.0603448275862069,0.00351288056206089,0.05683194702414601
62,F8VQ06,,3.3938563340879337,3.0,14.0,0.0603448275862069,0.00351288056206089,0.05683194702414601
63,Q6P5E4,,3.3587681953549304,3.0,14.0,0.0603448275862069,0.00351288056206089,0.05683194702414601
64,Q9JHP7,,3.3508400131377494,3.0,14.0,0.0603448275862069,0.00351288056206089,0.05683194702414601
65,Q8BQ47,TP,3.3474971566438514,3.0,15.0,0.06465517241379311,0.00351288056206089,0.06114229185173222
66,D3Z2R5,,3.338351038450426,3.0,15.0,0.06465517241379311,0.00351288056206089,0.06114229185173222
67,P07214,TP,3.337250431855512,3.0,16.0,0.06896551724137931,0.00351288056206089,0.06545263667931842
68,O35887,TP,3.3350325163009127,3.0,17.0,0.07327586206896551,0.00351288056206089,0.06976298150690462
69,Q9WUZ9,TP,3.3325919390299688,3.0,18.0,0.07758620689655173,0.00351288056206089,0.07407332633449083
70,Q9DBH5,,3.3305066219951724,3.0,18.0,0.07758620689655173,0.00351288056206089,0.07407332633449083
71,Q07113,,3.3162740193577496,3.0,18.0,0.07758620689655173,0.00351288056206089,0.07407332633449083
72,Q9JK53,TP,3.308120797927389,3.0,19.0,0.08189655172413793,0.00351288056206089,0.07838367116207703
73,Q8BIF0,,3.284537305609365,3.0,19.0,0.08189655172413793,0.00351288056206089,0.07838367116207703
74,Q9QZF2,TP,3.276359812133427,3.0,20.0,0.08620689655172414,0.00351288056206089,0.08269401598966325
75,Q2HXL6,,3.2724551487846267,3.0,20.0,0.08620689655172414,0.00351288056206089,0.08269401598966325
76,Q3TDQ1,,3.25984881588193,3.0,20.0,0.08620689655172414,0.00351288056206089,0.08269401598966325
77,Q9CQU0,,3.253192746769632,3.0,20.0,0.08620689655172414,0.00351288056206089,0.08269401598966325
78,E9PVB5,FP,3.2487147761688577,4.0,20.0,0.08620689655172414,0.00468384074941452,0.08152305580230962
79,D3YZZ5,,3.2382698102258356,4.0,20.0,0.08620689655172414,0.00468384074941452,0.08152305580230962
80,P70302,FP,3.235167018777003,5.0,20.0,0.08620689655172414,0.00585480093676815,0.08035209561495599
81,F6XJP7,,3.230912080269942,5.0,20.0,0.08620689655172414,0.00585480093676815,0.08035209561495599
82,P81117,TP,3.226438932594982,5.0,21.0,0.09051724137931035,0.00585480093676815,0.08466244044254219
83,P82349,FP,3.2260288019269816,6.0,21.0,0.09051724137931035,0.00702576112412178,0.08349148025518857
84,Q61712,FP,3.220883491247197,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
85,Q9CQW0,,3.2140251120954844,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
86,Q91XL3,,3.2060586593358904,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
87,P70428,,3.205045213773208,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
88,P43406,,3.194257905007856,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
89,Q6ZQM8,,3.190576027057632,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
90,P24668,,3.183583445265396,7.0,21.0,0.09051724137931035,0.00819672131147541,0.08232052006783494
91,Q9Z0J0,TP,3.1803628954873324,7.0,22.0,0.09482758620689655,0.00819672131147541,0.08663086489542114
92,O08807,,3.1792251315639195,7.0,22.0,0.09482758620689655,0.00819672131147541,0.08663086489542114
93,P82347,FP,3.175636489780364,8.0,22.0,0.09482758620689655,0.00936768149882904,0.08545990470806751
94,Q9ER39,FP,3.175380070274865,9.0,22.0,0.09482758620689655,0.01053864168618267,0.08428894452071388
95,Q9EPL0,TP,3.174805952486321,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
96,Q8VEH8,,3.1719663203496906,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
97,Q3V0T4,,3.1554175339677872,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
98,Q9EPS3,,3.1458993979715597,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
99,Q9Z247,,3.1387534506114365,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
100,O88572,,3.1275017875360103,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
101,Q60715,,3.1187539996591855,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
102,P57759,,3.097966091462505,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
103,Q8BSY0,,3.0941084800761325,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
104,Q8BIX9,,3.0911232218775324,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
105,P59481,,3.0902005174321183,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
106,O88856,,3.0794458261068103,9.0,23.0,0.09913793103448276,0.01053864168618267,0.0885992893483001
107,Q9CQ45,TP,3.071441203964401,9.0,24.0,0.10344827586206896,0.01053864168618267,0.0929096341758863
108,Q812F8,,3.061686268756325,9.0,24.0,0.10344827586206896,0.01053864168618267,0.0929096341758863
109,Q9ES89,,3.0599202358288564,9.0,24.0,0.10344827586206896,0.01053864168618267,0.0929096341758863
110,Q8C7X2,,3.0413551163470793,9.0,24.0,0.10344827586206896,0.01053864168618267,0.0929096341758863
111,P11087,TP,3.0382098057368325,9.0,25.0,0.10775862068965517,0.01053864168618267,0.0972199790034725
112,Q4ZJN1,TP,3.0284895655788278,9.0,26.0,0.11206896551724138,0.01053864168618267,0.10153032383105871
113,Q8BLI4,,3.023643909142512,9.0,26.0,0.11206896551724138,0.01053864168618267,0.10153032383105871
114,P27773,,2.992945366382959,9.0,26.0,0.11206896551724138,0.01053864168618267,0.10153032383105871
115,Q922Q9,TP,2.9919168419229303,9.0,27.0,0.11637931034482758,0.01053864168618267,0.10584066865864492
116,Q6GQT9,,2.9877435440457,9.0,27.0,0.11637931034482758,0.01053864168618267,0.10584066865864492
117,E9Q6D8,,2.9858678468105753,9.0,27.0,0.11637931034482758,0.01053864168618267,0.10584066865864492
118,P01887,TP,2.9843718534298,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
119,P04925,,2.983622019489422,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
120,Q3TMX5,,2.9750240486275272,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
121,Q8BVU5,,2.9714651233035956,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
122,Q8VD31,,2.965572183396425,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
123,Q8VCT4,,2.964983465600188,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
124,Q8BHT6,,2.9591644063735383,9.0,28.0,0.1206896551724138,0.01053864168618267,0.11015101348623113
125,Q640P2,TP,2.958376662689183,9.0,29.0,0.125,0.01053864168618267,0.11446135831381733
126,P42932,FP,2.947260653510468,10.0,29.0,0.125,0.0117096018735363,0.1132903981264637
127,Q06335,FP,2.941120532433955,11.0,29.0,0.125,0.01288056206088993,0.11211943793911007
128,P08113,,2.936069950963501,11.0,29.0,0.125,0.01288056206088993,0.11211943793911007
129,Q8BW41,,2.9314834831554224,11.0,29.0,0.125,0.01288056206088993,0.11211943793911007
130,Q9D1D4,,2.920808119944717,11.0,29.0,0.125,0.01288056206088993,0.11211943793911007
131,Q3TMX7,,2.917509587981896,11.0,29.0,0.125,0.01288056206088993,0.11211943793911007
132,Q31125,,2.91336219016136,11.0,29.0,0.125,0.01288056206088993,0.11211943793911007
133,Q8CC36,TP,2.909544180946535,11.0,30.0,0.12931034482758622,0.01288056206088993,0.11642978276669629
134,P97290,TP,2.902066303518988,11.0,31.0,0.1336206896551724,0.01288056206088993,0.12074012759428247
135,P16882,TP,2.8997779655010336,11.0,32.0,0.13793103448275862,0.01288056206088993,0.12505047242186867
136,Q9QY73,,2.8909347732143993,11.0,32.0,0.13793103448275862,0.01288056206088993,0.12505047242186867
137,P29621,TP,2.8788573465300593,11.0,33.0,0.14224137931034483,0.01288056206088993,0.12936081724945492
138,Q8VBZ3,,2.8756003002530215,11.0,33.0,0.14224137931034483,0.01288056206088993,0.12936081724945492
139,Q3UHK6,FP,2.8561368030528897,12.0,33.0,0.14224137931034483,0.01405152224824356,0.1281898570621013
140,Q3TAS6,TP,2.854825225414706,12.0,34.0,0.14655172413793102,0.01405152224824356,0.13250020188968747
141,Q8VC60,TP,2.8323564777263104,12.0,35.0,0.15086206896551724,0.01405152224824356,0.1368105467172737
142,Q8BSH2,,2.8273385658550443,12.0,35.0,0.15086206896551724,0.01405152224824356,0.1368105467172737
143,Q8K5B2,,2.8121841202045768,12.0,35.0,0.15086206896551724,0.01405152224824356,0.1368105467172737
144,Q5XG73,,2.8081387340269024,12.0,35.0,0.15086206896551724,0.01405152224824356,0.1368105467172737
145,Q69ZQ1,FP,2.8053605993295663,13.0,35.0,0.15086206896551724,0.01522248243559719,0.13563958652992006
146,Q9D024,,2.8048098151541137,13.0,35.0,0.15086206896551724,0.01522248243559719,0.13563958652992006
147,Q8BHN3,,2.8040265975400294,13.0,35.0,0.15086206896551724,0.01522248243559719,0.13563958652992006
148,Q6P1H4,,2.800154610511818,13.0,35.0,0.15086206896551724,0.01522248243559719,0.13563958652992006
149,Q9WV54,TP,2.7992171587237022,13.0,36.0,0.15517241379310345,0.01522248243559719,0.13994993135750627
150,Q80UU9,FP,2.7913110377935224,14.0,36.0,0.15517241379310345,0.01639344262295082,0.13877897117015264
151,Q99LR1,,2.785240834781183,14.0,36.0,0.15517241379310345,0.01639344262295082,0.13877897117015264
152,Q61739,,2.7759761557642455,14.0,36.0,0.15517241379310345,0.01639344262295082,0.13877897117015264
153,Q61543,FP,2.766971305868857,15.0,36.0,0.15517241379310345,0.01756440281030445,0.137608010982799
154,Q9QWR8,,2.7631454445671557,15.0,36.0,0.15517241379310345,0.01756440281030445,0.137608010982799
155,V9GX76,,2.755117390256005,15.0,36.0,0.15517241379310345,0.01756440281030445,0.137608010982799
156,Q99KR8,TP,2.752558995645178,15.0,37.0,0.15948275862068967,0.01756440281030445,0.14191835581038523
157,Q8C341,,2.749451534412534,15.0,37.0,0.15948275862068967,0.01756440281030445,0.14191835581038523
158,Q9EQC7,TP,2.7492600016479507,15.0,38.0,0.16379310344827586,0.01756440281030445,0.14622870063797141
159,P23780,,2.7489990069748496,15.0,38.0,0.16379310344827586,0.01756440281030445,0.14622870063797141
160,Q8R1V4,,2.7404958133375947,15.0,38.0,0.16379310344827586,0.01756440281030445,0.14622870063797141
161,P97946,TP,2.7349367477796873,15.0,39.0,0.16810344827586207,0.01756440281030445,0.15053904546555763
162,Q8C7K6,TP,2.7208250093461297,15.0,40.0,0.1724137931034483,0.01756440281030445,0.15484939029314385
163,Q9ER41,FP,2.719683240017908,16.0,40.0,0.1724137931034483,0.01873536299765808,0.15367843010579021
164,Q9R045,TP,2.7141297043713144,16.0,41.0,0.17672413793103448,0.01873536299765808,0.1579887749333764
165,Q80X71,,2.7097737538960796,16.0,41.0,0.17672413793103448,0.01873536299765808,0.1579887749333764
166,Q8BFZ9,,2.7077720274626684,16.0,41.0,0.17672413793103448,0.01873536299765808,0.1579887749333764
167,Q9WTZ2,,2.7075576930961853,16.0,41.0,0.17672413793103448,0.01873536299765808,0.1579887749333764
168,Q8K1F9,,2.707110814140631,16.0,41.0,0.17672413793103448,0.01873536299765808,0.1579887749333764
169,Q8VCF1,,2.7047550840815693,16.0,41.0,0.17672413793103448,0.01873536299765808,0.1579887749333764
170,Q8CIF4,TP,2.699823894841815,16.0,42.0,0.1810344827586207,0.01873536299765808,0.16229911976096262
171,Q8BMD6,FP,2.6949260730082654,17.0,42.0,0.1810344827586207,0.01990632318501171,0.161128159573609
172,P09103,,2.6943090772280707,17.0,42.0,0.1810344827586207,0.01990632318501171,0.161128159573609
173,P47750,,2.6908695987542472,17.0,42.0,0.1810344827586207,0.01990632318501171,0.161128159573609
174,Q60847,TP,2.690281970768581,17.0,43.0,0.1853448275862069,0.01990632318501171,0.1654385044011952
175,Q3U128,,2.6878968067904276,17.0,43.0,0.1853448275862069,0.01990632318501171,0.1654385044011952
176,Q9Z2B5,,2.6813560797281517,17.0,43.0,0.1853448275862069,0.01990632318501171,0.1654385044011952
177,Q9DC23,,2.6782421501941363,17.0,43.0,0.1853448275862069,0.01990632318501171,0.1654385044011952
178,P06797,TP,2.6578734019076826,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
179,Q3UHH8,,2.652593693928402,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
180,Q99KF1,,2.645299722550702,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
181,P97467,,2.624593283625668,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
182,Q8VCM8,,2.6143362197126887,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
183,Q9CZX9,,2.605588977875317,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
184,Q9WUP4,,2.602330896503464,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
185,E9QM38,,2.600323056342098,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
186,Q8BJT9,,2.5930691035796065,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
187,Q8BGQ6,,2.592232432443256,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
188,P70180,,2.578893619225107,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
189,Q8CFX1,,2.5740372237029026,17.0,44.0,0.1896551724137931,0.01990632318501171,0.1697488492287814
190,P02469,TP,2.5655090531398903,17.0,45.0,0.1939655172413793,0.01990632318501171,0.1740591940563676
191,Q9CYD3,TP,2.5552579604713213,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
192,P24369,,2.5479825471594326,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
193,P49817,,2.5439199088218727,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
194,P45878,,2.5358335032349864,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
195,B1ATG9,,2.5344681153337354,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
196,Q8R0X7,,2.532642277886854,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
197,Q9ERR7,,2.5227124452037106,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
198,Q91X78,,2.5203018222393077,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
199,Q3UMW8,,2.509675407205457,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
200,P01901,,2.5019656630561604,17.0,46.0,0.19827586206896552,0.01990632318501171,0.17836953888395382
201,Q9R0E1,TP,2.496593852299751,17.0,47.0,0.2025862068965517,0.01990632318501171,0.18267988371154
202,Q9CQF9,,2.494058561643904,17.0,47.0,0.2025862068965517,0.01990632318501171,0.18267988371154
203,Q8K297,,2.492471006076344,17.0,47.0,0.2025862068965517,0.01990632318501171,0.18267988371154
204,P11152,TP,2.4894716480983696,17.0,48.0,0.20689655172413793,0.01990632318501171,0.18699022853912622
205,P14211,TP,2.47845593875233,17.0,49.0,0.21120689655172414,0.01990632318501171,0.19130057336671244
206,Q9WTS2,,2.477938201065236,17.0,49.0,0.21120689655172414,0.01990632318501171,0.19130057336671244
207,Q99KI3,,2.475519766611606,17.0,49.0,0.21120689655172414,0.01990632318501171,0.19130057336671244
208,Q9D7N9,,2.4740400882826434,17.0,49.0,0.21120689655172414,0.01990632318501171,0.19130057336671244
209,Q9Z2A9,,2.466871407435338,17.0,49.0,0.21120689655172414,0.01990632318501171,0.19130057336671244
210,Q8VEB4,TP,2.465139212227162,17.0,50.0,0.21551724137931033,0.01990632318501171,0.19561091819429863
211,Q61805,TP,2.4639784931989346,17.0,51.0,0.21982758620689655,0.01990632318501171,0.19992126302188484
212,O88531,TP,2.463927930600208,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
213,Q91WU0,,2.453080453730196,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
214,P62342,,2.4484660278126786,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
215,Q99KV1,,2.4455020564992016,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
216,Q80UM7,,2.4433478255848557,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
217,Q80TN4,,2.436362260856063,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
218,Q9JKR6,,2.4343085333765924,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
219,Q8R0F3,,2.428769605620288,17.0,52.0,0.22413793103448276,0.01990632318501171,0.20423160784947106
220,Q8BJD1,TP,2.427497564136821,17.0,53.0,0.22844827586206898,0.01990632318501171,0.20854195267705727
221,P39061,TP,2.4244967515519,17.0,54.0,0.23275862068965517,0.01990632318501171,0.21285229750464346
222,Q9D1Q6,,2.4240571625470984,17.0,54.0,0.23275862068965517,0.01990632318501171,0.21285229750464346
223,Q8C7V8,TP,2.4234773247381614,17.0,55.0,0.23706896551724138,0.01990632318501171,0.21716264233222968
224,Q9CWS1,,2.422605801100634,17.0,55.0,0.23706896551724138,0.01990632318501171,0.21716264233222968
225,Q8BMK4,FP,2.4224432770510234,18.0,55.0,0.23706896551724138,0.02107728337236534,0.21599168214487605
226,Q8BYW9,,2.420008781179717,18.0,55.0,0.23706896551724138,0.02107728337236534,0.21599168214487605
227,Q5SSH8,TP,2.412762380995869,18.0,56.0,0.2413793103448276,0.02107728337236534,0.22030202697246226
228,Q9Z0M6,TP,2.4114280562122765,18.0,57.0,0.24568965517241378,0.02107728337236534,0.22461237180004845
229,Q61207,TP,2.4024632015400638,18.0,58.0,0.25,0.02107728337236534,0.22892271662763466
230,Q8BGR2,,2.402092275673763,18.0,58.0,0.25,0.02107728337236534,0.22892271662763466
231,P08003,,2.398223960534248,18.0,58.0,0.25,0.02107728337236534,0.22892271662763466
232,O54782,TP,2.397810666787022,18.0,59.0,0.2543103448275862,0.02107728337236534,0.23323306145522085
233,P10639,TP,2.3947968910914863,18.0,60.0,0.25862068965517243,0.02107728337236534,0.2375434062828071
234,P83093,,2.394058921251665,18.0,60.0,0.25862068965517243,0.02107728337236534,0.2375434062828071
235,Q9Z0Z4,,2.384570868157638,18.0,60.0,0.25862068965517243,0.02107728337236534,0.2375434062828071
236,Q8VDL4,TP,2.3762704484861947,18.0,61.0,0.2629310344827586,0.02107728337236534,0.24185375111039328
237,Q80W54,FP,2.3754250854806505,19.0,61.0,0.2629310344827586,0.02224824355971897,0.24068279092303965
238,O08601,,2.3748458162377215,19.0,61.0,0.2629310344827586,0.02224824355971897,0.24068279092303965
239,A2AJ26,,2.3737660700965235,19.0,61.0,0.2629310344827586,0.02224824355971897,0.24068279092303965
240,O89110,FP,2.3707093879555243,20.0,61.0,0.2629310344827586,0.0234192037470726,0.23951183073568602
241,Q8K2W3,,2.367432677081003,20.0,61.0,0.2629310344827586,0.0234192037470726,0.23951183073568602
242,Q9Z0M5,,2.3671877852154415,20.0,61.0,0.2629310344827586,0.0234192037470726,0.23951183073568602
243,Q8BP92,,2.361745713483352,20.0,61.0,0.2629310344827586,0.0234192037470726,0.23951183073568602
244,P08122,TP,2.3606189226980985,20.0,62.0,0.2672413793103448,0.0234192037470726,0.2438221755632722
245,Q6PD26,,2.35651637130858,20.0,62.0,0.2672413793103448,0.0234192037470726,0.2438221755632722
246,Q8R242,,2.340502711960382,20.0,62.0,0.2672413793103448,0.0234192037470726,0.2438221755632722
247,Q9CXY9,,2.339917122207418,20.0,62.0,0.2672413793103448,0.0234192037470726,0.2438221755632722
248,Q6PB93,TP,2.334654955876735,20.0,63.0,0.27155172413793105,0.0234192037470726,0.24813252039085845
249,Q9CQY5,,2.332735579483143,20.0,63.0,0.27155172413793105,0.0234192037470726,0.24813252039085845
250,Q6DVA0,FP,2.332112621284166,21.0,63.0,0.27155172413793105,0.02459016393442623,0.24696156020350482
251,Q8BRK9,,2.3298849956190986,21.0,63.0,0.27155172413793105,0.02459016393442623,0.24696156020350482
252,Q69ZN6,,2.3215315649714046,21.0,63.0,0.27155172413793105,0.02459016393442623,0.24696156020350482
253,P23506,,2.319942981887307,21.0,63.0,0.27155172413793105,0.02459016393442623,0.24696156020350482
254,P20029,,2.318859051437223,21.0,63.0,0.27155172413793105,0.02459016393442623,0.24696156020350482
255,P97927,TP,2.318582499109205,21.0,64.0,0.27586206896551724,0.02459016393442623,0.251271905031091
256,Q64735,,2.317562638479627,21.0,64.0,0.27586206896551724,0.02459016393442623,0.251271905031091
257,Q9Z1M7,,2.3036345928876245,21.0,64.0,0.27586206896551724,0.02459016393442623,0.251271905031091
258,Q8BU85,,2.3000893566210037,21.0,64.0,0.27586206896551724,0.02459016393442623,0.251271905031091
