,uniprot,annotation,iWAT_HF_cre+_3/control_mean,FP,TP,TPR,FPR,TPR-FPR
47,Q9R0Q3,,3.3592836239150423,4.0,7.0,0.03017241379310345,0.004662004662004662,0.02551040913109879
48,Q9QZF2,TP,3.351634638372434,4.0,8.0,0.034482758620689655,0.004662004662004662,0.02982075395868499
49,P23188,TP,3.335587293675167,4.0,9.0,0.03879310344827586,0.004662004662004662,0.0341310987862712
50,Q640L3,,3.3341035316883185,4.0,9.0,0.03879310344827586,0.004662004662004662,0.0341310987862712
51,P70428,,3.3306878554085575,4.0,9.0,0.03879310344827586,0.004662004662004662,0.0341310987862712
52,P19324,,3.3275027874897023,4.0,9.0,0.03879310344827586,0.004662004662004662,0.0341310987862712
53,Q8CC36,TP,3.323674387794706,4.0,10.0,0.04310344827586207,0.004662004662004662,0.03844144361385741
54,Q9Z0J0,TP,3.3171742345154422,4.0,11.0,0.04741379310344827,0.004662004662004662,0.04275178844144361
55,Q812F8,,3.309973978008612,4.0,11.0,0.04741379310344827,0.004662004662004662,0.04275178844144361
56,Q3UMW8,,3.30659769642855,4.0,11.0,0.04741379310344827,0.004662004662004662,0.04275178844144361
57,Q3TDQ1,,3.29468622470977,4.0,11.0,0.04741379310344827,0.004662004662004662,0.04275178844144361
58,Q91YW3,,3.2928920297245123,4.0,11.0,0.04741379310344827,0.004662004662004662,0.04275178844144361
59,O35887,TP,3.2801625673653225,4.0,12.0,0.05172413793103448,0.004662004662004662,0.04706213326902982
60,Q02819,TP,3.27838321909754,4.0,13.0,0.05603448275862069,0.004662004662004662,0.05137247809661603
61,Q9WUZ9,TP,3.262335871641287,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
62,E9Q723,,3.25846543361025,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
63,Q3TMX7,,3.23477556216783,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
64,Q5XG73,,3.2284126065082845,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
65,P29416,,3.1955078015195646,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
66,P27773,,3.190725648573449,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
67,P57759,,3.1903348365847513,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
68,P49817,,3.184484945535959,4.0,14.0,0.0603448275862069,0.004662004662004662,0.055682822924202235
69,Q61712,FP,3.179822518744286,5.0,14.0,0.0603448275862069,0.005827505827505828,0.05451732175870107
70,O88856,,3.161414435794953,5.0,14.0,0.0603448275862069,0.005827505827505828,0.05451732175870107
71,Q9Z247,,3.1555720018075073,5.0,14.0,0.0603448275862069,0.005827505827505828,0.05451732175870107
72,Q922Q9,TP,3.149895070102822,5.0,15.0,0.06465517241379311,0.005827505827505828,0.05882766658628728
73,Q9D024,,3.1416139969730805,5.0,15.0,0.06465517241379311,0.005827505827505828,0.05882766658628728
74,Q9EPK6,,3.1364225783659796,5.0,15.0,0.06465517241379311,0.005827505827505828,0.05882766658628728
75,P82347,FP,3.1354926152786176,6.0,15.0,0.06465517241379311,0.006993006993006993,0.057662165420786116
76,Q9CQU0,,3.1312983444784175,6.0,15.0,0.06465517241379311,0.006993006993006993,0.057662165420786116
77,Q8BRH0,,3.109577762093629,6.0,15.0,0.06465517241379311,0.006993006993006993,0.057662165420786116
78,Q8VEB4,TP,3.101407387323719,6.0,16.0,0.06896551724137931,0.006993006993006993,0.06197251024837232
79,Q91WU0,,3.0986579135651824,6.0,16.0,0.06896551724137931,0.006993006993006993,0.06197251024837232
80,D3Z2R5,,3.085992370978726,6.0,16.0,0.06896551724137931,0.006993006993006993,0.06197251024837232
81,Q9JHP7,,3.0789335170669903,6.0,16.0,0.06896551724137931,0.006993006993006993,0.06197251024837232
82,Q9ER39,FP,3.0752563406317086,7.0,16.0,0.06896551724137931,0.008158508158508158,0.06080700908287115
83,Q8BSH2,,3.071166339008012,7.0,16.0,0.06896551724137931,0.008158508158508158,0.06080700908287115
84,Q8VD31,,3.057839547052146,7.0,16.0,0.06896551724137931,0.008158508158508158,0.06080700908287115
85,P01887,TP,3.0363766037256,7.0,17.0,0.07327586206896551,0.008158508158508158,0.06511735391045735
86,Q8VCF1,,3.0270092297778963,7.0,17.0,0.07327586206896551,0.008158508158508158,0.06511735391045735
87,P43406,,3.0248088318439548,7.0,17.0,0.07327586206896551,0.008158508158508158,0.06511735391045735
88,P28798,TP,3.019006372485058,7.0,18.0,0.07758620689655173,0.008158508158508158,0.06942769873804357
89,Q8K1F9,,3.0143033257309386,7.0,18.0,0.07758620689655173,0.008158508158508158,0.06942769873804357
90,P97467,,3.002548177910902,7.0,18.0,0.07758620689655173,0.008158508158508158,0.06942769873804357
91,Q3TMX5,,3.000449494357782,7.0,18.0,0.07758620689655173,0.008158508158508158,0.06942769873804357
92,Q69ZQ1,FP,2.9973121984722906,8.0,18.0,0.07758620689655173,0.009324009324009324,0.0682621975725424
93,Q9ERE7,,2.996242756179373,8.0,18.0,0.07758620689655173,0.009324009324009324,0.0682621975725424
94,P82349,FP,2.995503210096007,9.0,18.0,0.07758620689655173,0.01048951048951049,0.06709669640704123
95,P12023,TP,2.9840317011789668,9.0,19.0,0.08189655172413793,0.01048951048951049,0.07140704123462743
96,O54998,,2.9831216011338473,9.0,19.0,0.08189655172413793,0.01048951048951049,0.07140704123462743
97,F8VQ06,,2.9745629238143128,9.0,19.0,0.08189655172413793,0.01048951048951049,0.07140704123462743
98,Q640P2,TP,2.9665496785892413,9.0,20.0,0.08620689655172414,0.01048951048951049,0.07571738606221365
99,Q9D1D4,,2.962316333922309,9.0,20.0,0.08620689655172414,0.01048951048951049,0.07571738606221365
100,Q4ZJN1,TP,2.961713740610475,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
101,Q9CPV7,,2.960525550902791,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
102,Q61739,,2.959816977266812,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
103,Q8BW41,,2.958066291819692,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
104,P09055,,2.9554216301712835,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
105,Q9Z2G6,,2.954059961421781,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
106,Q8VCT4,,2.9516844890510545,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
107,Q5I012,,2.9419082424336644,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
108,Q8BIF0,,2.9403388202594614,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
109,Q9Z2A9,,2.928456171238335,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
110,Q8BLI4,,2.9226995955822646,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
111,P59481,,2.9121666701775863,9.0,21.0,0.09051724137931035,0.01048951048951049,0.08002773088979985
112,Q62181,TP,2.9070922054234747,9.0,22.0,0.09482758620689655,0.01048951048951049,0.08433807571738605
113,Q9CQW0,,2.906799269219173,9.0,22.0,0.09482758620689655,0.01048951048951049,0.08433807571738605
114,O88531,TP,2.9024944363798593,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
115,Q2HXL6,,2.900475110825713,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
116,P45878,,2.898154584467677,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
117,Q8R1V4,,2.8947354665910154,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
118,P09103,,2.8850563163639174,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
119,E9Q6D8,,2.8654733280417455,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
120,Q6P5E4,,2.8617961329473425,9.0,23.0,0.09913793103448276,0.01048951048951049,0.08864842054497227
121,P70302,FP,2.8576813954100095,10.0,23.0,0.09913793103448276,0.011655011655011656,0.08748291937947111
122,P24369,,2.8481259640766745,10.0,23.0,0.09913793103448276,0.011655011655011656,0.08748291937947111
123,Q9D7N9,,2.8313684424297207,10.0,23.0,0.09913793103448276,0.011655011655011656,0.08748291937947111
124,P04925,,2.828115535818911,10.0,23.0,0.09913793103448276,0.011655011655011656,0.08748291937947111
125,Q9CQ45,TP,2.8255985826990777,10.0,24.0,0.10344827586206896,0.011655011655011656,0.0917932642070573
126,Q8C7X2,,2.8226523321915153,10.0,24.0,0.10344827586206896,0.011655011655011656,0.0917932642070573
127,Q8BHT6,,2.8191617152652753,10.0,24.0,0.10344827586206896,0.011655011655011656,0.0917932642070573
128,Q60847,TP,2.8188370018601194,10.0,25.0,0.10775862068965517,0.011655011655011656,0.09610360903464352
129,Q9EPL0,TP,2.810755930319915,10.0,26.0,0.11206896551724138,0.011655011655011656,0.10041395386222973
130,Q8BSY0,,2.8103684804985227,10.0,26.0,0.11206896551724138,0.011655011655011656,0.10041395386222973
131,P39061,TP,2.8098757409871955,10.0,27.0,0.11637931034482758,0.011655011655011656,0.10472429868981592
132,Q61543,FP,2.8062613593316845,11.0,27.0,0.11637931034482758,0.01282051282051282,0.10355879752431477
133,Q9WV54,TP,2.8059894753636985,11.0,28.0,0.1206896551724138,0.01282051282051282,0.10786914235190098
134,Q03311,TP,2.8034159875741143,11.0,29.0,0.125,0.01282051282051282,0.11217948717948718
135,P08113,,2.8026241969495382,11.0,29.0,0.125,0.01282051282051282,0.11217948717948718
136,Q99KF1,,2.8019440479530155,11.0,29.0,0.125,0.01282051282051282,0.11217948717948718
137,Q6GQT9,,2.8003407461328105,11.0,29.0,0.125,0.01282051282051282,0.11217948717948718
138,P29621,TP,2.7940941309786416,11.0,30.0,0.12931034482758622,0.01282051282051282,0.1164898320070734
139,Q60902,FP,2.791465895120313,12.0,30.0,0.12931034482758622,0.013986013986013986,0.11532433084157223
140,Q80X71,,2.7884692549911776,12.0,30.0,0.12931034482758622,0.013986013986013986,0.11532433084157223
141,Q8C7K6,TP,2.786621065427042,12.0,31.0,0.1336206896551724,0.013986013986013986,0.11963467566915842
142,Q9D1Q6,,2.786287143201508,12.0,31.0,0.1336206896551724,0.013986013986013986,0.11963467566915842
143,Q9QWR8,,2.7828986879097357,12.0,31.0,0.1336206896551724,0.013986013986013986,0.11963467566915842
144,Q9ES89,,2.782560401337722,12.0,31.0,0.1336206896551724,0.013986013986013986,0.11963467566915842
145,Q8CIF4,TP,2.773297352300814,12.0,32.0,0.13793103448275862,0.013986013986013986,0.12394502049674463
146,Q9CQF9,,2.7587712676597462,12.0,32.0,0.13793103448275862,0.013986013986013986,0.12394502049674463
147,B1ATG9,,2.744977860941354,12.0,32.0,0.13793103448275862,0.013986013986013986,0.12394502049674463
148,Q8BYB9,,2.744530436910258,12.0,32.0,0.13793103448275862,0.013986013986013986,0.12394502049674463
149,Q8R242,,2.739993402491036,12.0,32.0,0.13793103448275862,0.013986013986013986,0.12394502049674463
150,Q3UHK6,FP,2.7368989624632225,13.0,32.0,0.13793103448275862,0.015151515151515152,0.12277951933124347
151,Q9WTZ2,,2.7324991459559804,13.0,32.0,0.13793103448275862,0.015151515151515152,0.12277951933124347
152,Q8R0X7,,2.7286051702346206,13.0,32.0,0.13793103448275862,0.015151515151515152,0.12277951933124347
153,Q8VDL4,TP,2.7225189524458626,13.0,33.0,0.14224137931034483,0.015151515151515152,0.12708986415882967
154,Q8BHN3,,2.7212384422462246,13.0,33.0,0.14224137931034483,0.015151515151515152,0.12708986415882967
155,Q9CQY5,,2.7168138149538335,13.0,33.0,0.14224137931034483,0.015151515151515152,0.12708986415882967
156,P14211,TP,2.711086086977512,13.0,34.0,0.14655172413793102,0.015151515151515152,0.13140020898641586
157,P23780,,2.711059083070549,13.0,34.0,0.14655172413793102,0.015151515151515152,0.13140020898641586
158,E9Q4X2,,2.7051552758902178,13.0,34.0,0.14655172413793102,0.015151515151515152,0.13140020898641586
159,Q99LR1,,2.699148255645949,13.0,34.0,0.14655172413793102,0.015151515151515152,0.13140020898641586
160,P81117,TP,2.6956757169359773,13.0,35.0,0.15086206896551724,0.015151515151515152,0.1357105538140021
161,Q9WTS2,,2.6950257962242246,13.0,35.0,0.15086206896551724,0.015151515151515152,0.1357105538140021
162,Q8K5B2,,2.691541792261734,13.0,35.0,0.15086206896551724,0.015151515151515152,0.1357105538140021
163,Q8VEH8,,2.689273660062871,13.0,35.0,0.15086206896551724,0.015151515151515152,0.1357105538140021
164,O88207,TP,2.679039818035365,13.0,36.0,0.15517241379310345,0.015151515151515152,0.1400208986415883
165,O08807,,2.654063871447596,13.0,36.0,0.15517241379310345,0.015151515151515152,0.1400208986415883
166,Q60994,TP,2.642945967563029,13.0,37.0,0.15948275862068967,0.015151515151515152,0.14433124346917453
167,Q9R045,TP,2.6395023088183986,13.0,38.0,0.16379310344827586,0.015151515151515152,0.14864158829676072
168,Q9ERR7,,2.6306260696273154,13.0,38.0,0.16379310344827586,0.015151515151515152,0.14864158829676072
169,P70180,,2.6295569125395817,13.0,38.0,0.16379310344827586,0.015151515151515152,0.14864158829676072
170,P10639,TP,2.624499284189589,13.0,39.0,0.16810344827586207,0.015151515151515152,0.1529519331243469
171,Q8BQ47,TP,2.618713466745205,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
172,Q80UM7,,2.602189160027708,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
173,Q3UHH8,,2.5871111478730047,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
174,Q8BVU5,,2.5802039767710636,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
175,P47750,,2.577503885712208,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
176,O88572,,2.5768904661464127,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
177,Q9Z2B5,,2.5722134627618,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
178,Q6P1H4,,2.569315662127176,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
179,Q9JKR6,,2.564200203444511,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
180,Q8BIX9,,2.556862011342585,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
181,Q9Z0M5,,2.5559186375076752,13.0,40.0,0.1724137931034483,0.015151515151515152,0.15726227795193315
182,P02469,TP,2.552922670996921,13.0,41.0,0.17672413793103448,0.015151515151515152,0.16157262277951934
183,P01901,,2.539296043530356,13.0,41.0,0.17672413793103448,0.015151515151515152,0.16157262277951934
184,Q8BXA1,,2.539288366174169,13.0,41.0,0.17672413793103448,0.015151515151515152,0.16157262277951934
185,V9GX76,,2.5342689707772004,13.0,41.0,0.17672413793103448,0.015151515151515152,0.16157262277951934
186,Q9D136,,2.5315829105315846,13.0,41.0,0.17672413793103448,0.015151515151515152,0.16157262277951934
187,Q9CYD3,TP,2.5312589111447115,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
188,P62342,,2.5308209248937166,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
189,Q9DC23,,2.5297914477366854,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
190,P23506,,2.507070688891488,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
191,P98156,,2.5059696255867783,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
192,Q6ZQM8,,2.5021140019669605,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
193,P08003,,2.499377714435159,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
194,E9PUM4,,2.4947235069015545,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
195,Q61334,,2.489479522715943,13.0,42.0,0.1810344827586207,0.015151515151515152,0.16588296760710552
196,P07214,TP,2.4749096087491522,13.0,43.0,0.1853448275862069,0.015151515151515152,0.17019331243469177
197,Q62190,,2.4696833549409116,13.0,43.0,0.1853448275862069,0.015151515151515152,0.17019331243469177
198,Q8BLY1,TP,2.468905889772651,13.0,44.0,0.1896551724137931,0.015151515151515152,0.17450365726227796
199,Q9CWS1,,2.4589548899422544,13.0,44.0,0.1896551724137931,0.015151515151515152,0.17450365726227796
200,P11087,TP,2.4588228318263257,13.0,45.0,0.1939655172413793,0.015151515151515152,0.17881400208986414
201,Q9EPS3,,2.4560859421163492,13.0,45.0,0.1939655172413793,0.015151515151515152,0.17881400208986414
202,Q80UU9,FP,2.450248052270061,14.0,45.0,0.1939655172413793,0.016317016317016316,0.177648500924363
203,Q9QY73,,2.445508398653201,14.0,45.0,0.1939655172413793,0.016317016317016316,0.177648500924363
204,Q9Z0M6,TP,2.4435907424628143,14.0,46.0,0.19827586206896552,0.016317016317016316,0.1819588457519492
205,P36993,,2.437577629253727,14.0,46.0,0.19827586206896552,0.016317016317016316,0.1819588457519492
206,O55239,,2.4301508595587915,14.0,46.0,0.19827586206896552,0.016317016317016316,0.1819588457519492
207,Q80UJ7,,2.4300645719492215,14.0,46.0,0.19827586206896552,0.016317016317016316,0.1819588457519492
208,P97927,TP,2.423457078635651,14.0,47.0,0.2025862068965517,0.016317016317016316,0.1862691905795354
209,O54782,TP,2.422411682559624,14.0,48.0,0.20689655172413793,0.016317016317016316,0.1905795354071216
210,P37040,,2.4176812484603993,14.0,48.0,0.20689655172413793,0.016317016317016316,0.1905795354071216
211,Q8VBZ3,,2.416313958573474,14.0,48.0,0.20689655172413793,0.016317016317016316,0.1905795354071216
212,Q8R0F3,,2.414744184605013,14.0,48.0,0.20689655172413793,0.016317016317016316,0.1905795354071216
213,Q3USZ8,TP,2.4145210616736557,14.0,49.0,0.21120689655172414,0.016317016317016316,0.19488988023470782
214,Q6DVA0,FP,2.4096732546148565,15.0,49.0,0.21120689655172414,0.017482517482517484,0.19372437906920667
215,P50172,,2.405521910791575,15.0,49.0,0.21120689655172414,0.017482517482517484,0.19372437906920667
216,E9PVB5,FP,2.4025898176548304,16.0,49.0,0.21120689655172414,0.018648018648018648,0.1925588779037055
217,P20029,,2.4000135391244957,16.0,49.0,0.21120689655172414,0.018648018648018648,0.1925588779037055
218,O89001,,2.397083428391988,16.0,49.0,0.21120689655172414,0.018648018648018648,0.1925588779037055
219,Q6PB93,TP,2.3894239226595673,16.0,50.0,0.21551724137931033,0.018648018648018648,0.19686922273129168
220,P27046,,2.3812457866156693,16.0,50.0,0.21551724137931033,0.018648018648018648,0.19686922273129168
221,G3X9Q1,,2.3811266475184127,16.0,50.0,0.21551724137931033,0.018648018648018648,0.19686922273129168
222,Q80W54,FP,2.3810283908076277,17.0,50.0,0.21551724137931033,0.019813519813519812,0.19570372156579052
223,Q91XL1,,2.3774067193757977,17.0,50.0,0.21551724137931033,0.019813519813519812,0.19570372156579052
224,Q9R233,,2.3719112076058755,17.0,50.0,0.21551724137931033,0.019813519813519812,0.19570372156579052
225,Q99KR8,TP,2.3611564450939784,17.0,51.0,0.21982758620689655,0.019813519813519812,0.20001406639337674
226,Q9R0E1,TP,2.35602505396813,17.0,52.0,0.22413793103448276,0.019813519813519812,0.20432441122096295
227,Q64735,,2.351476985790503,17.0,52.0,0.22413793103448276,0.019813519813519812,0.20432441122096295
228,P10493,TP,2.3427231811473654,17.0,53.0,0.22844827586206898,0.019813519813519812,0.20863475604854917
229,Q99KV1,,2.3416782704116765,17.0,53.0,0.22844827586206898,0.019813519813519812,0.20863475604854917
230,Q99JR5,TP,2.3413433855023627,17.0,54.0,0.23275862068965517,0.019813519813519812,0.21294510087613536
231,P16882,TP,2.3413155979629923,17.0,55.0,0.23706896551724138,0.019813519813519812,0.21725544570372157
232,Q8BGQ6,,2.339569569331612,17.0,55.0,0.23706896551724138,0.019813519813519812,0.21725544570372157
233,Q99LJ1,,2.337943418275551,17.0,55.0,0.23706896551724138,0.019813519813519812,0.21725544570372157
234,Q8K0C4,,2.335386121091586,17.0,55.0,0.23706896551724138,0.019813519813519812,0.21725544570372157
235,Q8BJD1,TP,2.332110476782531,17.0,56.0,0.2413793103448276,0.019813519813519812,0.2215657905313078
236,Q91YQ5,,2.3266424344716263,17.0,56.0,0.2413793103448276,0.019813519813519812,0.2215657905313078
237,Q8BP92,,2.3206380404146043,17.0,56.0,0.2413793103448276,0.019813519813519812,0.2215657905313078
238,P01029,TP,2.3197127092942837,17.0,57.0,0.24568965517241378,0.019813519813519812,0.22587613535889398
239,Q8BMK4,FP,2.318835963709727,18.0,57.0,0.24568965517241378,0.02097902097902098,0.2247106341933928
240,Q6Y685,FP,2.3070761312439703,19.0,57.0,0.24568965517241378,0.022144522144522144,0.22354513302789164
241,Q8BH24,,2.3022948244642816,19.0,57.0,0.24568965517241378,0.022144522144522144,0.22354513302789164
242,Q8VCM8,,2.2994928675248327,19.0,57.0,0.24568965517241378,0.022144522144522144,0.22354513302789164
243,Q8C3B8,,2.2988433216541817,19.0,57.0,0.24568965517241378,0.022144522144522144,0.22354513302789164
244,Q8R023,FP,2.297982186095808,20.0,57.0,0.24568965517241378,0.023310023310023312,0.22237963186239046
245,A2AJ26,,2.2904596855593953,20.0,57.0,0.24568965517241378,0.023310023310023312,0.22237963186239046
246,Q8BXV2,,2.2833018911257894,20.0,57.0,0.24568965517241378,0.023310023310023312,0.22237963186239046
247,Q8BGR2,,2.2829912752146835,20.0,57.0,0.24568965517241378,0.023310023310023312,0.22237963186239046
248,Q8K2K6,FP,2.2730203766445527,21.0,57.0,0.24568965517241378,0.024475524475524476,0.2212141306968893
249,P51655,TP,2.26954853937824,21.0,58.0,0.25,0.024475524475524476,0.22552447552447552
250,P01899,,2.269244788959538,21.0,58.0,0.25,0.024475524475524476,0.22552447552447552
251,P97290,TP,2.269124009177599,21.0,59.0,0.2543103448275862,0.024475524475524476,0.2298348203520617
252,Q9Z0Z4,,2.2481153185014096,21.0,59.0,0.2543103448275862,0.024475524475524476,0.2298348203520617
253,P70206,,2.245786688629376,21.0,59.0,0.2543103448275862,0.024475524475524476,0.2298348203520617
254,O35598,,2.2448509373503014,21.0,59.0,0.2543103448275862,0.024475524475524476,0.2298348203520617
255,E9Q616,,2.2386262665222456,21.0,59.0,0.2543103448275862,0.024475524475524476,0.2298348203520617
256,Q58A65,,2.22890212165839,21.0,59.0,0.2543103448275862,0.024475524475524476,0.2298348203520617
257,P27546,FP,2.2283013603775044,22.0,59.0,0.2543103448275862,0.02564102564102564,0.22866931918656055
258,Q3UZ09,TP,2.2248086250209846,22.0,60.0,0.25862068965517243,0.02564102564102564,0.2329796640141468
