uniprot_id,description,pep_num,annotation,ctrl_turbo(-)_1,ctrl_turbo(-)_2,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(-)_1,LPS_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4
P26928,Mst1 Hepatocyte growth factor-like protein,9,TP,25351.0,27668.0,367722.0,193955.0,193007.0,23325.0,20122.0,185584.0,152578.0,128000.0,16677.0,15363.0,230148.0,305066.0,245127.0,246807.0
D3YXF5,C7 Oxidation resistance protein 1,10,TP,160844.0,534400.0,294153.0,318822.0,205165.0,44278.0,49362.0,146982.0,169693.0,156228.0,55641.0,48155.0,282969.0,166703.0,158507.0,186104.0
Q71KU9,Fgl1 Fibrinogen-like protein 1,2,TP,8067.0,11745.0,48965.0,32058.0,34809.0,6648.0,8109.0,39840.0,33680.0,38938.0,13949.0,2916.0,239544.0,157561.0,90014.0,84300.0
Q91WG0,Ces2c Acylcarnitine hydrolase,4,TP,12762.0,21351.0,98011.0,104961.0,135747.0,8525.0,16289.0,74996.0,52810.0,51387.0,15975.0,13969.0,180596.0,345071.0,321614.0,175537.0
Q8VCU1,Ces3b Carboxylesterase 3B,1,TP,13769.0,13621.0,152166.0,133424.0,147360.0,10122.0,19152.0,77789.0,52122.0,61256.0,6708.0,11642.0,86990.0,211736.0,181128.0,124155.0
Q02105,C1qc Complement C1q subcomponent subunit C,3,TP,86636.0,118587.0,167930.0,156438.0,81510.0,55042.0,74533.0,96371.0,89536.0,48318.0,97075.0,39963.0,216727.0,102241.0,88000.0,138492.0
A0A075B5V5,Ighv1-39 Protein Ighv1-39,1,,5171.0,21214.0,21133.0,6164.0,4187.0,2590.0,2405.0,8543.0,6896.0,5753.0,2808.0,1973.0,13675.0,13696.0,4550.0,5377.0
A0A075B5Y3,Ighv1-80 Protein Ighv1-80,1,,6259.0,5247.0,11789.0,3769.0,11529.0,1589.0,1573.0,3522.0,3005.0,2586.0,2061.0,1200.0,4826.0,4385.0,3269.0,9137.0
Q08761,Pros1 Vitamin K-dependent protein S,8,TP,48063.0,75403.0,1188602.0,558093.0,685120.0,42164.0,48649.0,847715.0,555365.0,581454.0,77430.0,42015.0,1262209.0,1484957.0,978574.0,879147.0
Q03311,Bche Cholinesterase,5,TP,38080.0,77461.0,351682.0,196863.0,229925.0,32536.0,26898.0,195074.0,151263.0,163967.0,17035.0,21496.0,148579.0,198309.0,143183.0,138003.0
Q9R1P1,Psmb3 Proteasome subunit beta type-3,1,FP,4244.0,5493.0,8104.0,8061.0,6507.0,2560.0,3103.0,7997.0,5911.0,10048.0,3984.0,2317.0,11532.0,9503.0,6179.0,7363.0
A0A075B5P5,Ighg3 Protein Ighg3,4,,99159.0,142818.0,308343.0,133077.0,84828.0,65762.0,54531.0,116871.0,114417.0,104398.0,46275.0,22930.0,203573.0,112549.0,127863.0,173469.0
Q61268,Apoc4 Apolipoprotein C-IV,2,TP,17642.0,30861.0,137241.0,142434.0,129094.0,7285.0,12657.0,88946.0,43907.0,44547.0,14982.0,11747.0,167020.0,143969.0,166542.0,154945.0
Q9QWK4,Cd5l CD5 antigen-like,5,TP,307322.0,368046.0,443739.0,295175.0,335774.0,134848.0,137545.0,234558.0,212922.0,187062.0,122757.0,118529.0,453822.0,390820.0,356091.0,516536.0
P98063,Bmp1 Bone morphogenetic protein 1,9,TP,34406.0,45019.0,674691.0,556083.0,624941.0,31464.0,44363.0,564173.0,259003.0,168131.0,90285.0,10020.0,1793043.0,779753.0,785978.0,657494.0
Q91XL1,Lrg1 Leucine-rich alpha-2-glycoprotein 1,4,,208726.0,508085.0,622651.0,722630.0,536519.0,66472.0,74347.0,654944.0,588717.0,565171.0,266352.0,217268.0,2555872.0,1911181.0,1362861.0,1312395.0
Q9WUZ9,Entpd5 Ectonucleoside triphosphate diphosphohydrolase 5,1,TP,3681.0,5439.0,87179.0,63579.0,76381.0,5400.0,6481.0,44739.0,33444.0,26289.0,5361.0,5425.0,62872.0,104420.0,91213.0,80973.0
P05367,Saa2 Serum amyloid A-2 protein,1,TP,0.0,1079.0,5849.0,5113.0,4414.0,410.0,964.0,5557.0,2566.0,4186.0,13624.0,0.0,448586.0,177268.0,147254.0,147981.0
Q8BTM8,Flna Filamin-A,22,,458153.0,275424.0,1048266.0,360571.0,424612.0,242731.0,1256847.0,1031373.0,744348.0,1007970.0,863890.0,1047146.0,1002492.0,1147820.0,506829.0,768421.0
P28798,Grn Granulins,6,TP,17670.0,18291.0,618226.0,267884.0,336561.0,20201.0,34988.0,373211.0,534836.0,334619.0,77349.0,22054.0,1419064.0,1471156.0,727233.0,531117.0
Q91Y47,F11 Coagulation factor XI,6,TP,10864.0,19072.0,138243.0,90976.0,101053.0,9789.0,12716.0,49960.0,45128.0,38709.0,11412.0,9387.0,96098.0,110553.0,84184.0,107325.0
Q8CIF4,Btd Biotinidase,6,TP,79026.0,85568.0,2091373.0,1279807.0,1330667.0,68211.0,90951.0,902646.0,901714.0,725079.0,75460.0,46738.0,1040802.0,1161729.0,1029790.0,818573.0
Q8CFX1,H6pd GDH/6PGL endoplasmic bifunctional protein,8,TP,46215.0,51789.0,840095.0,488829.0,542847.0,41259.0,46028.0,309243.0,209284.0,237500.0,57079.0,39518.0,805416.0,1046985.0,729443.0,609254.0
P09103,P4hb Protein disulfide-isomerase,6,TP,45200.0,60658.0,426994.0,380696.0,405393.0,28919.0,38812.0,326314.0,238942.0,207757.0,44841.0,31858.0,673930.0,1068309.0,836956.0,640660.0
P00687,Amy1 Alpha-amylase 1,4,TP,19781.0,43556.0,163079.0,96903.0,97471.0,17328.0,16639.0,163412.0,135253.0,104094.0,12472.0,9941.0,101838.0,121438.0,91564.0,98804.0
P01887,B2m Beta-2-microglobulin,2,TP,27962.0,71684.0,335996.0,250758.0,204287.0,10162.0,10689.0,172220.0,144039.0,88934.0,13957.0,9578.0,171870.0,179107.0,269815.0,295947.0
P16882,Ghr Growth hormone receptor,6,TP,16670.0,26660.0,922165.0,909728.0,820175.0,34257.0,56573.0,622778.0,525526.0,228872.0,53883.0,4190.0,1002233.0,697340.0,924243.0,1040929.0
Q8R0Z6,Angptl6 Angiopoietin-related protein 6,4,TP,290006.0,112214.0,107316.0,56437.0,34715.0,40857.0,76011.0,26251.0,41463.0,28006.0,132605.0,49804.0,39676.0,56245.0,43893.0,41605.0
P70274,Sepp1 Selenoprotein P,5,TP,36231.0,94942.0,286699.0,199335.0,191857.0,18802.0,28871.0,247542.0,184858.0,119818.0,33028.0,17854.0,210032.0,163567.0,167560.0,149571.0
P14115,Rpl27a 60S ribosomal protein L27a,2,,17628.0,13455.0,30719.0,20355.0,18503.0,16639.0,16056.0,19707.0,19428.0,16650.0,21159.0,11712.0,40433.0,92413.0,41898.0,30529.0
Q80YC5,F12 Coagulation factor XII,6,TP,32396.0,63637.0,333267.0,294197.0,289164.0,33245.0,34723.0,274399.0,187975.0,206671.0,31882.0,24713.0,391677.0,347636.0,284109.0,248061.0
P55065,Pltp Phospholipid transfer protein,4,TP,73186.0,178417.0,257203.0,202046.0,144942.0,14899.0,22002.0,108808.0,72690.0,69676.0,27746.0,21107.0,151018.0,155492.0,185225.0,168588.0
A0A0A6YXQ0,Ighv8-8 Protein Ighv8-8,1,,52947.0,104350.0,87338.0,36386.0,38675.0,7043.0,10625.0,27404.0,19215.0,15454.0,16333.0,14533.0,52205.0,32343.0,18738.0,77857.0
Q8VC81,Pla2g12b Group XIIB secretory phospholipase A2-like protein,1,,7458.0,27652.0,76973.0,58044.0,65181.0,2601.0,4494.0,36804.0,24899.0,24078.0,7624.0,1833.0,70518.0,69124.0,87928.0,67706.0
Q61508,Ecm1 Extracellular matrix protein 1,5,TP,48519.0,76026.0,313456.0,123415.0,128534.0,34832.0,33588.0,166480.0,164964.0,122385.0,26833.0,27579.0,171003.0,163549.0,109762.0,109211.0
F8VQ07,5830473C10Rik Protein 5830473C10Rik,5,TP,21974.0,38649.0,729904.0,398533.0,360627.0,17632.0,22479.0,267548.0,237132.0,238315.0,11684.0,14904.0,200641.0,260894.0,234743.0,220104.0
P03953,Cfd Complement factor D,1,TP,5863.0,17884.0,26992.0,18092.0,20850.0,3417.0,3618.0,10947.0,13534.0,9993.0,4086.0,3090.0,27791.0,25399.0,20141.0,17781.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,1,FP,1504.0,2102.0,12885.0,10492.0,9405.0,2109.0,1651.0,5038.0,4305.0,5070.0,1289.0,1450.0,15650.0,19845.0,11531.0,9251.0
Q8BND5,Qsox1 Sulfhydryl oxidase 1,8,TP,215594.0,479722.0,671098.0,493358.0,326583.0,66605.0,76587.0,295377.0,264457.0,236893.0,189311.0,161375.0,845023.0,532232.0,531507.0,453837.0
P97350,Pkp1 Plakophilin-1,6,FP,176475.0,139540.0,158546.0,110299.0,126567.0,85886.0,85786.0,99590.0,105870.0,173550.0,75109.0,78308.0,206642.0,241192.0,83560.0,139514.0
E9Q557,Dsp Desmoplakin,25,,1236963.0,875659.0,1381678.0,868913.0,1001050.0,606447.0,603433.0,755921.0,925072.0,1380527.0,478942.0,446270.0,1679802.0,2001042.0,669388.0,1074668.0
O54782,Man2b2 Epididymis-specific alpha-mannosidase,8,TP,22764.0,36698.0,506889.0,317577.0,357366.0,19347.0,31962.0,228394.0,194213.0,129186.0,30596.0,10662.0,446542.0,423084.0,861926.0,374244.0
Q3UZ09,C1rl Complement C1r subcomponent-like protein,1,TP,1813.0,2693.0,24551.0,45623.0,36433.0,4392.0,2003.0,52587.0,29766.0,34487.0,3084.0,886.0,64508.0,67391.0,60428.0,52907.0
Q9JHI0,Mmp19 Matrix metalloproteinase-19,4,TP,27596.0,41139.0,527219.0,388890.0,458946.0,30441.0,37896.0,374392.0,182808.0,183857.0,39032.0,17514.0,726939.0,604909.0,636108.0,616401.0
A0A0G2JFE9,Ighv1-76 Protein Ighv1-76,1,,59104.0,290814.0,263830.0,104909.0,54346.0,23131.0,15189.0,55805.0,19374.0,26430.0,23494.0,26156.0,94661.0,47058.0,27369.0,30903.0
Q9R0E2,"Plod1 Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",4,TP,15043.0,28532.0,173031.0,104483.0,116501.0,13403.0,12982.0,97124.0,73569.0,76145.0,18103.0,19634.0,167189.0,265711.0,177383.0,150656.0
E9Q4Z2,Acacb Acetyl-CoA carboxylase 2,9,FP,99922.0,247180.0,572105.0,580617.0,139703.0,233242.0,118054.0,121307.0,117824.0,110996.0,126147.0,183576.0,197016.0,952532.0,218584.0,143664.0
P27773,Pdia3 Protein disulfide-isomerase A3,3,TP,13133.0,15084.0,164754.0,93174.0,137704.0,9850.0,11600.0,74127.0,70887.0,66446.0,17639.0,9888.0,170498.0,239546.0,177996.0,139470.0
Q8VCS0,Pglyrp2 N-acetylmuramoyl-L-alanine amidase,3,TP,23245.0,62062.0,583197.0,312585.0,394825.0,26098.0,25674.0,477273.0,258496.0,282215.0,21437.0,17421.0,284783.0,347731.0,279210.0,245179.0
P06797,Ctsl Cathepsin L1,3,TP,5244.0,11919.0,142087.0,108206.0,71382.0,11679.0,7015.0,191878.0,169625.0,107584.0,23621.0,0.0,469163.0,150850.0,150851.0,141788.0
P34928,Apoc1 Apolipoprotein C-I,1,TP,15027.0,18906.0,45401.0,32997.0,28087.0,3043.0,8706.0,27102.0,16675.0,12882.0,4653.0,4432.0,54176.0,33996.0,36020.0,32696.0
Q9JM99,Prg4 Proteoglycan 4,7,TP,24079.0,36027.0,269243.0,152261.0,163634.0,17512.0,23603.0,124985.0,85133.0,99220.0,96501.0,48054.0,1221689.0,726766.0,805160.0,588813.0
P61939,Serpina7 Thyroxine-binding globulin,3,TP,40123.0,110337.0,728096.0,359425.0,255819.0,10856.0,17032.0,154627.0,197689.0,112820.0,9539.0,4963.0,87972.0,69305.0,130015.0,123451.0
O55135,Eif6 Eukaryotic translation initiation factor 6,1,FP,6289.0,5522.0,10864.0,6535.0,8361.0,3703.0,4211.0,6917.0,6169.0,13278.0,3313.0,3222.0,13592.0,14901.0,6082.0,9483.0
Q9Z1R9,"Prss1 Protease, serine, 1 (Trypsin 1)",2,,14746110.0,19298872.0,28705844.0,16149287.0,19310384.0,19456598.0,18380207.0,19661727.0,23874100.0,20480926.0,11467769.0,8451688.0,32416269.0,25248605.0,22744077.0,22271504.0
Q8BK48,Ces2e Pyrethroid hydrolase Ces2e,3,,18848.0,24786.0,134676.0,117003.0,137233.0,16570.0,15209.0,130531.0,77751.0,75546.0,15268.0,12354.0,131671.0,151845.0,147283.0,114067.0
P62806,Hist4h4 Histone H4,1,FP,8674.0,7832.0,19007.0,6126.0,10798.0,6360.0,5341.0,6134.0,9883.0,6456.0,10256.0,12029.0,19276.0,12081.0,10890.0,13808.0
P68368,Tuba4a Tubulin alpha-4A chain,2,,29580.0,16298.0,66147.0,30808.0,31055.0,12348.0,38316.0,69467.0,36542.0,45420.0,32533.0,31096.0,77219.0,67373.0,46050.0,64367.0
Q8CG19,Ltbp1 Latent-transforming growth factor beta-binding protein 1,9,TP,338257.0,387343.0,516085.0,507748.0,185114.0,782177.0,190351.0,225057.0,313079.0,152408.0,111081.0,99647.0,207099.0,240749.0,153348.0,176232.0
Q9EPK6,Sil1 Nucleotide exchange factor SIL1,3,TP,7027.0,11233.0,67969.0,51412.0,54084.0,7844.0,3803.0,37885.0,36526.0,31870.0,7035.0,5039.0,90781.0,118577.0,111867.0,100388.0
Q00724,Rbp4 Retinol-binding protein 4,1,TP,3245.0,7780.0,4529.0,7465.0,6790.0,490.0,663.0,5504.0,5557.0,5100.0,0.0,0.0,7268.0,5185.0,4782.0,5932.0
P00920,Ca2 Carbonic anhydrase 2,1,,1788.0,4537.0,7084.0,5079.0,2817.0,1172.0,1197.0,2219.0,4121.0,3562.0,1239.0,560.0,5877.0,6018.0,2958.0,4315.0
S4R1W1,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,1,,4709.0,13472.0,44660.0,24580.0,6437.0,13377.0,3871.0,7731.0,6406.0,4296.0,4696.0,2287.0,11414.0,16443.0,12457.0,7052.0
P51885,Lum Lumican,2,TP,76143.0,248154.0,179650.0,136931.0,112555.0,29019.0,35370.0,73124.0,71427.0,56997.0,31842.0,18384.0,117093.0,80424.0,82625.0,82078.0
G3UVV6,Mmrn1 Multimerin-1,8,,442209.0,256443.0,614522.0,560420.0,277784.0,483699.0,205085.0,363713.0,498706.0,247429.0,134000.0,125501.0,296691.0,355612.0,210266.0,330512.0
Q8CF98,Colec10 Collectin-10,2,TP,31306.0,14889.0,22652.0,17545.0,9998.0,6493.0,8697.0,8186.0,9739.0,8653.0,10385.0,4312.0,8334.0,19711.0,10991.0,9856.0
P62751,Rpl23a 60S ribosomal protein L23a,1,FP,46555.0,34601.0,108468.0,59472.0,44662.0,70521.0,41897.0,48323.0,62702.0,39838.0,75828.0,48318.0,75478.0,272906.0,142269.0,77518.0
Q8K0D2,Habp2 Hyaluronan-binding protein 2,3,TP,51852.0,95076.0,759116.0,424036.0,432235.0,25616.0,72067.0,223584.0,221145.0,168438.0,49662.0,29600.0,533341.0,486324.0,434816.0,339754.0
Q9JKR6,Hyou1 Hypoxia up-regulated protein 1,5,TP,14659.0,26733.0,264792.0,171246.0,210682.0,14606.0,20649.0,217021.0,137881.0,208022.0,20746.0,13840.0,386654.0,477652.0,289760.0,229161.0
P14211,Calr Calreticulin,2,TP,2982.0,3322.0,25453.0,23100.0,29577.0,1358.0,2132.0,23436.0,15785.0,12918.0,2778.0,4948.0,40929.0,94105.0,71259.0,56634.0
Q9Z2U1,Psma5 Proteasome subunit alpha type-5,1,FP,21186.0,28998.0,55022.0,27613.0,48305.0,14432.0,15523.0,37904.0,34878.0,39251.0,12959.0,9609.0,103576.0,79470.0,58394.0,52082.0
Q9Z1R3,Apom Apolipoprotein M,1,TP,33395.0,70019.0,70266.0,59393.0,47823.0,23562.0,33295.0,40030.0,39430.0,34123.0,22311.0,18780.0,80970.0,53415.0,56678.0,58014.0
P18242,Ctsd Cathepsin D,1,TP,3205.0,5723.0,39181.0,30761.0,34875.0,3597.0,2662.0,82837.0,24102.0,26990.0,4005.0,3458.0,47838.0,60917.0,50514.0,31992.0
Q99MR8,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",4,FP,25065.0,47826.0,69867.0,52786.0,42902.0,24414.0,56722.0,56486.0,37160.0,48571.0,50573.0,21171.0,97779.0,53235.0,96831.0,51449.0
Q9CQF9,Pcyox1 Prenylcysteine oxidase,1,,5822.0,14997.0,41339.0,36723.0,41533.0,4711.0,6150.0,29247.0,18860.0,22956.0,5430.0,3448.0,45551.0,44252.0,42412.0,38596.0
P70389,Igfals Insulin-like growth factor-binding protein complex acid labile subunit,3,TP,15876.0,45958.0,153879.0,144283.0,152335.0,11483.0,13568.0,98375.0,58962.0,78985.0,11826.0,12617.0,99495.0,106371.0,101854.0,102942.0
Q8QZR3,Ces2a Pyrethroid hydrolase Ces2a,2,,13280.0,22295.0,243466.0,126649.0,200681.0,9480.0,20325.0,86609.0,81863.0,85262.0,9751.0,6631.0,122639.0,118580.0,130000.0,112640.0
Q9R098,Hgfac Hepatocyte growth factor activator,3,TP,7184.0,21478.0,57979.0,36412.0,25848.0,3890.0,4145.0,33962.0,27928.0,19991.0,4611.0,4163.0,32444.0,22436.0,23748.0,25610.0
P62242,Rps8 40S ribosomal protein S8,1,,64509.0,56787.0,99889.0,67513.0,44213.0,63484.0,40832.0,53541.0,56359.0,42142.0,88583.0,36642.0,51147.0,228767.0,117859.0,56621.0
P97873,Loxl1 Lysyl oxidase homolog 1,3,TP,59704.0,40588.0,118421.0,63485.0,75672.0,26005.0,29381.0,44712.0,56652.0,40608.0,33986.0,32675.0,113549.0,86727.0,75074.0,78847.0
Q9CPN9,"2210010C04Rik RIKEN cDNA 2210010C04, isoform CRA_b",1,,26937.0,35550.0,36574.0,18749.0,23469.0,30073.0,44636.0,25318.0,25286.0,16756.0,28680.0,24102.0,20848.0,19521.0,14135.0,19900.0
P35980,Rpl18 60S ribosomal protein L18,1,TP,47582.0,36600.0,108712.0,58280.0,40549.0,25215.0,20207.0,34160.0,33489.0,34307.0,95298.0,32426.0,50889.0,146435.0,128956.0,54787.0
Q9JLF6,Tgm1 Protein-glutamine gamma-glutamyltransferase K,4,,92098.0,70801.0,122031.0,71202.0,84655.0,61230.0,65438.0,80169.0,66447.0,112827.0,43201.0,42990.0,153847.0,97325.0,56598.0,81976.0
Q6S5C2,Gnptg N-acetylglucosamine-1-phosphotransferase subunit gamma,1,TP,1603.0,2489.0,23456.0,13701.0,18385.0,1620.0,1290.0,19053.0,12857.0,11724.0,1628.0,1152.0,15374.0,16017.0,17224.0,14954.0
P97351,Rps3a 40S ribosomal protein S3a,1,FP,3317.0,5846.0,21335.0,18652.0,20278.0,2694.0,4885.0,19897.0,13606.0,13843.0,6498.0,5152.0,25871.0,30884.0,21735.0,25243.0
P11152,Lpl Lipoprotein lipase,2,TP,8514.0,12028.0,135489.0,37201.0,51308.0,6754.0,10362.0,34718.0,30041.0,21332.0,8079.0,7306.0,61082.0,43957.0,38938.0,31738.0
Q9D8E6,Rpl4 60S ribosomal protein L4,2,,87488.0,82267.0,185532.0,89986.0,70070.0,47844.0,41965.0,83727.0,75882.0,82357.0,114197.0,43012.0,96203.0,297449.0,161063.0,79843.0
Q9Z0M9,Il18bp Interleukin-18-binding protein,1,TP,847.0,1451.0,6610.0,4548.0,5326.0,1150.0,0.0,2505.0,2106.0,2988.0,0.0,603.0,11967.0,10749.0,11019.0,12704.0
Q60994,Adipoq Adiponectin,1,TP,7541.0,18392.0,63138.0,29531.0,21855.0,3977.0,3213.0,20364.0,19793.0,12953.0,3101.0,3680.0,26695.0,19909.0,14581.0,15743.0
Q5FW60,Mup20 Major urinary protein 20,1,TP,2762.0,4980.0,25787.0,20674.0,23334.0,3521.0,2396.0,30258.0,17545.0,25038.0,2996.0,2484.0,19846.0,24106.0,15055.0,16071.0
P21550,Eno3 Beta-enolase,1,,2424.0,15350.0,8722.0,7063.0,2451.0,4360.0,943.0,3798.0,3261.0,2214.0,3308.0,1707.0,2671.0,4152.0,3498.0,3099.0
Q8K1I3,Spp2 Secreted phosphoprotein 24,1,TP,4551.0,8442.0,12841.0,6152.0,10375.0,3915.0,2870.0,10279.0,9811.0,10782.0,2732.0,2697.0,12161.0,10733.0,9527.0,7220.0
P10107,Anxa1 Annexin A1,2,TP,12483.0,60463.0,17577.0,14875.0,14566.0,8096.0,7917.0,9111.0,8585.0,11841.0,6790.0,8299.0,21731.0,31582.0,15098.0,11045.0
P39876,Timp3 Metalloproteinase inhibitor 3,1,TP,37325.0,56758.0,130306.0,108401.0,68521.0,52128.0,36551.0,39009.0,42064.0,28423.0,10766.0,11256.0,37254.0,43149.0,29585.0,58033.0
Q61171,Prdx2 Peroxiredoxin-2,1,,65916.0,58007.0,96690.0,73495.0,71026.0,37445.0,38957.0,52472.0,57342.0,76005.0,25726.0,25493.0,114672.0,86019.0,44017.0,60865.0
Q8CFV4,Nrn1 Neuritin,1,,6872.0,13474.0,164920.0,154229.0,114648.0,1610.0,7071.0,48590.0,99963.0,28065.0,2635.0,749.0,29367.0,32697.0,40043.0,60832.0
P08113,Hsp90b1 Endoplasmin,3,TP,14686.0,24395.0,123849.0,73884.0,72550.0,15503.0,12742.0,65427.0,56879.0,59479.0,14352.0,9145.0,150799.0,151429.0,124394.0,88038.0
Q9CR57,Rpl14 60S ribosomal protein L14,1,,18936.0,22558.0,43960.0,14166.0,12266.0,15572.0,16465.0,11033.0,15445.0,14502.0,44329.0,15562.0,18664.0,58308.0,43701.0,17603.0
Q80W65,Pcsk9 Proprotein convertase subtilisin/kexin type 9,2,TP,4452.0,4170.0,31885.0,21788.0,24886.0,3424.0,2180.0,17599.0,7303.0,13906.0,3712.0,3922.0,58844.0,70040.0,45813.0,43625.0
Q09200,"B4galnt1 Beta-1,4 N-acetylgalactosaminyltransferase 1",1,,883.0,922.0,7591.0,5672.0,5849.0,620.0,1087.0,5172.0,4436.0,3740.0,681.0,545.0,5776.0,5767.0,6382.0,6960.0
O70165,Fcn1 Ficolin-1,1,TP,1335.0,2060.0,6681.0,4391.0,6067.0,0.0,0.0,3391.0,2474.0,2713.0,0.0,0.0,3434.0,2789.0,2888.0,3038.0
P35700,Prdx1 Peroxiredoxin-1,1,,186081.0,186507.0,283931.0,228285.0,189059.0,119734.0,117728.0,160147.0,169337.0,257453.0,82169.0,83694.0,370696.0,360771.0,129897.0,179636.0
Q61730,Il1rap Interleukin-1 receptor accessory protein,2,TP,21337.0,68610.0,242073.0,160642.0,178942.0,11035.0,16799.0,167438.0,116782.0,116644.0,10130.0,11820.0,83321.0,106955.0,84503.0,100735.0
Q8VI78,Pla1a Phospholipase A1 member A,1,TP,839.0,1460.0,13751.0,6898.0,8118.0,1346.0,981.0,5892.0,3470.0,3472.0,1290.0,761.0,10426.0,12051.0,10230.0,12828.0
P14602,Hspb1 Heat shock protein beta-1,1,FP,13954.0,10132.0,11715.0,7419.0,4476.0,5405.0,5100.0,6078.0,6583.0,4714.0,3177.0,3875.0,11929.0,9202.0,4510.0,6555.0
O70435,Psma3 Proteasome subunit alpha type-3,1,FP,2943.0,3367.0,5085.0,2310.0,3288.0,1702.0,1591.0,3056.0,3430.0,3206.0,1201.0,2342.0,6628.0,4611.0,2738.0,4033.0
P29533,Vcam1 Vascular cell adhesion protein 1,2,,11716.0,26537.0,55005.0,31652.0,32081.0,7368.0,7042.0,24303.0,22558.0,18438.0,7665.0,5871.0,59559.0,51034.0,45746.0,40929.0
Q8QZR4,Oaf Out at first protein homolog,1,,3170.0,4028.0,26210.0,20924.0,25245.0,3649.0,3067.0,22033.0,12909.0,14736.0,3274.0,2124.0,35745.0,25005.0,28975.0,29804.0
P62918,Rpl8 60S ribosomal protein L8,1,,9769.0,6626.0,10122.0,5750.0,3296.0,4907.0,5032.0,5100.0,6043.0,2607.0,10757.0,4023.0,5938.0,11574.0,10615.0,3089.0
Q8BHN3,Ganab Neutral alpha-glucosidase AB,4,TP,17712.0,20996.0,285818.0,201985.0,239594.0,11654.0,19266.0,129502.0,137742.0,110868.0,20420.0,12214.0,255340.0,249454.0,209143.0,233650.0
Q62351,Tfrc Transferrin receptor protein 1,3,,26538.0,67001.0,301976.0,145258.0,158737.0,16019.0,22666.0,147507.0,113604.0,101159.0,28905.0,14186.0,194242.0,162964.0,155851.0,128724.0
P24270,Cat Catalase,2,,19750.0,20002.0,41850.0,22650.0,25478.0,16774.0,17157.0,23572.0,27212.0,24944.0,9493.0,13831.0,47277.0,37156.0,26264.0,23858.0
P52480,Pkm Pyruvate kinase PKM,2,FP,28608.0,40436.0,40642.0,24600.0,17835.0,12316.0,11785.0,18667.0,22094.0,18067.0,9342.0,11595.0,51186.0,36700.0,21297.0,24234.0
P58252,Eef2 Elongation factor 2,2,FP,14312.0,21039.0,36024.0,27533.0,30394.0,9995.0,8057.0,25425.0,19323.0,29382.0,7490.0,9077.0,35921.0,46099.0,22849.0,25203.0
P35492,Hal Histidine ammonia-lyase,2,,23143.0,29568.0,61428.0,30579.0,44239.0,25367.0,22367.0,39487.0,32271.0,44231.0,14046.0,11380.0,65784.0,43236.0,27091.0,33691.0
P16675,Ctsa Lysosomal protective protein,1,,3580.0,5316.0,52325.0,43707.0,58007.0,3702.0,6256.0,43602.0,22764.0,21278.0,3983.0,2700.0,47078.0,48278.0,80410.0,46790.0
Q9WUU7,Ctsz Cathepsin Z,1,,1018.0,2468.0,7917.0,3637.0,3708.0,992.0,1577.0,2535.0,2836.0,2414.0,634.0,471.0,7805.0,6202.0,3859.0,2324.0
P45700,"Man1a1 Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",2,,26735.0,55729.0,349602.0,235228.0,272117.0,10741.0,42495.0,198400.0,141664.0,140139.0,16004.0,10709.0,165230.0,206241.0,169811.0,162069.0
P07310,Ckm Creatine kinase M-type,1,,20077.0,173457.0,63217.0,95390.0,22178.0,18799.0,22236.0,21656.0,20994.0,20642.0,17324.0,18107.0,27920.0,20117.0,43732.0,33161.0
O08601,Mttp Microsomal triglyceride transfer protein large subunit,1,TP,1347.0,1645.0,23568.0,19967.0,16802.0,1929.0,1381.0,10770.0,8848.0,9339.0,1737.0,614.0,17189.0,18082.0,10483.0,11826.0
Q61207,Psap Prosaposin,1,TP,2710.0,8589.0,31089.0,21946.0,17538.0,3383.0,3475.0,24802.0,6870.0,5797.0,3042.0,1649.0,33881.0,21818.0,33980.0,21958.0
Q8BYB9,Poglut1 Protein O-glucosyltransferase 1,1,TP,3423.0,4080.0,38914.0,38115.0,38765.0,3470.0,3647.0,22554.0,14072.0,13878.0,1251.0,4754.0,49155.0,194755.0,165486.0,107442.0
Q8R2A7,Vmn1r228 Protein Vmn1r228,1,,6938.0,13010.0,37735.0,52111.0,93816.0,2690.0,6854.0,56061.0,14597.0,40546.0,4624.0,6295.0,25415.0,26077.0,39294.0,33864.0
P16015,Ca3 Carbonic anhydrase 3,1,,4334.0,26350.0,15266.0,20991.0,3779.0,5106.0,2727.0,4427.0,4812.0,3102.0,3668.0,4420.0,5636.0,6769.0,5549.0,5242.0
Q91ZX7,Lrp1 Prolow-density lipoprotein receptor-related protein 1,11,,46415.0,84618.0,667954.0,425313.0,472714.0,29569.0,49378.0,323239.0,273525.0,276426.0,36846.0,30927.0,502301.0,591600.0,540496.0,498183.0
