uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,ctrl_turbo(-)_1,ctrl_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,LPS_turbo(-)_1,LPS_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2
E9QPD7,Pcx Pyruvate carboxylase,79,,890430969.0,594459287.0,836878756.0,977333272.0,394253271.0,741311896.0,569665522.0,689456989.0,1201217370.0,509333076.0,918506991.0,543823278.0,490580988.0,623532953.0,560280542.0,299136854.0
P20152,Vim Vimentin,37,FP,17244214.0,13286891.0,19866012.0,9230688.0,10056083.0,10402284.0,7768297.0,7539680.0,13905102.0,11112658.0,8735893.0,10058289.0,12139634.0,16790080.0,8176573.0,3242685.0
A8DUK4,Hbbt1 Protein Hbb-bs,8,,1987814.0,1913688.0,2784333.0,1478207.0,924490.0,1961535.0,1565088.0,1486368.0,3534015.0,1305996.0,2203807.0,2475657.0,2049762.0,3616097.0,2002339.0,1118460.0
Q91ZA3,"Pcca Propionyl-CoA carboxylase alpha chain, mitochondrial",41,FP,131931497.0,112078827.0,151105098.0,137043999.0,67617667.0,124576216.0,84324728.0,99934624.0,140815406.0,86338166.0,150488872.0,99314445.0,72051230.0,129876057.0,86258855.0,48599783.0
Q99MR8,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",41,FP,35617912.0,29815697.0,41611435.0,41357762.0,21076221.0,36081194.0,31196641.0,32607509.0,45623424.0,28734721.0,45301996.0,32406997.0,22449402.0,38702605.0,29791253.0,17932232.0
Q3ULD5,"Mccc2 Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",32,FP,10211197.0,17425970.0,15753743.0,10035152.0,7083296.0,10440262.0,6638532.0,8923720.0,11881359.0,12018182.0,12157915.0,15518088.0,13526429.0,22123866.0,10833323.0,4907935.0
Q91VB8,Hba-a2 Hemoglobin subunit alpha,5,,1341430.0,1280492.0,1868857.0,979175.0,537249.0,1102850.0,764706.0,760876.0,1736963.0,783059.0,1258253.0,1304500.0,1262046.0,1970838.0,1119673.0,552600.0
A2AFQ2,Hsd17b10 3-hydroxyacyl-CoA dehydrogenase type-2,14,,1365756.0,1108558.0,1624316.0,951124.0,506531.0,1048002.0,937394.0,1077310.0,1860691.0,716505.0,1269484.0,928926.0,547456.0,1354363.0,728622.0,457628.0
Q8CGN5,Plin1 Perilipin-1,24,TP,4685338.0,5622549.0,7600548.0,2556962.0,3162917.0,6687211.0,5363330.0,7980254.0,19469776.0,2610712.0,2956605.0,9106520.0,6817081.0,20451816.0,2975118.0,1181673.0
Q02819,Nucb1 Nucleobindin-1,27,TP,6210351.0,7115479.0,8937861.0,244571.0,640898.0,3630624.0,2954886.0,3261871.0,5138086.0,421228.0,673650.0,6020375.0,4983388.0,9294309.0,311423.0,280832.0
O88492,Plin4 Perilipin-4,36,,2489907.0,3227763.0,5018393.0,1733132.0,1358467.0,6229374.0,4721117.0,4391273.0,9469818.0,1915307.0,2154388.0,5074425.0,3762766.0,8095725.0,2054547.0,871387.0
P20029,Hspa5 78 kDa glucose-regulated protein,30,TP,10695919.0,24142082.0,24931296.0,1156656.0,2300810.0,7988431.0,7750765.0,7980514.0,14666475.0,1030545.0,1909041.0,8373649.0,5925511.0,15280071.0,850755.0,648187.0
Q9JJU8,Sh3bgrl SH3 domain-binding glutamic acid-rich-like protein,5,,203349.0,248174.0,332408.0,191824.0,163625.0,243364.0,198938.0,197819.0,352549.0,199773.0,246437.0,309278.0,282272.0,580000.0,317084.0,112576.0
Q8BWT1,"Acaa2 3-ketoacyl-CoA thiolase, mitochondrial",15,FP,812951.0,704856.0,955117.0,537486.0,331103.0,413111.0,339745.0,443534.0,718672.0,400563.0,554774.0,431155.0,331399.0,961654.0,373912.0,302513.0
Q9Z0F7,Sncg Gamma-synuclein,6,,901392.0,1950023.0,2498886.0,104294.0,232960.0,457155.0,620435.0,493927.0,1893701.0,84982.0,256866.0,1231088.0,805922.0,3704098.0,124616.0,130081.0
P27773,Pdia3 Protein disulfide-isomerase A3,24,TP,2711903.0,4983438.0,5507964.0,687010.0,613730.0,2032056.0,1584772.0,1830954.0,3629657.0,629769.0,1188874.0,2922348.0,1911930.0,5387105.0,1095357.0,460296.0
Q03265,"Atp5a1 ATP synthase subunit alpha, mitochondrial",23,FP,5921105.0,4791199.0,6329678.0,5044926.0,2575744.0,5596988.0,3930216.0,5113629.0,7709141.0,3866967.0,6325839.0,3660849.0,2917389.0,4677005.0,3296369.0,2678491.0
Q8VDD5,Myh9 Myosin-9,85,,8590176.0,7751137.0,10858536.0,2616577.0,4260478.0,5239012.0,10931497.0,5477647.0,16633393.0,28608531.0,19142616.0,12178707.0,7712314.0,41704853.0,20163987.0,3376761.0
Q99MN9,"Pccb Propionyl-CoA carboxylase beta chain, mitochondrial",26,FP,25589997.0,45494675.0,44672804.0,22517840.0,18509984.0,22437921.0,13792678.0,15300401.0,30574057.0,28331405.0,36622934.0,32795138.0,36229103.0,63461069.0,30028123.0,11512874.0
P62806,Hist4h4 Histone H4,6,FP,597434.0,613456.0,1057648.0,172603.0,358809.0,895508.0,648229.0,484962.0,672745.0,665764.0,531111.0,518118.0,612800.0,838093.0,655532.0,150897.0
Q8BFZ9,Erlin2 Erlin-2,13,TP,1518439.0,1826467.0,2154102.0,281070.0,335392.0,2833229.0,2179625.0,2815974.0,3813119.0,360352.0,532754.0,4278111.0,1631772.0,4812232.0,307830.0,252759.0
Q9WVL0,Gstz1 Maleylacetoacetate isomerase,7,,1207348.0,1008596.0,1384220.0,1225894.0,503797.0,718073.0,624082.0,774620.0,1349441.0,606780.0,819966.0,966700.0,613318.0,1337984.0,768531.0,373343.0
P14602,Hspb1 Heat shock protein beta-1,9,FP,747171.0,560774.0,835820.0,506437.0,303930.0,630610.0,534919.0,684465.0,954081.0,1031212.0,1012346.0,720838.0,418411.0,1065800.0,498586.0,334101.0
P09103,P4hb Protein disulfide-isomerase,25,TP,2333346.0,4126559.0,5108042.0,148752.0,337471.0,1443321.0,1169980.0,1236821.0,2328556.0,187751.0,333672.0,2885930.0,2057052.0,5224869.0,164792.0,167948.0
Q5SWU9,Acaca Acetyl-CoA carboxylase 1,89,,71177130.0,18431072.0,41858301.0,115075228.0,18185668.0,43899572.0,39597281.0,45920209.0,110884050.0,28730122.0,80827357.0,35577170.0,24596172.0,46437563.0,48786282.0,18356031.0
P62908,Rps3 40S ribosomal protein S3,9,FP,908619.0,739462.0,1048744.0,552612.0,423282.0,1826476.0,828752.0,1229032.0,982436.0,867457.0,898880.0,502975.0,501896.0,884721.0,398445.0,539294.0
P60710,"Actb Actin, cytoplasmic 1",8,FP,2081918.0,2492585.0,2607328.0,1299560.0,998963.0,4433694.0,3730774.0,2644572.0,4813297.0,5013648.0,5633264.0,2616599.0,1716969.0,5640947.0,2641117.0,946270.0
P48678,Lmna Prelamin-A/C,31,FP,5038569.0,4637440.0,6617825.0,2798085.0,2855889.0,2145736.0,2286285.0,2446764.0,3419972.0,3633553.0,2952334.0,4731338.0,4537327.0,7606963.0,3851507.0,1215506.0
P04117,"Fabp4 Fatty acid-binding protein, adipocyte",6,FP,1146651.0,820645.0,1228953.0,720263.0,430847.0,597715.0,572385.0,531607.0,1115884.0,531444.0,667730.0,985620.0,811095.0,1320716.0,845437.0,414167.0
P31001,Des Desmin,17,FP,781817.0,705855.0,1155307.0,279265.0,615663.0,638806.0,669009.0,495794.0,743786.0,990826.0,881564.0,434980.0,635571.0,766272.0,452862.0,282958.0
P68369,Tuba1a Tubulin alpha-1A chain,3,,381435.0,394154.0,425135.0,258967.0,255091.0,256038.0,234497.0,332525.0,360134.0,288381.0,259064.0,272895.0,227066.0,376385.0,168498.0,139701.0
E9Q616,Ahnak Protein Ahnak,152,,18725897.0,40717558.0,50856506.0,5632118.0,9196645.0,11613106.0,12985720.0,10899737.0,33279063.0,5689583.0,6863895.0,22250338.0,18442234.0,54144649.0,6628710.0,3170601.0
P62737,"Acta2 Actin, aortic smooth muscle",2,,704094.0,126472.0,207952.0,120897.0,91585.0,186146.0,196058.0,187433.0,316163.0,199818.0,128052.0,241554.0,151194.0,336383.0,199397.0,81984.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,17,FP,2251519.0,2418597.0,3371301.0,1654339.0,1106521.0,2091359.0,1760997.0,1506278.0,3023075.0,1518677.0,1637673.0,1683677.0,1341123.0,2790617.0,1082370.0,670730.0
P67778,Phb Prohibitin,11,FP,524538.0,522819.0,714938.0,334758.0,350596.0,705615.0,452493.0,744278.0,816775.0,527943.0,643122.0,355187.0,307361.0,664910.0,313997.0,202746.0
Q9Z1Q5,Clic1 Chloride intracellular channel protein 1,7,FP,284333.0,266838.0,384312.0,299577.0,130085.0,521682.0,408638.0,408447.0,630665.0,253197.0,549291.0,341468.0,197920.0,428923.0,311089.0,153313.0
P18760,Cfl1 Cofilin-1,5,FP,411672.0,342119.0,470497.0,266965.0,136704.0,499921.0,384362.0,362089.0,689797.0,286964.0,634200.0,367221.0,213124.0,545111.0,352984.0,134753.0
Q5SX39,Myh4 Myosin-4,23,,573320.0,1174842.0,730867.0,559943.0,553876.0,2988330.0,5731195.0,1316566.0,4222752.0,22408878.0,6064945.0,1759406.0,710571.0,22964300.0,3631033.0,2050168.0
E9Q4Z2,Acacb Acetyl-CoA carboxylase 2,68,FP,18290759.0,8741675.0,13822729.0,24307846.0,5903207.0,19607816.0,14468285.0,19851676.0,30425267.0,12320880.0,19304628.0,17307849.0,9536662.0,17745262.0,14852861.0,10886178.0
P99024,Tubb5 Tubulin beta-5 chain,3,,2046596.0,1942181.0,2447230.0,1430380.0,1212312.0,2223953.0,1798624.0,2098113.0,2896455.0,2135635.0,2922379.0,2157250.0,1429000.0,3138329.0,1524339.0,881688.0
P08551,Nefl Neurofilament light polypeptide,17,,891902.0,829261.0,965005.0,700936.0,454925.0,853365.0,808817.0,818925.0,1114138.0,1055945.0,1076207.0,1596271.0,1072649.0,2020240.0,1224323.0,585541.0
Q9CQ45,Nenf Neudesin,7,TP,877229.0,1177906.0,1477739.0,77834.0,119927.0,432993.0,351222.0,336607.0,817762.0,70900.0,114628.0,662773.0,544580.0,1268226.0,96610.0,64645.0
Q9CXS4,Cenpv Centromere protein V,7,FP,581102.0,513770.0,768946.0,267300.0,268723.0,179447.0,361302.0,310391.0,553973.0,436570.0,381780.0,565734.0,405296.0,667327.0,391328.0,115024.0
P08003,Pdia4 Protein disulfide-isomerase A4,25,TP,1804957.0,4374803.0,4685359.0,263815.0,441108.0,1227923.0,1015170.0,1322524.0,2469398.0,279352.0,457726.0,2086001.0,1398321.0,4421448.0,277405.0,234793.0
Q5RKN9,"Capza1 Capping protein (Actin filament) muscle Z-line, alpha 1",6,,108841.0,184247.0,172172.0,74447.0,61215.0,311304.0,370526.0,133123.0,407011.0,481072.0,608451.0,165015.0,149282.0,475148.0,194722.0,73650.0
P42932,Cct8 T-complex protein 1 subunit theta,21,,1090325.0,2451136.0,2453852.0,244644.0,297775.0,1058562.0,1403940.0,1296297.0,4928243.0,236683.0,604582.0,1581073.0,941607.0,3092742.0,376439.0,185117.0
Q91V41,Rab14 Ras-related protein Rab-14,6,,222127.0,191804.0,234320.0,186011.0,112083.0,194045.0,140223.0,187733.0,280470.0,115581.0,164333.0,171215.0,118508.0,210416.0,135708.0,94084.0
P52480,Pkm Pyruvate kinase PKM,18,FP,1347995.0,1168639.0,1737341.0,1092546.0,598816.0,1231342.0,1014506.0,1099122.0,1745450.0,883704.0,1426230.0,1218696.0,839711.0,1885304.0,1184032.0,432079.0
P68372,Tubb4b Tubulin beta-4B chain,2,,565247.0,509348.0,642557.0,480329.0,344798.0,590156.0,440559.0,555006.0,668228.0,474431.0,465392.0,542750.0,421379.0,760970.0,393690.0,305313.0
P56480,"Atp5b ATP synthase subunit beta, mitochondrial",15,FP,880696.0,762410.0,910569.0,794038.0,404312.0,851336.0,607276.0,713583.0,1103194.0,610957.0,956522.0,639922.0,432649.0,808341.0,536911.0,403882.0
P17182,Eno1 Alpha-enolase,13,,5192678.0,3973943.0,5673884.0,3571279.0,1830099.0,3422411.0,2647976.0,3422907.0,6906913.0,2815223.0,4867539.0,3806552.0,2961960.0,6912017.0,3553326.0,1633024.0
Q9D819,Ppa1 Inorganic pyrophosphatase,9,,2269208.0,1794061.0,2291325.0,2058258.0,922997.0,1702548.0,1447289.0,1575941.0,2703796.0,1307043.0,1531314.0,1271816.0,928096.0,1687063.0,1160381.0,462374.0
Q60932,Vdac1 Voltage-dependent anion-selective channel protein 1,7,FP,446533.0,392874.0,493129.0,461570.0,214281.0,194519.0,512830.0,221290.0,1120419.0,683726.0,1640517.0,486968.0,373291.0,1014403.0,513483.0,121381.0
Q8BSY0,Asph Aspartyl/asparaginyl beta-hydroxylase,27,TP,5510881.0,9986405.0,11278218.0,318054.0,841522.0,4080540.0,3597631.0,4308229.0,7778325.0,427348.0,735721.0,8214905.0,4734949.0,14335929.0,343742.0,397273.0
G3X981,"Prph Peripherin 1, isoform CRA_b",16,,841059.0,632540.0,761037.0,636386.0,451819.0,674130.0,649183.0,636357.0,839657.0,738667.0,795610.0,909033.0,727574.0,1186469.0,678133.0,414260.0
P63101,Ywhaz 14-3-3 protein zeta/delta,6,,151799.0,293432.0,412418.0,69718.0,142169.0,110248.0,89912.0,72608.0,137153.0,159483.0,137398.0,102134.0,174871.0,169534.0,100925.0,54991.0
Q60605,Myl6 Myosin light polypeptide 6,5,,561073.0,612227.0,849917.0,235879.0,358896.0,467763.0,679039.0,336518.0,987926.0,1685584.0,1032199.0,913343.0,924918.0,2851628.0,1298768.0,218076.0
P07724,Alb Serum albumin,22,TP,5315914.0,5436416.0,7123166.0,2940232.0,2284367.0,2771696.0,2171524.0,2167806.0,4773013.0,2424799.0,8293313.0,5661966.0,5043518.0,9172529.0,4175103.0,3294213.0
P50544,"Acadvl Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",20,FP,1839524.0,1018247.0,1587399.0,1325832.0,495583.0,902640.0,837437.0,882474.0,1817295.0,869647.0,1250434.0,839525.0,646185.0,1696519.0,762080.0,390699.0
P82347,Sgcd Delta-sarcoglycan,11,,892753.0,848024.0,1222717.0,114132.0,207259.0,730638.0,529784.0,692493.0,1143902.0,221561.0,261635.0,859697.0,620981.0,1086234.0,227981.0,99615.0
P08113,Hsp90b1 Endoplasmin,25,TP,3987745.0,6624659.0,8480668.0,289491.0,601197.0,3260891.0,2600498.0,2874517.0,4404312.0,442762.0,1119821.0,6275221.0,4788697.0,10983867.0,345926.0,371213.0
Q9CQV8,Ywhab 14-3-3 protein beta/alpha,6,,677418.0,1008271.0,1304087.0,361182.0,584153.0,207437.0,207353.0,200450.0,297039.0,722856.0,283852.0,277758.0,548742.0,580009.0,253486.0,97643.0
Q9CQD1,Rab5a Ras-related protein Rab-5A,4,,293253.0,288457.0,383987.0,262807.0,165052.0,274436.0,185258.0,240814.0,338016.0,194880.0,182166.0,273743.0,204015.0,362526.0,207851.0,130077.0
P35278,Rab5c Ras-related protein Rab-5C,4,,113797.0,123156.0,145615.0,124649.0,75733.0,129846.0,94283.0,120436.0,151828.0,88953.0,104830.0,104374.0,93161.0,129223.0,86778.0,48503.0
P19324,Serpinh1 Serpin H1,16,TP,13083645.0,19715740.0,22944013.0,1075806.0,1641954.0,4855380.0,4269413.0,4282912.0,11944926.0,833453.0,1911177.0,7405457.0,6150801.0,14237850.0,1213224.0,577729.0
Q80UU9,Pgrmc2 Membrane-associated progesterone receptor component 2,7,TP,479479.0,861075.0,916338.0,103395.0,118507.0,315000.0,321819.0,316092.0,573684.0,94843.0,153545.0,380705.0,312101.0,780857.0,91142.0,58781.0
P63276,Rps17 40S ribosomal protein S17,3,,94764.0,117089.0,142361.0,68433.0,68397.0,141189.0,80320.0,76306.0,123046.0,82947.0,95169.0,78787.0,86508.0,140040.0,76961.0,57729.0
S4R1W1,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,6,,11229320.0,8963929.0,12719397.0,11509055.0,5111595.0,12494533.0,9429686.0,6240182.0,15631698.0,13782340.0,22165242.0,6915456.0,7977068.0,13749938.0,8594925.0,6245965.0
P97457,"Mylpf Myosin regulatory light chain 2, skeletal muscle isoform",4,,47357.0,109634.0,110037.0,35120.0,56590.0,177694.0,139564.0,68107.0,192135.0,403569.0,284537.0,62769.0,102816.0,536842.0,88937.0,191566.0
Q8CAQ8,Immt MICOS complex subunit Mic60,24,FP,2130331.0,1506671.0,2001094.0,1445003.0,1021584.0,1501964.0,1335645.0,1441347.0,2350877.0,1671207.0,1755993.0,1322071.0,1188508.0,2479161.0,1104943.0,517871.0
Q91WU0,Ces1f Carboxylesterase 1F,16,TP,9986000.0,22348854.0,24469481.0,630114.0,1636553.0,5887527.0,4881155.0,6879657.0,14318752.0,548388.0,1174748.0,13632810.0,9644644.0,21970990.0,539051.0,555060.0
P38647,"Hspa9 Stress-70 protein, mitochondrial",25,FP,2111760.0,2125828.0,2374191.0,1916344.0,1269511.0,1571271.0,1545617.0,1535757.0,2694580.0,1555821.0,2180815.0,1218435.0,1203599.0,1881486.0,1173491.0,690476.0
Q9D7X3,Dusp3 Dual specificity protein phosphatase 3,5,FP,801048.0,603773.0,902400.0,626036.0,295877.0,409335.0,357204.0,327021.0,649252.0,444921.0,620965.0,466001.0,409027.0,829740.0,458993.0,194263.0
Q6GQT9,Nomo1 Nodal modulator 1,33,TP,4236044.0,7264546.0,8952597.0,285762.0,753208.0,2792945.0,2520184.0,3015843.0,6714456.0,279526.0,699726.0,5398631.0,3086385.0,9718918.0,366448.0,333502.0
O35295,Purb Transcriptional activator protein Pur-beta,7,FP,245075.0,238019.0,338510.0,295800.0,134163.0,356995.0,221290.0,374045.0,353019.0,209687.0,357463.0,238959.0,176952.0,295553.0,201822.0,126756.0
P10833,Rras Ras-related protein R-Ras,7,,485700.0,388306.0,492705.0,443305.0,208860.0,312407.0,315297.0,314062.0,512344.0,325930.0,396040.0,517898.0,343965.0,783010.0,417298.0,200434.0
P84096,Rhog Rho-related GTP-binding protein RhoG,7,,483031.0,496991.0,606782.0,452513.0,266329.0,657317.0,523353.0,594752.0,763874.0,508941.0,754953.0,482410.0,357623.0,643619.0,429024.0,180394.0
Q9QXS1,Plec Plectin,151,,9106090.0,6339725.0,9005410.0,6031009.0,4930468.0,9854954.0,11309701.0,6758696.0,12173354.0,13624571.0,13539280.0,9924395.0,7004355.0,18033137.0,11587071.0,3341144.0
P35979,Rpl12 60S ribosomal protein L12,4,,346504.0,473822.0,505367.0,241660.0,244477.0,285706.0,255544.0,295653.0,464035.0,252941.0,296028.0,256248.0,200799.0,382262.0,237010.0,119388.0
O35737,Hnrnph1 Heterogeneous nuclear ribonucleoprotein H,4,FP,99649.0,128740.0,204910.0,86292.0,97664.0,82955.0,70419.0,79175.0,105533.0,109981.0,117360.0,76712.0,83063.0,109892.0,81226.0,30974.0
P51150,Rab7a Ras-related protein Rab-7a,6,FP,376792.0,469469.0,500547.0,296335.0,217705.0,222438.0,202612.0,244688.0,297463.0,224747.0,218098.0,312976.0,259663.0,431868.0,253250.0,142317.0
P07356,Anxa2 Annexin A2,12,TP,1103016.0,1282592.0,1353169.0,656653.0,697182.0,570257.0,502301.0,485413.0,825483.0,649137.0,612777.0,914730.0,929956.0,1549400.0,671607.0,480576.0
P99029,"Prdx5 Peroxiredoxin-5, mitochondrial",6,FP,417626.0,377683.0,523885.0,303157.0,225088.0,321306.0,290281.0,301158.0,529305.0,290123.0,381339.0,387365.0,302427.0,601184.0,312510.0,143980.0
E9QPE7,Myh11 Myosin-11,50,,2421223.0,2604935.0,3073573.0,1079233.0,1369374.0,2141176.0,4180220.0,1952826.0,6718254.0,9374146.0,4826565.0,5721330.0,3749538.0,17351971.0,7837502.0,1334900.0
P11352,Gpx1 Glutathione peroxidase 1,4,,382026.0,385544.0,490318.0,287818.0,202865.0,351559.0,338885.0,371017.0,733788.0,339329.0,525351.0,632055.0,519677.0,985271.0,464997.0,190952.0
Q5SX40,Myh1 Myosin-1,5,,23361.0,119770.0,108671.0,18790.0,33585.0,30650.0,28661.0,57890.0,94107.0,1552207.0,475491.0,66991.0,98418.0,69365.0,209051.0,86816.0
P31324,Prkar2b cAMP-dependent protein kinase type II-beta regulatory subunit,10,,804788.0,945527.0,1333271.0,566321.0,439305.0,332781.0,403077.0,388255.0,1029541.0,480465.0,377120.0,444722.0,408954.0,898687.0,296954.0,97778.0
E9PWQ3,Col6a3 Protein Col6a3,94,,12050464.0,12694055.0,18233218.0,6080367.0,8269246.0,14370220.0,12583582.0,10973007.0,12420605.0,11186620.0,10139836.0,14834653.0,12818327.0,20209894.0,11843419.0,5673520.0
P62264,Rps14 40S ribosomal protein S14,6,,393274.0,355437.0,500428.0,278033.0,216929.0,610131.0,433977.0,522934.0,662020.0,350269.0,498533.0,258048.0,189988.0,358208.0,211048.0,159847.0
Q922B2,"Dars Aspartate--tRNA ligase, cytoplasmic",15,,601779.0,593520.0,781414.0,413526.0,290973.0,520175.0,454891.0,405118.0,732216.0,489463.0,635449.0,526412.0,412877.0,782149.0,450983.0,220479.0
P10107,Anxa1 Annexin A1,11,TP,493524.0,618329.0,688484.0,408301.0,368565.0,418611.0,320640.0,285700.0,556632.0,351171.0,479947.0,688694.0,682559.0,854653.0,456758.0,222936.0
Q8BFR5,"Tufm Elongation factor Tu, mitochondrial",15,FP,1222945.0,971717.0,1297523.0,942372.0,559488.0,1090372.0,808502.0,1151015.0,1429800.0,773189.0,1201894.0,691929.0,534872.0,987421.0,671897.0,414276.0
P55302,Lrpap1 Alpha-2-macroglobulin receptor-associated protein,14,TP,4663636.0,5658177.0,7181503.0,229885.0,581050.0,2338051.0,1955648.0,2162425.0,3865559.0,211476.0,440059.0,2902649.0,2203758.0,5409212.0,208638.0,194191.0
Q9CQI6,Cotl1 Coactosin-like protein,4,FP,116180.0,196098.0,321689.0,133465.0,135870.0,257970.0,182468.0,203108.0,237532.0,168569.0,303188.0,138441.0,155112.0,190974.0,167178.0,66913.0
I3ITR1,AK157302 Protein AK157302,3,FP,162580.0,119831.0,175561.0,130556.0,63671.0,82338.0,72787.0,85251.0,143564.0,79071.0,102919.0,67890.0,72942.0,122191.0,65837.0,32915.0
P17918,Pcna Proliferating cell nuclear antigen,6,FP,295927.0,229761.0,318352.0,217691.0,126135.0,408082.0,336138.0,293900.0,464835.0,337677.0,494022.0,163761.0,123181.0,257883.0,205713.0,69055.0
Q5XKE0,"Mybpc2 Myosin-binding protein C, fast-type",29,,273234.0,488445.0,436456.0,278497.0,294889.0,2375697.0,2240500.0,510999.0,2938487.0,3696592.0,3635308.0,370179.0,322387.0,2619510.0,504733.0,2424306.0
Q8BQ47,Cnpy4 Protein canopy homolog 4,8,TP,1744556.0,2293058.0,3032009.0,106677.0,232991.0,1003174.0,855282.0,859297.0,1551371.0,155944.0,249448.0,1270533.0,1007920.0,2345729.0,150003.0,102879.0
Q9QXT0,Cnpy2 Protein canopy homolog 2,5,TP,232626.0,628447.0,586559.0,33096.0,58891.0,157842.0,130136.0,155013.0,332511.0,30910.0,42949.0,327485.0,201718.0,548322.0,30451.0,23062.0
Q61879,Myh10 Myosin-10,46,,2145641.0,2069040.0,2821583.0,895449.0,1169695.0,959322.0,1726959.0,1020641.0,3586809.0,5239855.0,3011023.0,3230513.0,2400854.0,12577299.0,4711091.0,890482.0
P14733,Lmnb1 Lamin-B1,16,FP,992343.0,1148764.0,1532337.0,375817.0,659956.0,532533.0,521960.0,466151.0,744814.0,958126.0,786723.0,758340.0,1082433.0,1426215.0,724401.0,290719.0
G3UW82,"Myh2 MCG140437, isoform CRA_d",10,,56415.0,216130.0,330783.0,37009.0,73982.0,48524.0,55373.0,116763.0,131805.0,2075278.0,478561.0,112116.0,87580.0,109043.0,320066.0,169739.0
P21981,Tgm2 Protein-glutamine gamma-glutamyltransferase 2,18,TP,1008666.0,1142553.0,1392933.0,369816.0,429831.0,1328025.0,1457595.0,734111.0,1109212.0,819078.0,836945.0,966190.0,650559.0,1534444.0,794443.0,256278.0
Q9R0P5,Dstn Destrin,4,,163989.0,138973.0,180752.0,155005.0,71883.0,158878.0,137400.0,136426.0,197120.0,124827.0,147253.0,191918.0,114719.0,235616.0,134432.0,63161.0
P60335,Pcbp1 Poly(rC)-binding protein 1,6,FP,711399.0,720256.0,960642.0,503763.0,411445.0,588985.0,596814.0,609474.0,975171.0,640984.0,768691.0,474923.0,375366.0,743789.0,457433.0,205119.0
O35129,Phb2 Prohibitin-2,10,FP,1058291.0,924134.0,1353038.0,682293.0,555617.0,973701.0,634150.0,919122.0,1067914.0,778550.0,915567.0,460406.0,577337.0,948951.0,471787.0,342476.0
P97315,Csrp1 Cysteine and glycine-rich protein 1,4,FP,77689.0,87014.0,107562.0,70895.0,50858.0,79196.0,63794.0,60068.0,119745.0,61500.0,97153.0,79146.0,75542.0,113670.0,72233.0,27469.0
Q60876,Eif4ebp1 Eukaryotic translation initiation factor 4E-binding protein 1,2,,17814.0,19603.0,17272.0,14758.0,10987.0,4518.0,8587.0,5916.0,11443.0,6777.0,8566.0,8130.0,9576.0,16792.0,8912.0,5205.0
P47911,Rpl6 60S ribosomal protein L6,2,TP,255207.0,222988.0,359393.0,131628.0,129046.0,497167.0,291267.0,268713.0,304645.0,302244.0,243045.0,137159.0,114480.0,244794.0,118701.0,125535.0
Q9DB77,"Uqcrc2 Cytochrome b-c1 complex subunit 2, mitochondrial",12,FP,1336001.0,875635.0,1478594.0,800247.0,512739.0,538625.0,824592.0,485461.0,1448095.0,968200.0,1326352.0,479081.0,544915.0,1056851.0,536249.0,306680.0
A0A140T8V3,Vdac3-ps1 Protein Vdac3-ps1,8,,461422.0,399766.0,471549.0,398995.0,214068.0,1084352.0,700322.0,1098363.0,1343797.0,570999.0,1374415.0,639168.0,407694.0,812976.0,413017.0,682104.0
Q8QZT1,"Acat1 Acetyl-CoA acetyltransferase, mitochondrial",8,FP,555828.0,576125.0,657293.0,490352.0,239953.0,379155.0,303695.0,400842.0,710287.0,381589.0,470433.0,382116.0,305432.0,647286.0,357342.0,172809.0
Q07417,"Acads Short-chain specific acyl-CoA dehydrogenase, mitochondrial",10,FP,1491010.0,1093779.0,1464819.0,1312145.0,539155.0,762982.0,779394.0,875108.0,1684783.0,717869.0,1095627.0,774760.0,457561.0,1170861.0,638744.0,261516.0
Q6P5E4,Uggt1 UDP-glucose:glycoprotein glucosyltransferase 1,43,TP,9795405.0,11882356.0,15082245.0,514602.0,1289156.0,5036674.0,4390907.0,4869104.0,8996752.0,623617.0,1244175.0,7817713.0,5193368.0,14749964.0,655449.0,570214.0
Q8R429,Atp2a1 Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,17,TP,144653.0,305563.0,308628.0,171326.0,152435.0,1489238.0,845712.0,303193.0,1237012.0,2233806.0,2002724.0,211087.0,256863.0,1400837.0,279771.0,1434329.0
Q9ERD7,Tubb3 Tubulin beta-3 chain,3,,78016.0,75101.0,76842.0,58272.0,33279.0,108184.0,61276.0,90232.0,109403.0,61845.0,89340.0,86070.0,49705.0,110606.0,51550.0,43681.0
Q9JKR6,Hyou1 Hypoxia up-regulated protein 1,29,TP,3688262.0,7550002.0,7776577.0,441456.0,683027.0,2335498.0,2041804.0,2494736.0,4738631.0,487165.0,766682.0,3772218.0,2636146.0,7671208.0,464381.0,345496.0
