uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,ctrl_turbo(-)_1,ctrl_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,LPS_turbo(-)_1,LPS_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2
Q8BWT1,"Acaa2 3-ketoacyl-CoA thiolase, mitochondrial",22,FP,1041497.0,839734.0,2898082.0,1762190.0,2316512.0,4094427.0,875013.0,770276.0,1455873.0,991052.0,3770769.0,1205069.0,1068076.0,1489050.0,1073368.0,2471158.0
Q91ZA3,"Pcca Propionyl-CoA carboxylase alpha chain, mitochondrial",53,FP,95900645.0,74893156.0,116236013.0,85328595.0,71540984.0,110870068.0,150224199.0,77733227.0,81977089.0,93183859.0,142880287.0,109835927.0,114369384.0,177359016.0,110708201.0,142709610.0
A8DUK4,Hbbt1 Protein Hbb-bs,10,,1032195.0,468606.0,2269597.0,503827.0,530380.0,1560715.0,997599.0,408181.0,572085.0,403141.0,1095218.0,561967.0,1130661.0,770419.0,718915.0,1179549.0
P05064,Aldoa Fructose-bisphosphate aldolase A,3,,549112.0,166683.0,1574738.0,467578.0,346066.0,2031435.0,356596.0,311936.0,852560.0,331736.0,561636.0,362547.0,1709867.0,272266.0,606925.0,467485.0
S4R1W1,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,5,,24883560.0,9647681.0,26278157.0,15499314.0,17318364.0,51493218.0,31946776.0,18949598.0,66140700.0,17526357.0,42318551.0,16406158.0,29401678.0,40030159.0,22314946.0,39200681.0
E9QPD7,Pcx Pyruvate carboxylase,67,,128207996.0,83744064.0,185361897.0,77178243.0,99234248.0,110509424.0,187848551.0,81657495.0,75789100.0,85941461.0,213178858.0,134264842.0,121228446.0,218034617.0,121243653.0,223140682.0
Q3ULD5,"Mccc2 Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",35,FP,7665754.0,2061926.0,7082848.0,4535955.0,4674021.0,5938749.0,6103426.0,7135624.0,4420359.0,5571451.0,24756074.0,3067817.0,4467795.0,6527362.0,2725104.0,13775155.0
Q99MN9,"Pccb Propionyl-CoA carboxylase beta chain, mitochondrial",28,FP,8782566.0,18666327.0,39076414.0,12545116.0,9852409.0,20526325.0,21821026.0,17304421.0,21481256.0,11233764.0,24620492.0,15114628.0,20696458.0,32070572.0,25662252.0,21575045.0
Q99MR8,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",41,FP,20263844.0,4115702.0,14022902.0,9896522.0,10074168.0,15973607.0,13088537.0,12666581.0,7668140.0,15251087.0,34443261.0,11255700.0,10375821.0,15506578.0,7900056.0,28549767.0
P56480,"Atp5b ATP synthase subunit beta, mitochondrial",20,FP,3181945.0,1887865.0,8196219.0,2301891.0,1796047.0,5416554.0,2673092.0,1230295.0,1623191.0,1365073.0,5457358.0,4024461.0,3787007.0,3548200.0,2674885.0,6083448.0
Q9R0Y5,Ak1 Adenylate kinase isoenzyme 1,12,,2600622.0,1121246.0,4154486.0,1431955.0,1373174.0,4268495.0,1971437.0,1288106.0,1927912.0,1080928.0,2124788.0,1451275.0,3829350.0,1757865.0,1633871.0,1880339.0
E9Q4Z2,Acacb Acetyl-CoA carboxylase 2,100,FP,23118931.0,12653419.0,19454700.0,14589422.0,15316554.0,22247489.0,23884239.0,17023660.0,16665101.0,17707341.0,27064265.0,23968418.0,20505417.0,33840094.0,21107881.0,24652524.0
P68368,Tuba4a Tubulin alpha-4A chain,5,,339789.0,499268.0,1270243.0,374123.0,342659.0,477653.0,459860.0,226980.0,329787.0,251062.0,356189.0,821710.0,499590.0,607150.0,576474.0,551302.0
Q60932,Vdac1 Voltage-dependent anion-selective channel protein 1,14,FP,612592.0,355259.0,707121.0,342552.0,322125.0,692920.0,499087.0,255313.0,293448.0,292727.0,1083454.0,396363.0,487086.0,435088.0,409615.0,809295.0
P68369,Tuba1a Tubulin alpha-1A chain,2,,41764.0,45349.0,121439.0,40915.0,33448.0,53127.0,49200.0,30768.0,34553.0,31341.0,53314.0,61214.0,50724.0,46015.0,42396.0,66530.0
Q8BFR5,"Tufm Elongation factor Tu, mitochondrial",21,FP,1026844.0,585489.0,2412438.0,959694.0,1552897.0,1912665.0,956671.0,765929.0,717377.0,770287.0,2578246.0,1228954.0,1202838.0,1316640.0,846158.0,1863529.0
Q03265,"Atp5a1 ATP synthase subunit alpha, mitochondrial",27,FP,7470979.0,2730433.0,13020501.0,3832067.0,4051240.0,7025724.0,5222257.0,2338737.0,3141781.0,3819551.0,8848462.0,5841162.0,6078292.0,9407061.0,5118306.0,10330543.0
Q9WUB3,"Pygm Glycogen phosphorylase, muscle form",37,,8399736.0,3090524.0,12724629.0,3238041.0,4290307.0,7287341.0,4750043.0,2442651.0,3858613.0,2873365.0,10285657.0,3137596.0,7091654.0,6510228.0,3638949.0,4963981.0
Q9JJZ2,Tuba8 Tubulin alpha-8 chain,6,,185504.0,193612.0,630647.0,166572.0,131217.0,197190.0,136096.0,95478.0,134383.0,103884.0,184786.0,360466.0,222260.0,228211.0,222702.0,263032.0
P48962,Slc25a4 ADP/ATP translocase 1,10,FP,1828625.0,223884.0,1660292.0,366055.0,844523.0,1041607.0,686176.0,324473.0,483388.0,602402.0,1854175.0,681402.0,747605.0,1574753.0,630197.0,1220553.0
P09411,Pgk1 Phosphoglycerate kinase 1,14,,777326.0,196595.0,2381326.0,537099.0,438594.0,2784405.0,506428.0,365200.0,1238308.0,470017.0,740601.0,341017.0,3102814.0,408851.0,885471.0,576235.0
P99024,Tubb5 Tubulin beta-5 chain,5,,286369.0,328254.0,1041083.0,231847.0,201307.0,328865.0,287438.0,144390.0,201952.0,155974.0,326878.0,463188.0,308545.0,404528.0,292600.0,523800.0
Q9Z2I9,Sucla2 Succinate--CoA ligase,22,FP,894180.0,930932.0,2928179.0,898619.0,656835.0,846461.0,1120835.0,458356.0,502843.0,615056.0,899171.0,1200015.0,1258182.0,1574749.0,968693.0,1440551.0
P60710,"Actb Actin, cytoplasmic 1",7,FP,356539.0,202656.0,957976.0,324350.0,316455.0,417928.0,305785.0,251461.0,250689.0,278481.0,468531.0,403062.0,287886.0,295988.0,232144.0,427201.0
Q5XKE0,"Mybpc2 Myosin-binding protein C, fast-type",47,,5091068.0,2770058.0,4086036.0,1980632.0,1485283.0,3074722.0,5756929.0,2277391.0,1336954.0,3082005.0,3809316.0,1982221.0,5462662.0,5390581.0,2300633.0,3896866.0
Q7TQ48,Srl Sarcalumenin,36,,61776197.0,28144.0,51443842.0,39818.0,3283921.0,1123125.0,971636.0,555015.0,674087.0,552602.0,953632.0,986656.0,994602.0,842704.0,860528.0,1105050.0
Q5SWU9,Acaca Acetyl-CoA carboxylase 1,85,,10706435.0,6553811.0,17204520.0,5819403.0,5131052.0,6969410.0,8561910.0,4655053.0,4537304.0,3401895.0,15306363.0,14035096.0,5888020.0,8532545.0,4366647.0,18994081.0
A2AFQ2,Hsd17b10 3-hydroxyacyl-CoA dehydrogenase type-2,10,,744996.0,353315.0,2194660.0,361585.0,448413.0,807511.0,525973.0,336121.0,353644.0,357144.0,825561.0,758996.0,623615.0,805112.0,564885.0,1080903.0
P97447,Fhl1 Four and a half LIM domains protein 1,13,FP,790774.0,902703.0,2678080.0,965257.0,547268.0,1228889.0,1071692.0,467480.0,528086.0,475932.0,1436767.0,794020.0,1106234.0,1502450.0,769807.0,2668663.0
P97457,"Mylpf Myosin regulatory light chain 2, skeletal muscle isoform",8,,210541.0,87431.0,278982.0,120509.0,80222.0,374158.0,262672.0,95072.0,172685.0,83715.0,422871.0,110414.0,533298.0,460152.0,358855.0,203999.0
P68372,Tubb4b Tubulin beta-4B chain,3,,785388.0,1074901.0,2815677.0,647609.0,523184.0,865262.0,914571.0,395022.0,652770.0,518857.0,810614.0,1402719.0,1062791.0,1473675.0,1141696.0,1281805.0
P23927,Cryab Alpha-crystallin B chain,7,TP,309798.0,202877.0,1197611.0,267372.0,294141.0,162622.0,545636.0,152434.0,147858.0,288396.0,593339.0,196855.0,257926.0,657009.0,217469.0,1096004.0
P68134,"Acta1 Actin, alpha skeletal muscle",2,,222664.0,70830.0,821286.0,199873.0,114377.0,381411.0,66578.0,121158.0,201152.0,83288.0,1048955.0,227498.0,185722.0,211046.0,153981.0,285548.0
P62737,"Acta2 Actin, aortic smooth muscle",2,,78005.0,54443.0,301638.0,73104.0,50570.0,95003.0,52139.0,36586.0,54063.0,27086.0,190853.0,88022.0,83112.0,79313.0,66905.0,102288.0
P08249,"Mdh2 Malate dehydrogenase, mitochondrial",14,FP,407764.0,195998.0,538179.0,311647.0,258538.0,619113.0,379653.0,258466.0,246420.0,331478.0,612253.0,394099.0,374523.0,481044.0,322844.0,524607.0
P56375,Acyp2 Acylphosphatase-2,4,,55899.0,40456.0,129037.0,45680.0,33944.0,64045.0,59323.0,40277.0,42703.0,36797.0,52164.0,39734.0,58373.0,72957.0,47741.0,63898.0
Q8R429,Atp2a1 Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,35,TP,22789528.0,4342842.0,41654187.0,7519881.0,10992706.0,16771079.0,8377241.0,4576283.0,6724849.0,7338257.0,20419961.0,12375364.0,11347177.0,16438584.0,10333787.0,18840860.0
Q14BI5,Myom2 Protein Myom2,55,,1941006.0,1076176.0,3634240.0,1492134.0,1113188.0,3463518.0,2543353.0,1093189.0,1411060.0,1258775.0,3325667.0,2349139.0,3294726.0,2656323.0,2053127.0,2892285.0
Q9DB20,"Atp5o ATP synthase subunit O, mitochondrial",7,FP,263903.0,84658.0,541139.0,160370.0,139293.0,409991.0,183378.0,102648.0,178125.0,129213.0,298255.0,165608.0,260309.0,263356.0,181136.0,401876.0
Q7TMM9,Tubb2a Tubulin beta-2A chain,3,,204687.0,198940.0,727591.0,184443.0,129366.0,239973.0,167053.0,113837.0,132021.0,132200.0,242153.0,323753.0,231153.0,298410.0,197406.0,369344.0
P16015,Ca3 Carbonic anhydrase 3,9,,872597.0,204272.0,4368809.0,528660.0,514120.0,3110172.0,536682.0,430368.0,1403116.0,602952.0,837687.0,420173.0,2332833.0,394965.0,861077.0,761395.0
Q9D0F9,Pgm1 Phosphoglucomutase-1,22,,754768.0,144406.0,2189302.0,415853.0,438208.0,2721972.0,509514.0,345081.0,1089968.0,415935.0,660655.0,301256.0,2975523.0,440224.0,974529.0,554320.0
P13707,Gpd1 Glycerol-3-phosphate dehydrogenase,16,,1882758.0,380013.0,3183267.0,637850.0,737208.0,2330418.0,1106319.0,607890.0,1129561.0,593267.0,1553127.0,1106981.0,1818731.0,1260637.0,1265172.0,1309518.0
Q62425,Ndufa4 Cytochrome c oxidase subunit NDUFA4,6,FP,560636.0,310538.0,1452732.0,268334.0,309745.0,420556.0,511347.0,159227.0,242170.0,325874.0,512756.0,410295.0,414771.0,928541.0,524399.0,763655.0
Q9CR68,"Uqcrfs1 Cytochrome b-c1 complex subunit Rieske, mitochondrial",10,FP,332030.0,88046.0,402116.0,166630.0,249474.0,332815.0,227318.0,103079.0,106697.0,159628.0,470171.0,204736.0,207049.0,361070.0,179459.0,448682.0
P62962,Pfn1 Profilin-1,5,,291706.0,114470.0,789181.0,164936.0,179290.0,498404.0,222305.0,133591.0,294505.0,187156.0,278699.0,195168.0,480048.0,233890.0,247293.0,280011.0
P31001,Des Desmin,14,FP,295286.0,130491.0,600911.0,438868.0,282720.0,409209.0,187496.0,113009.0,280351.0,74093.0,1872799.0,248041.0,195599.0,399847.0,191528.0,870649.0
P07310,Ckm Creatine kinase M-type,17,,7138541.0,2659522.0,19668591.0,6784225.0,4426350.0,32129395.0,5205787.0,4730864.0,14320112.0,5305929.0,7090553.0,5096334.0,27823522.0,3529791.0,10118880.0,5633050.0
P17751,Tpi1 Triosephosphate isomerase,10,,1950789.0,1598930.0,3671278.0,1592424.0,1120209.0,2520766.0,2222948.0,1507363.0,1594511.0,1168439.0,2070260.0,1641478.0,1832119.0,1919911.0,1779846.0,2220989.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,16,FP,1185686.0,481014.0,2077927.0,634816.0,657739.0,1196503.0,728389.0,430058.0,579781.0,528803.0,1234764.0,816025.0,1035804.0,908593.0,664294.0,1167869.0
P06151,Ldha L-lactate dehydrogenase A chain,12,,904006.0,449123.0,2894286.0,619004.0,567237.0,2546291.0,661746.0,571541.0,1356297.0,680908.0,888109.0,649628.0,2992431.0,878239.0,1302759.0,834486.0
Q9DCX2,"Atp5h ATP synthase subunit d, mitochondrial",6,FP,75921.0,26787.0,198669.0,46842.0,39079.0,130506.0,84961.0,30984.0,60357.0,38100.0,118310.0,45239.0,89274.0,90468.0,51797.0,138139.0
P70296,Pebp1 Phosphatidylethanolamine-binding protein 1,5,,153293.0,39201.0,353858.0,108498.0,83014.0,474490.0,129949.0,79215.0,213575.0,99243.0,161605.0,76595.0,424510.0,94277.0,138477.0,150371.0
Q9R112,"Sqrdl Sulfide:quinone oxidoreductase, mitochondrial",19,FP,411116.0,435102.0,716453.0,412152.0,908882.0,882692.0,681343.0,396829.0,441237.0,410930.0,794335.0,624059.0,514828.0,677173.0,448931.0,637124.0
O09110,Map2k3 Dual specificity mitogen-activated protein kinase kinase 3,9,,137933.0,141023.0,386137.0,88586.0,112011.0,145990.0,160888.0,67778.0,100313.0,78629.0,167244.0,216019.0,171008.0,232868.0,132380.0,171091.0
Q8CAQ8,Immt MICOS complex subunit Mic60,26,FP,1290213.0,650003.0,3052931.0,943779.0,825592.0,1703786.0,1185582.0,557678.0,634838.0,821789.0,1642958.0,1006737.0,1077881.0,1162540.0,934407.0,2196328.0
P04117,"Fabp4 Fatty acid-binding protein, adipocyte",6,FP,145511.0,46555.0,333378.0,107323.0,82793.0,505439.0,83735.0,98780.0,148643.0,91504.0,147530.0,108042.0,321912.0,98490.0,125551.0,150577.0
Q8R0P4,Aamdc Mth938 domain-containing protein,5,FP,175271.0,33454.0,293365.0,118425.0,149806.0,144508.0,152475.0,119265.0,135719.0,128443.0,105881.0,132469.0,127151.0,225220.0,130729.0,183648.0
Q91VI7,Rnh1 Ribonuclease inhibitor,8,,124548.0,92992.0,222606.0,79783.0,90579.0,281717.0,180276.0,92310.0,182444.0,92109.0,117577.0,168439.0,355556.0,160036.0,187913.0,68638.0
P50171,Hsd17b8 Estradiol 17-beta-dehydrogenase 8,8,FP,111444.0,119455.0,468772.0,119089.0,88907.0,218582.0,171383.0,92679.0,126457.0,87593.0,175784.0,209490.0,171845.0,205617.0,179181.0,224283.0
Q80UU9,Pgrmc2 Membrane-associated progesterone receptor component 2,5,TP,120028.0,6127.0,137744.0,14921.0,12931.0,30841.0,31010.0,18281.0,17650.0,16047.0,24200.0,24946.0,23744.0,32072.0,28635.0,37170.0
P52480,Pkm Pyruvate kinase PKM,18,FP,1072101.0,459454.0,1289567.0,704564.0,623691.0,1429111.0,675754.0,568798.0,681065.0,684448.0,1208235.0,880277.0,979916.0,921224.0,772205.0,973038.0
Q91VB8,Hba-a2 Hemoglobin subunit alpha,4,,358394.0,157015.0,932731.0,226129.0,207291.0,588293.0,416033.0,155048.0,185598.0,139958.0,454855.0,214245.0,433370.0,304623.0,207372.0,459548.0
Q922B2,"Dars Aspartate--tRNA ligase, cytoplasmic",14,,412149.0,224240.0,1192159.0,179509.0,251838.0,312786.0,243723.0,100834.0,194401.0,140569.0,505936.0,405592.0,276606.0,397161.0,260620.0,432576.0
P21550,Eno3 Beta-enolase,10,,423831.0,287868.0,881996.0,418952.0,340448.0,640096.0,651955.0,316902.0,425175.0,278181.0,961136.0,427035.0,617568.0,659345.0,483892.0,558948.0
P47857,"Pfkm ATP-dependent 6-phosphofructokinase, muscle type",21,,3488753.0,1299533.0,5309289.0,1631663.0,2988091.0,6148170.0,2479518.0,1694115.0,2130241.0,1455750.0,3960786.0,3155130.0,4092672.0,3018761.0,2791090.0,1999505.0
Q9D7X3,Dusp3 Dual specificity protein phosphatase 3,5,FP,240452.0,93197.0,351177.0,107782.0,151883.0,289796.0,188464.0,85597.0,117552.0,84747.0,278928.0,159960.0,227756.0,201835.0,174279.0,214940.0
O88492,Plin4 Perilipin-4,20,,795371.0,282017.0,1221660.0,365538.0,388252.0,578833.0,659274.0,306020.0,483095.0,432470.0,703965.0,531432.0,704606.0,1096095.0,646837.0,624041.0
Q8BMS1,"Hadha Trifunctional enzyme subunit alpha, mitochondrial",23,FP,1416365.0,569351.0,3620248.0,869768.0,873029.0,3371120.0,1499550.0,821565.0,1748508.0,1122081.0,1860424.0,1476954.0,2064378.0,1429822.0,1155110.0,2874282.0
P20029,Hspa5 78 kDa glucose-regulated protein,18,TP,2899890.0,2089.0,3305656.0,21060.0,309754.0,216512.0,165154.0,95674.0,136035.0,112962.0,236956.0,160891.0,149339.0,173277.0,116786.0,237505.0
Q5SX39,Myh4 Myosin-4,21,,1040442.0,225919.0,2651099.0,1164732.0,421166.0,935887.0,555123.0,258978.0,906818.0,67845.0,10471928.0,308144.0,611441.0,1731997.0,590298.0,1311490.0
Q3TVI8,Pbxip1 Pre-B-cell leukemia transcription factor-interacting protein 1,23,FP,6347716.0,2233.0,6246536.0,8231.0,417750.0,232617.0,193319.0,110710.0,136880.0,141569.0,226293.0,183576.0,169579.0,253769.0,168370.0,281326.0
Q9CQ45,Nenf Neudesin,5,TP,1430182.0,0.0,1380712.0,63.0,95242.0,19549.0,20161.0,12627.0,12862.0,13412.0,20123.0,17190.0,17277.0,18532.0,14509.0,19134.0
P62806,Hist4h4 Histone H4,4,FP,326172.0,200760.0,305875.0,307883.0,272439.0,239293.0,315456.0,240288.0,244022.0,222677.0,544344.0,232702.0,252315.0,298289.0,223698.0,297349.0
P14602,Hspb1 Heat shock protein beta-1,8,FP,267861.0,135471.0,718156.0,199679.0,202853.0,198503.0,247901.0,126176.0,117675.0,160200.0,370229.0,207136.0,155295.0,325649.0,176699.0,510861.0
Q9JIF9,Myot Myotilin,12,,369732.0,86803.0,366099.0,154689.0,204402.0,221552.0,192476.0,119990.0,146008.0,118483.0,844794.0,153852.0,169261.0,294721.0,163925.0,416078.0
P60335,Pcbp1 Poly(rC)-binding protein 1,6,FP,206466.0,74002.0,297138.0,109067.0,107915.0,176214.0,129907.0,95502.0,102358.0,95582.0,190793.0,129103.0,142307.0,174058.0,110650.0,200681.0
P83940,Tceb1 Transcription elongation factor B polypeptide 1,3,FP,33003.0,15420.0,95232.0,31337.0,27682.0,68507.0,39828.0,23707.0,29513.0,21695.0,36039.0,22764.0,55575.0,31650.0,24196.0,38018.0
P51881,Slc25a5 ADP/ATP translocase 2,4,FP,508132.0,113526.0,830525.0,136672.0,233648.0,263312.0,213687.0,104448.0,127108.0,151875.0,481253.0,184748.0,186908.0,355956.0,175296.0,493110.0
P62631,Eef1a2 Elongation factor 1-alpha 2,8,FP,1084526.0,469108.0,2064000.0,522362.0,534635.0,966420.0,994596.0,461893.0,500432.0,366977.0,1544445.0,724991.0,954745.0,992671.0,632804.0,1265165.0
P11499,Hsp90ab1 Heat shock protein HSP 90-beta,11,TP,596437.0,586531.0,2597242.0,374834.0,359388.0,1105442.0,572876.0,283845.0,698228.0,332735.0,553139.0,853377.0,821904.0,541081.0,595276.0,680440.0
Q99LC5,"Etfa Electron transfer flavoprotein subunit alpha, mitochondrial",8,FP,484566.0,414171.0,1614237.0,451592.0,302904.0,1122908.0,698479.0,330816.0,468140.0,357028.0,625974.0,655160.0,955221.0,692209.0,658771.0,1413294.0
Q02257,Jup Junction plakoglobin,16,,799868.0,266585.0,989635.0,849445.0,734926.0,1095143.0,639634.0,547488.0,514950.0,813646.0,689013.0,879366.0,438755.0,706163.0,402360.0,839098.0
Q8BH59,Slc25a12 Calcium-binding mitochondrial carrier protein Aralar1,17,FP,914059.0,251024.0,1492020.0,407277.0,571078.0,1071145.0,638334.0,318118.0,428436.0,408100.0,1276169.0,596854.0,782092.0,1015818.0,561582.0,1322266.0
Q9ERD7,Tubb3 Tubulin beta-3 chain,4,,119543.0,98213.0,315861.0,149317.0,71928.0,185798.0,147675.0,91096.0,91776.0,88736.0,197108.0,212560.0,203413.0,212902.0,143413.0,198905.0
P38647,"Hspa9 Stress-70 protein, mitochondrial",18,FP,661987.0,354745.0,1536003.0,486245.0,443008.0,932818.0,595266.0,332857.0,579115.0,376319.0,782602.0,364423.0,656336.0,590268.0,387886.0,1341574.0
Q9Z2I8,Suclg2 Succinate--CoA ligase,10,FP,147093.0,181726.0,655679.0,152761.0,127547.0,354541.0,219013.0,143194.0,157183.0,136541.0,200512.0,255038.0,266443.0,263559.0,266307.0,310888.0
O70571,Pdk4,8,FP,104158.0,49350.0,139063.0,85315.0,55877.0,1352003.0,506061.0,352416.0,347190.0,117975.0,107612.0,114100.0,930867.0,779617.0,826443.0,137053.0
Q99KI0,"Aco2 Aconitate hydratase, mitochondrial",19,FP,608529.0,297768.0,1546958.0,546820.0,402196.0,1533826.0,676618.0,413260.0,642874.0,439563.0,735970.0,421703.0,1445518.0,588676.0,629417.0,1132723.0
P99028,"Uqcrh Cytochrome b-c1 complex subunit 6, mitochondrial",2,FP,35175.0,6446.0,43307.0,10408.0,16711.0,27380.0,10350.0,10658.0,8899.0,9463.0,20679.0,10628.0,14528.0,16623.0,7852.0,22991.0
Q6P8J7,"Ckmt2 Creatine kinase S-type, mitochondrial",7,FP,141759.0,83872.0,365279.0,203601.0,104741.0,438470.0,225558.0,126832.0,159179.0,150774.0,206233.0,176056.0,389036.0,179927.0,169706.0,239486.0
Q9R059,Fhl3 Four and a half LIM domains protein 3,8,FP,147867.0,194564.0,610923.0,201765.0,129654.0,330662.0,137076.0,60229.0,208575.0,68665.0,175863.0,359490.0,145563.0,342799.0,369614.0,226740.0
Q7TSH2,Phkb Phosphorylase b kinase regulatory subunit beta,32,,1961223.0,2212407.0,5529361.0,1834492.0,1709634.0,2359106.0,2628224.0,1036798.0,1533792.0,1594921.0,2054702.0,4642542.0,2440532.0,4489673.0,3361390.0,2293980.0
Q8QZT1,"Acat1 Acetyl-CoA acetyltransferase, mitochondrial",8,FP,170394.0,128657.0,307343.0,126406.0,118694.0,166447.0,178470.0,101393.0,102716.0,105533.0,213049.0,127999.0,168947.0,219405.0,121584.0,339538.0
P07724,Alb Serum albumin,17,TP,933163.0,420399.0,2598509.0,790223.0,600823.0,1096964.0,748587.0,479372.0,648756.0,484492.0,1115374.0,679620.0,1045516.0,951834.0,751287.0,1293498.0
P31230,Aimp1 Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,6,TP,65198.0,39024.0,224835.0,46804.0,47398.0,66023.0,41895.0,21625.0,42137.0,23718.0,84280.0,70061.0,49241.0,59302.0,42427.0,95333.0
Q8VCR8,"Mylk2 Myosin light chain kinase 2, skeletal/cardiac muscle",17,,345460.0,496976.0,1215354.0,285329.0,304700.0,520678.0,434087.0,205278.0,290090.0,254995.0,396606.0,723554.0,701132.0,741476.0,590608.0,437752.0
Q91VT4,Cbr4 Carbonyl reductase family member 4,7,FP,118012.0,60104.0,287309.0,85549.0,88557.0,171462.0,128388.0,70470.0,82998.0,64741.0,184234.0,136750.0,119066.0,137236.0,91976.0,190302.0
Q9JJV2,Pfn2 Profilin-2,5,,179816.0,137460.0,442946.0,156484.0,110393.0,241944.0,163120.0,140229.0,164402.0,115955.0,219201.0,157376.0,270085.0,173894.0,185485.0,253262.0
Q8VHX6,Flnc Filamin-C,63,,2138245.0,1178312.0,5634987.0,1744706.0,1899467.0,2624098.0,1919611.0,1168962.0,1249538.0,1429530.0,4078085.0,2026242.0,1614691.0,3377970.0,1767614.0,5055461.0
Q60930,Vdac2 Voltage-dependent anion-selective channel protein 2,7,FP,542210.0,72478.0,605147.0,115733.0,154209.0,306325.0,175161.0,115849.0,144410.0,104701.0,480751.0,217131.0,207032.0,201454.0,175247.0,308347.0
O35129,Phb2 Prohibitin-2,9,FP,245289.0,87412.0,567167.0,165514.0,188075.0,488668.0,275030.0,144323.0,241467.0,179418.0,282912.0,161496.0,337733.0,282898.0,208853.0,283444.0
Q6PIE5,Atp1a2 Sodium/potassium-transporting ATPase subunit alpha-2,20,,963366.0,323041.0,2796313.0,357262.0,460763.0,874261.0,505186.0,268863.0,391644.0,355978.0,618734.0,557252.0,739530.0,771144.0,522352.0,714544.0
P60843,Eif4a1 Eukaryotic initiation factor 4A-I,5,,179267.0,54402.0,278866.0,81304.0,80932.0,175507.0,109646.0,67837.0,69457.0,73349.0,179738.0,127931.0,121102.0,146661.0,88974.0,169455.0
Q9CQC7,Ndufb4 NADH dehydrogenase,3,FP,43530.0,11460.0,42536.0,13939.0,24856.0,50404.0,34801.0,9916.0,14090.0,9298.0,78853.0,18898.0,40972.0,28049.0,15351.0,29042.0
P19783,"Cox4i1 Cytochrome c oxidase subunit 4 isoform 1, mitochondrial",5,FP,212104.0,50459.0,156648.0,83141.0,88727.0,260473.0,89331.0,59839.0,92118.0,64584.0,211370.0,83894.0,107787.0,66257.0,78111.0,149648.0
P48758,Cbr1 Carbonyl reductase,3,,46397.0,23690.0,102667.0,26219.0,26646.0,80591.0,40508.0,22207.0,28269.0,21692.0,50992.0,39536.0,58170.0,41898.0,42165.0,50796.0
P35293,Rab18 Ras-related protein Rab-18,5,,134896.0,65830.0,212629.0,68378.0,73429.0,95200.0,100601.0,45138.0,61904.0,69397.0,127714.0,97419.0,61800.0,140671.0,66837.0,154839.0
Q61171,Prdx2 Peroxiredoxin-2,6,,204422.0,131602.0,329329.0,136735.0,112252.0,202250.0,198551.0,121187.0,132913.0,129701.0,229863.0,172041.0,166239.0,221616.0,141404.0,242940.0
Q9CQ69,Uqcrq Cytochrome b-c1 complex subunit 8,3,FP,245200.0,57919.0,214333.0,73890.0,135777.0,206256.0,95657.0,44002.0,82627.0,82263.0,172378.0,69692.0,124492.0,135624.0,74195.0,138976.0
Q91VD9,"Ndufs1 NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",13,FP,237339.0,71561.0,528132.0,142192.0,138789.0,616405.0,162371.0,98909.0,244254.0,117888.0,224174.0,129950.0,465453.0,161697.0,218191.0,233222.0
P28650,Adssl1 Adenylosuccinate synthetase isozyme 1,12,,205553.0,130678.0,545951.0,156645.0,123352.0,352222.0,239914.0,133533.0,170989.0,133178.0,335419.0,179156.0,324277.0,221530.0,177837.0,303312.0
P67778,Phb Prohibitin,8,FP,114671.0,45756.0,283044.0,88583.0,86309.0,300499.0,122698.0,69344.0,149927.0,87274.0,133889.0,85372.0,197895.0,118409.0,115351.0,156321.0
Q62234,Myom1 Myomesin-1,44,,1001370.0,539503.0,1793207.0,895595.0,858612.0,1589835.0,1070099.0,559797.0,694774.0,647888.0,2654769.0,657020.0,1245360.0,1344523.0,871068.0,1432316.0
P97807,"Fh Fumarate hydratase, mitochondrial",11,FP,280170.0,115522.0,576832.0,180018.0,188313.0,450831.0,227590.0,146318.0,196512.0,167888.0,389355.0,218968.0,398356.0,336727.0,218553.0,350940.0
P42125,"Eci1 Enoyl-CoA delta isomerase 1, mitochondrial",8,FP,252479.0,226990.0,924434.0,235777.0,157046.0,470615.0,248943.0,166630.0,250119.0,153748.0,304234.0,394590.0,401847.0,293417.0,271085.0,437851.0
Q02819,Nucb1 Nucleobindin-1,12,TP,2671977.0,0.0,3615761.0,0.0,284913.0,54362.0,56544.0,41238.0,47148.0,41240.0,73595.0,47243.0,46740.0,62635.0,43417.0,63966.0
O70250,Pgam2 Phosphoglycerate mutase 2,4,,231117.0,141505.0,873285.0,228870.0,174117.0,875741.0,363699.0,174826.0,468369.0,169426.0,377315.0,255303.0,973195.0,245486.0,357862.0,295757.0
