uniprot_id,description,pep_num,annotation,ctrl_turbo(-)_1,ctrl_turbo(-)_2,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(-)_1,LPS_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4
P33622,Apoc3 Apolipoprotein C-III,4,TP,49066.0,110032.0,144453.36375349943,194479.0,187759.6152401812,18793.0,43665.0,99412.96663788683,77370.0,115400.7830612169,31662.0,37715.0,194167.0792677954,192826.68813043856,212834.71115434435,190486.06002062556
Q61838,Pzp Pregnancy zone protein,78,TP,9872507.0,24361743.0,270523021.5064832,270632689.0,282520663.56273204,4444223.0,12538159.0,133585097.29230326,115407220.0,219060514.65766126,10697920.0,8306289.0,202236547.73982123,235936238.5431393,226211864.62347102,214307042.65388
P06909,Cfh Complement factor H,45,TP,697842.0,1154167.0,14549737.806786006,15834394.0,17239423.558594495,622075.0,1127156.0,6559516.198238476,6289226.0,8878665.706390182,973563.0,504804.0,15587998.93431512,17127976.6759173,17830848.339468114,17141482.677366745
Q4LDF6,Cfhr2 Putative complement factor H-related protein B,3,,24790.0,37057.0,360599.83772305714,350932.0,356955.9697556949,19279.0,33163.0,242415.90683069802,224299.0,243553.90184573995,28292.0,14818.0,334981.155971137,322214.47639482026,338667.781132887,376034.6962706054
P01027,C3 Complement C3,84,TP,4361441.0,15047537.0,27855311.37931328,22438418.0,19123482.383971717,1438783.0,1797552.0,13483175.303999849,12123516.0,11101550.765053513,4909657.0,3787013.0,37623070.35993503,37060664.082111254,31317784.720894184,31777009.484385904
Q00623,Apoa1 Apolipoprotein A-I,18,TP,1153182.0,780497.0,40986447.88811313,37752770.0,37957281.368788965,614417.0,1588484.0,20979948.416996785,18263515.0,23594646.287059393,1265598.0,860067.0,23625755.43037889,36433712.51490805,37757192.34145563,25152188.20305104
P06728,Apoa4 Apolipoprotein A-IV,18,TP,222182.0,401342.0,1558958.6477997068,935640.0,972174.9450747111,423669.0,28770.0,10914743.587554764,838535.0,6069874.13308987,138673.0,254477.0,2879077.339758949,3943840.687066233,1390945.7899160495,2036497.0023150884
P32261,Serpinc1 Antithrombin-III,20,TP,591285.0,1136919.0,12466102.629824057,9948283.0,10418126.493456835,455510.0,803575.0,6460673.100520917,7789108.0,8806212.24414335,504758.0,403494.0,6772295.426924793,8696876.037267836,8131293.087777239,8069832.273240142
E9PV24,Fga Fibrinogen alpha chain,32,TP,5236162.0,6248069.0,25697172.191216394,12704829.0,28752667.712801233,5120736.0,3097343.0,21190411.67348768,33043399.0,43599440.91508721,6423741.0,1844060.0,111806658.2689537,85062773.97713563,77178014.84956393,56518110.628382914
Q8K182,C8a Complement component C8 alpha chain,29,TP,320620.0,430605.0,7832681.367943038,6929515.0,6822160.064007717,278398.0,453670.0,3085471.9549470725,3078342.0,5120952.381452926,300298.0,232988.0,4619408.895621772,6469597.61503282,7637583.214518792,6530603.48300755
Q8VCG4,C8g Complement component C8 gamma chain,11,TP,168033.0,223105.0,5419977.789467576,5209510.0,5075201.269900947,150439.0,283621.0,2238166.0165806427,1762207.0,4089855.4753888072,152030.0,194676.0,3280002.20115531,5149150.8676027395,6469317.908578971,5098836.330466737
E9Q8B5,Gm4788 Protein Gm4788,32,,425438.0,366990.0,9427915.320277415,7376327.0,8761093.215141607,358882.0,621205.0,3909763.1870925315,4052165.0,4458856.804065563,488583.0,389699.0,4736890.162433177,6777657.259785416,7583251.212696898,8344427.064875967
Q8K426,"Retnlg Resistin like gamma, isoform CRA_a",4,TP,187038.0,98333.0,174126.7596410605,175212.0,101866.93967733855,390578.0,268967.0,304035.0666954191,260782.0,383006.47362716956,100708.0,73267.0,223223.99490840512,124833.37358889556,79927.68663911165,149397.3254820198
P11276,Fn1 Fibronectin,93,TP,1865811.0,3744401.0,9897539.363484059,9552513.0,9527796.914274136,1019677.0,1086817.0,7203358.103505351,7154477.0,10364081.189439725,2575151.0,2580565.0,26559037.040777,23856434.69044004,14887272.900532477,12610293.237329526
P06684,C5 Complement C5,73,TP,1083163.0,1387737.0,29723039.24350394,29067696.0,34284576.2529891,833723.0,1928230.0,17287566.89504194,15402425.0,22976498.397982873,1292013.0,951570.0,22136901.90485988,30617150.49152993,33095013.725094184,27000529.83521945
Q03734,Serpina3m Serine protease inhibitor A3M,9,TP,74765.0,128183.0,1162443.7610178508,1000374.0,1290528.510283536,173694.0,190056.0,1865180.1430923042,2800471.0,1270211.5932208786,427171.0,99399.0,5399489.453565049,5719054.173944853,3641070.057425517,3128906.7168663084
P06683,C9 Complement component C9,30,TP,370147.0,425428.0,14986893.446810147,11151888.0,15042298.715576367,168281.0,782691.0,4571575.125608759,5544172.0,6736488.148900834,497546.0,226363.0,8297107.411991154,8421569.622287307,12096267.98112102,10222789.53014031
P07758,Serpina1a Alpha-1-antitrypsin 1-1,5,TP,272048.0,1047813.0,3432676.8945355755,3308104.0,2944634.827161637,192113.0,255266.0,1443092.2305857507,1701726.0,1432343.6375059031,206835.0,58533.0,2449083.913790429,2182323.216721788,2270088.0082022324,2271452.2905317736
G3X8T9,"Serpina3n Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",15,,241544.0,432382.0,1909919.3810255064,2088057.0,2470386.458883569,221232.0,288116.0,2910584.682033563,2900033.0,4732075.294812985,960050.0,473046.0,19129400.471207064,24400548.924900115,13679222.44420603,11811012.997548072
P07759,Serpina3k Serine protease inhibitor A3K,10,TP,4161134.0,10373956.0,67108931.18532555,66610638.0,81789816.67013253,1465772.0,4891555.0,52403497.959100254,55904648.0,91678771.8643937,3013031.0,3322662.0,56637058.593788065,70097583.28385389,52840029.07339243,56247017.62247514
E9Q6D8,C6 Protein C6,39,TP,499747.0,254461.0,28194757.560417432,29990589.0,36855150.16273103,308417.0,1544626.0,14623470.516451009,14655207.0,23107518.341740467,418109.0,608194.0,10280702.709312683,16035868.520421736,19169015.301601388,17339716.79120789
Q00897,Serpina1d Alpha-1-antitrypsin 1-4,8,TP,210084.0,883849.0,1773586.1454245725,1474027.0,1466924.4457916468,126846.0,147485.0,950623.0069935826,1020135.0,1069764.8024339252,120097.0,63421.0,864279.0351768866,808682.8336766007,851169.5018960555,867945.144820534
A0A075B5U7,Ighv1-22 Protein Ighv1-22,1,,4704.0,5257.0,9133.535888261962,4600.0,8892.505722122329,2815.0,3700.0,4002.412709439155,3766.0,4656.744265391779,2830.0,2514.0,9124.697689219753,9320.88675385201,6495.280329473652,7438.5499162164415
A0A075B5Y4,Ighv1-81 Protein Ighv1-81,3,,65861.0,175120.0,264927.0331845186,141969.0,153994.1384919552,21950.0,47697.0,79842.46818977573,62322.0,88941.39847368952,54367.0,52865.0,153282.91381868016,109064.97789021251,140855.7432933522,142769.13207199788
P41317,Mbl2 Mannose-binding protein C,7,TP,74823.0,40392.0,3848908.9570682603,2822111.0,3805191.462093154,39893.0,163879.0,1092498.7064711833,1265108.0,1685561.4921999776,44501.0,59375.0,760025.5781747976,954982.1998206446,1661292.6137509763,1359262.7260943179
Q61147,Cp Ceruloplasmin,44,TP,1082280.0,2340166.0,15660584.05295614,13520225.0,11922406.904708778,775377.0,996351.0,9976254.45622735,10382211.0,12826662.356905406,1176279.0,525516.0,16371737.256764673,14219330.829105562,13046434.40677191,13238867.435190588
Q91X72,Hpx Hemopexin,25,TP,379232.0,683824.0,2983151.474054213,1997690.0,2561824.031377977,217817.0,352310.0,1394820.8338388323,1233264.0,1548508.4596348847,1174125.0,526577.0,12218745.307849063,10775832.836853161,10394813.091781946,9017879.32886073
P22599,Serpina1b Alpha-1-antitrypsin 1-2,5,TP,92513.0,395612.0,1329203.447545194,1186294.0,1383602.1632705193,28065.0,66062.0,731345.1113549212,551728.0,652866.6836918513,59821.0,38596.0,810835.5293750163,945962.0490199676,812265.3492252623,764832.2461084496
P39039,Mbl1 Mannose-binding protein A,11,TP,78146.0,98132.0,2686620.348093589,3711931.0,3965525.2833023914,114899.0,215333.0,2329030.1162719107,1784928.0,2840254.1381452926,113553.0,66917.0,2725867.903816191,3246678.8415641068,3971389.138505997,3313715.053237081
P19221,F2 Prothrombin,26,,294307.0,547415.0,5404024.375232519,4353391.0,3694941.54776308,199398.0,250241.0,2693495.449631308,2449114.0,2420216.611072052,295843.0,121953.0,4028153.933795408,4700124.136491241,4375324.513391047,4317609.788021999
P01029,C4b Complement C4-B,64,TP,818783.0,1609084.0,16410833.488760157,15242591.0,13670217.328838216,809575.0,845815.0,10892086.299121542,7706705.0,13753581.394720923,1045515.0,1012820.0,17418327.447107807,28357314.51067187,30941360.78529333,20877510.579916578
Q01339,Apoh Beta-2-glycoprotein 1,14,TP,145822.0,241939.0,2789700.3382253014,2969700.0,3168875.0066130864,111331.0,194819.0,2612549.0686938204,1851438.0,1757557.068116215,196517.0,106114.0,2489209.106545567,2862968.682231437,3492588.697110678,3305425.3675840357
A0A0A6YXN4,Ighv1-18 Protein Ighv1-18,2,,87001.0,163977.0,191472.00122932595,183137.0,116389.09192066037,33000.0,29037.0,67888.55113002697,92595.0,83077.4993367328,50245.0,38034.0,122040.47940521302,89968.24486360278,63638.57910779088,143985.1896419388
E9Q414,Apob Apolipoprotein B-100,183,TP,3908230.0,5091366.0,45477613.64737916,51366597.0,43439271.36715061,3955286.0,3395951.0,36372280.41539098,22951536.0,28723122.23775078,10133954.0,2228376.0,191237329.07579985,132222887.78438829,116255890.29636066,111089662.32480404
Q06890,Clu Clusterin,18,TP,668834.0,745546.0,8964146.942232149,8066033.0,8048933.111659854,674757.0,1094937.0,7024180.150855453,6909689.0,7008124.850506205,1107402.0,393824.0,11810251.329161054,9023105.145858085,10007452.525338423,10256589.23860836
Q61129,Cfi Complement factor I,23,TP,296353.0,427255.0,6311291.462930657,4256825.0,5113085.3699990865,237005.0,423859.0,2697661.158113239,3362981.0,3724744.166359353,340408.0,205104.0,3543934.731467943,4378252.807530171,4173071.1250383165,4165563.903791346
P60710,"Actb Actin, cytoplasmic 1",5,FP,188485.0,264427.0,461637.87559867627,274136.0,242685.61757589356,105112.0,131924.0,336670.89322625805,361474.0,591790.5554013827,142916.0,129049.0,546719.3043725777,566518.0990743246,411858.12085315085,401217.43961923575
A6X935,"Itih4 Inter alpha-trypsin inhibitor, heavy chain 4",32,TP,545458.0,1021712.0,3091969.8192658727,1991085.0,1987371.6757362497,307664.0,456584.0,1099375.4580331547,1331503.0,1387192.822648983,1631420.0,854728.0,10754531.960770413,7320519.391671215,6088921.171957659,6380507.682498256
Q8VCU2,"Gpld1 Glycosylphosphatidylinositol specific phospholipase D1, isoform CRA_b",27,TP,326258.0,821357.0,4078567.28190069,4628578.0,4600255.267805766,278373.0,287746.0,5451471.900854424,5159849.0,6040538.52410313,218929.0,227875.0,3060396.543600246,3742455.5549350237,3580301.993280992,3338959.488242312
O08677,Kng1 Kininogen-1,23,TP,628350.0,1048148.0,5742969.528763087,4410627.0,4537810.3232189575,526616.0,885994.0,2888967.9875791273,3372543.0,3171779.9547970137,869570.0,518807.0,4699976.490498834,3722476.8558918913,4057128.5011148904,4195362.019550741
Q07456,Ambp Protein AMBP,14,TP,124035.0,273017.0,1823964.392264668,1017265.0,1150781.6046343816,72548.0,107339.0,808380.7251695719,898450.0,877341.0932460828,215217.0,76050.0,2676693.2833910706,1958804.1112163593,1900329.7345645747,2108905.2316021384
P07309,Ttr Transthyretin,6,TP,463482.0,1592503.0,798046.1040134466,869330.0,971731.5600265021,95551.0,148200.0,539689.195518247,482824.0,294400.7689442378,128749.0,76242.0,838198.8695827846,630970.0549877754,652631.2642883982,938838.2688463246
Q8CG16,C1ra Complement C1r-A subcomponent,3,,22890.0,26284.0,333997.6954512209,359083.0,287720.7226823276,22028.0,25668.0,204644.59488333465,122779.0,171081.64074662662,28526.0,9519.0,467356.92587497126,478137.39304046275,495195.5179915159,413618.50821725756
Q8BH35,C8b Complement component C8 beta chain,22,TP,180314.0,398321.0,3031703.467820197,3286262.0,3697012.7450512173,86554.0,206625.0,1476232.9409845995,1413398.0,2065521.2089822297,121543.0,132199.0,1464809.2347309457,2163384.5628500525,2165452.906848543,1986228.758398571
E9Q6C2,C1s1 Protein C1s1,11,,70022.0,101287.0,2119954.3781722505,1931230.0,1709836.406783759,81905.0,106413.0,885477.1583280588,597763.0,747987.5334658099,113216.0,60045.0,1837948.7061688148,2686097.38587313,2418029.1340686833,2115629.622171605
A0A0G2JE99,Iglc1 Protein Iglc1,3,,46166.0,83425.0,135831.45118811328,45626.0,60667.270267649765,23821.0,25163.0,41262.1756552214,34433.0,37650.0727962284,30622.0,24941.0,76911.6225141029,50966.06898758274,59345.79306790203,42066.39045253074
A0A075B5P3,Ighg2b Protein Ighg2b,10,,776033.0,1888107.0,1350376.0251449726,969615.0,549050.2164461993,291030.0,224499.0,485828.25113027386,402098.0,516883.84293169406,341318.0,322089.0,1044065.9564837079,482591.56239822385,491220.6391462558,557365.2962031804
P26262,Klkb1 Plasma kallikrein,24,TP,378145.0,628307.0,9318273.53397805,7751160.0,7406157.083799119,275810.0,503654.0,4685999.639332132,4180789.0,4539987.2794159,318738.0,243614.0,3525237.3002607096,3943815.6257368014,4430458.5555863185,4944338.464291534
P97290,Serping1 Plasma protease C1 inhibitor,17,TP,292536.0,438587.0,5661330.037320351,5248014.0,5377158.890110265,323326.0,446241.0,4800106.726069182,5135191.0,5331911.75899125,523370.0,168377.0,7846196.089247897,7640421.47847736,8659134.350137444,8315825.139881845
Q61646,Hp Haptoglobin,12,TP,355151.0,527373.0,525977.5358072475,525134.0,469873.42909608927,127683.0,160710.0,268850.65971533477,349206.0,363101.17461039685,1258707.0,714148.0,11838117.36556873,7266313.663906001,8525098.0278426,8542097.588837318
Q91WP0,Masp2 Mannan-binding lectin serine protease 2,18,TP,102309.0,178323.0,1885403.0876853946,1762294.0,1968787.7443799642,109844.0,140445.0,1540327.364829284,1279802.0,1598024.6365468188,120809.0,92325.0,1407171.2174999055,2134291.2510722326,2124118.738072401,2007607.5314639297
A0A0A6YXW6,Igha Protein Igha,9,,248098.0,892832.0,1798012.3748957166,410780.0,288988.8659321003,81265.0,43211.0,250973.10519428036,126628.0,245006.7845721396,151464.0,190363.0,733361.1738599481,280940.3946161291,130994.38678545647,122432.8434410598
P23953,Ces1c Carboxylesterase 1C,11,TP,455773.0,1561454.0,2539262.23535607,2271400.0,2141728.5838131034,140330.0,199483.0,1127951.385077504,1503551.0,1188672.9142209794,134168.0,94941.0,775221.1613441767,872377.1663233992,907093.1175158952,946501.627341679
Q00898,Serpina1e Alpha-1-antitrypsin 1-5,5,TP,608294.0,1930401.0,3936669.7642438645,2557406.0,3808923.5446318085,95700.0,261656.0,1160211.4647032728,992355.0,1464943.5329139715,303421.0,164467.0,2381134.7999955225,2437827.325862488,2207497.691706796,1843339.3798772667
Q91ZA3,"Pcca Propionyl-CoA carboxylase alpha chain, mitochondrial",23,FP,230042.0,418020.0,602401.6480814369,599103.0,375069.64424266794,306809.0,379825.0,426302.7763485713,528137.0,662365.4751951332,547237.0,181922.0,5372553.53953795,462664.91380852554,1488832.116314483,502297.6505273948
P08607,C4bpa C4b-binding protein,17,TP,146986.0,197436.0,2894119.17696377,2013945.0,2547014.557355163,127176.0,177267.0,1767074.3757760474,1331592.0,1651872.606134691,230941.0,142252.0,2835647.4347306257,3877474.4311431493,3812676.568868596,2885198.532761424
Q61702,Itih1 Inter-alpha-trypsin inhibitor heavy chain H1,29,TP,330486.0,717706.0,6286993.896129467,4455321.0,4902280.067567845,219208.0,363544.0,3140485.134301148,3285399.0,3378960.7630265676,355034.0,186510.0,4328369.301595441,4279045.607182011,4325948.123720719,4551752.628489893
P98064,Masp1 Mannan-binding lectin serine protease 1,20,TP,221222.0,291992.0,2972585.998333287,2677359.0,2847845.628141294,136135.0,233856.0,1538286.1676731377,1473691.0,1922949.3704970789,217763.0,205913.0,1989014.738706622,3333867.206655413,3227653.567971245,3004450.5962130083
P29699,Ahsg Alpha-2-HS-glycoprotein,8,TP,468934.0,1719556.0,2480691.9606360816,2053533.0,1993917.0312381326,215261.0,355479.0,1403526.3314243713,2078717.0,1578704.7875011275,407923.0,207712.0,2905316.110036444,1726382.4503791232,1723232.571083545,1768559.6814856373
Q9ESB3,Hrg Histidine-rich glycoprotein,18,TP,381182.0,506495.0,8080036.86460802,7439264.0,7292405.564472932,371147.0,646384.0,7483062.100099509,8369396.0,6974366.140132441,520579.0,388485.0,5952783.235689351,7524122.45145709,6458466.468553163,6822446.843580388
A0A0G2JGQ8,Iglc3 Ig lambda-3 chain C region,1,,13267.0,37587.0,31609.390650750818,13049.0,13190.963567113817,4890.0,6710.0,13334.432850660633,11568.0,12953.75199776081,9783.0,3622.0,26272.82100048347,16565.538754053843,11593.223479941857,15619.490954236886
Q61703,Itih2 Inter-alpha-trypsin inhibitor heavy chain H2,27,TP,434429.0,884933.0,8326053.512666245,4487389.0,4989984.523992017,211182.0,347180.0,4204311.269291201,4200153.0,4099973.286242246,385027.0,244043.0,5038048.1976169925,4653485.966316977,4362000.46185146,4568841.217368264
P20029,Hspa5 78 kDa glucose-regulated protein,17,TP,149545.0,200077.0,1662774.2856678618,1433649.0,1780944.4130817296,122686.0,152023.0,1358239.2482339083,1319041.0,2272692.6177856424,206570.0,128271.0,3018460.390025122,3299756.809504915,2385057.171206158,1965709.4860404276
P01898,"H2-Q10 H-2 class I histocompatibility antigen, Q10 alpha chain",5,,40779.0,107110.0,229690.11208030078,241514.0,261293.32015854007,22816.0,32721.0,152680.71413803293,116259.0,178947.61765166267,26429.0,17006.0,170740.18185181177,154937.81361953734,168573.9261452967,151430.01328594514
P52430,Pon1 Serum paraoxonase/arylesterase 1,7,TP,106896.0,320090.0,401050.62431735086,521386.0,436589.57806456584,64577.0,64768.0,324176.2672055547,263487.0,229742.1165188023,53266.0,37345.0,356393.68430086254,427895.2109145287,396977.7785372438,393920.0485782919
P08226,Apoe Apolipoprotein E,9,TP,104193.0,197574.0,1014740.5295891612,835143.0,727913.1918379347,78676.0,91304.0,419677.63357890846,276553.0,323498.70672712126,169084.0,23952.0,2393104.5251975846,1232251.109675096,1103529.6353368403,1393850.8330212962
Q91VB8,Hba-a2 Hemoglobin subunit alpha,4,,144545.0,597442.0,669836.0239220186,1027487.0,441609.4409530303,246009.0,105201.0,422164.5615426212,501910.0,679271.0144976944,90894.0,69734.0,541769.404536061,935963.542474186,533662.2885415945,516472.09284735966
Q64726,Azgp1 Zinc-alpha-2-glycoprotein,9,TP,88216.0,195012.0,820394.0529452165,908489.0,954201.8308827414,82987.0,107175.0,932734.6216304752,823861.0,1071448.6424883662,74090.0,67663.0,535531.8497275901,725043.5383916735,741840.5943157884,760921.6224527498
E9QPD7,Pcx Pyruvate carboxylase,27,,621446.0,1185000.0,2320306.3741461053,2912634.0,776127.4400872381,796613.0,816353.0,1200399.7207118524,713020.0,813948.6777993855,1083359.0,789649.0,2681732.790393346,1408559.4900184858,1636032.4976392007,1228330.0271192514
Q61247,Serpinf2 Alpha-2-antiplasmin,12,TP,141564.0,285507.0,4466831.864181556,3933471.0,4157869.6446354752,147698.0,226466.0,2895124.904715421,2975738.0,3105783.898309199,272946.0,125300.0,4335545.043429406,4926424.085666252,4561050.883272686,3994240.945304949
P29788,Vtn Vitronectin,8,TP,138491.0,266295.0,1488295.5957825154,1106397.0,1070073.1234813675,153400.0,112709.0,1050785.801158217,1115378.0,1136963.9854678155,244946.0,139393.0,1833540.0336134813,1569044.5325179012,1720254.0092306018,1771020.0284005739
P21180,C2 Complement C2,2,TP,6231.0,11905.0,99777.14371007023,103410.0,87146.34937048264,5140.0,4077.0,38457.82070518556,42477.0,53598.21340754851,7700.0,3229.0,88351.76936653034,94125.53385733224,128948.76826838456,117404.45061746058
Q3UTR7,Agt Angiotensinogen,9,TP,114628.0,341233.0,1451068.1874901862,1732808.0,2076931.3213481498,113583.0,168104.0,2071803.449504556,2705135.0,2719405.7162476587,173458.0,90875.0,2347018.6637761705,2651915.6603234815,2095449.9503737725,2196152.9183548815
A0A075B6A0,Ighm Ig mu chain C region,15,,1266880.0,1695796.0,1745653.4797775652,1351288.0,2263683.243296947,504033.0,707703.0,927962.3859935751,1185131.0,1055923.476053401,842856.0,628377.0,2531914.985674559,1888712.3922835924,1822472.6003401529,3752004.9959880924
Q9QXC1,Fetub Fetuin-B,6,TP,96857.0,228410.0,1158398.455306651,1109939.0,981721.6762875475,66829.0,97164.0,901800.903585353,918431.0,988755.1768482603,89538.0,49553.0,842861.1304172155,803217.5360660173,806840.1486685586,760585.9780159905
Q80YQ1,Thbs1 Thrombospondin-1,28,,2951216.0,1892684.0,2105799.9707988435,1500458.0,1279924.476263432,1195128.0,828301.0,1074330.38549809,1160471.0,1450242.8304291074,977561.0,1197298.0,1104015.8385913253,1648097.6045169102,518921.1604873876,948717.2988728095
A0A075B5R5,Ighv4-1 Protein Ighv4-1,2,,108468.0,229505.0,139953.95450128554,149397.0,113838.33597898232,39259.0,37369.0,80276.53501359292,70074.0,95632.44711107337,44664.0,27803.0,158825.11702086264,65937.32163089498,68846.64697273832,75017.05442634698
Q6S9I3,Kng2 Protein Kng2,9,TP,66166.0,98943.0,1016569.8100202127,956079.0,962493.8547563569,51271.0,99532.0,493380.6806080145,636509.0,568219.4801895352,98954.0,59326.0,1076315.5754403041,1332322.9258886345,1212881.398989924,1172154.0228672512
P09813,Apoa2 Apolipoprotein A-II,1,TP,25325.0,104405.0,52296.07746164444,72649.0,46750.76753073936,15409.0,35961.0,60814.34498601201,51415.0,39227.83361278992,20099.0,9641.0,114297.52421199414,33757.61074388884,43318.49146156965,47595.63587802308
Q61704,Itih3 Inter-alpha-trypsin inhibitor heavy chain H3,15,TP,197267.0,433861.0,2156689.8409618144,1153961.0,1256195.6246973923,123512.0,167526.0,1231210.1337859093,1484699.0,1731460.232822706,622301.0,196211.0,8032880.074103174,5719643.115186488,5005381.250123601,4687362.391532325
D3Z5G7,Ces1b Carboxylic ester hydrolase,7,,77723.0,172224.0,1729743.962218139,1339792.0,1565860.2899055337,65930.0,86633.0,1301144.8809222607,1029834.0,1248461.321130101,52917.0,56063.0,754105.2327331129,1175591.2994201914,1341332.5282183504,1154630.455528782
Q02819,Nucb1 Nucleobindin-1,13,TP,54607.0,51910.0,1435540.8737444468,1145172.0,966384.0676268901,65182.0,89060.0,386036.2050205313,733627.0,1052304.6969890322,48613.0,52412.0,616271.4903629094,774902.0893978523,1227328.5148347192,1548831.7762363206
P47877,Igfbp2 Insulin-like growth factor-binding protein 2,6,TP,15873.0,31902.0,212111.0071684131,388307.0,269521.2650741393,32584.0,11265.0,458101.2954745422,259018.0,220335.9765017696,28327.0,5836.0,361942.1600046481,220183.0569992156,211233.74714479237,261890.4928612925
P42703,Lifr Leukemia inhibitory factor receptor,23,TP,252285.0,330192.0,9397872.586843163,10298147.0,9458072.806763,288673.0,527866.0,1523226.2983692614,1730654.0,2215275.5518144337,145958.0,146666.0,1409862.1206876426,2038598.4202281618,5049520.482381762,5503047.3838630505
A0A075B5S2,Ighv7-1 Protein Ighv7-1,3,,41047.0,115959.0,80126.5698119236,62553.0,36734.81298017131,25564.0,25199.0,31201.98967135841,33882.0,37887.744000084895,21343.0,18980.0,61579.83645277029,48642.11263147755,34482.54149321177,35051.31716213207
A2AS37,AI182371 Protein AI182371,8,TP,61459.0,84325.0,1707879.6335575492,1611492.0,1453998.066309245,71549.0,92573.0,1140877.5784969353,836563.0,851963.9854399584,97773.0,27890.0,1578052.9786736162,1493478.8408989783,1790747.332358525,2020131.9833751526
Q9CQW3,Proz Vitamin K-dependent protein Z,6,TP,30081.0,31237.0,434824.5751802685,595836.0,527585.8325739264,29851.0,41884.0,318685.86342636985,334565.0,379170.16498638975,33431.0,12965.0,411580.04947674164,452734.84397003707,585830.2358327318,554036.0379893439
Q07968,F13b Coagulation factor XIII B chain,16,TP,171174.0,240524.0,1861555.0833898082,1137139.0,2434328.609088892,91142.0,247500.0,1188538.2823804026,1292042.0,1690732.5193528105,142590.0,87130.0,1492001.4252521144,1654808.2574207694,1847095.8631502704,1554359.9760405147
O88783,F5 Coagulation factor V,49,TP,482808.0,783858.0,4186997.3685847824,2996809.0,4417024.58795312,421390.0,492901.0,5643565.2160817,4358608.0,3991749.6364274304,1035219.0,202281.0,15132998.83659829,12233642.658690477,13746355.924629934,13535694.226871198
