uniprot_id,description,pep_num,annotation,ctrl_turbo(-)_1,ctrl_turbo(-)_2,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,LPS_turbo(-)_1,LPS_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4
Q61646,Hp Haptoglobin,13,TP,214478.0,86846.0,152734.9323532471,416284.0,133326.42370696669,105091.0,162021.0,104248.11843600395,106353.50803854429,137994.0,465101.0,729937.0,1936361.1467403276,1635363.6108845724,1815619.5293212472,2759221.603790051
A0A0A6YXN4,Ighv1-18 Protein Ighv1-18,3,,36984.0,43562.0,23400.695260219825,34721.0,13252.843346806992,21056.0,16439.0,20133.793528677605,18549.749818607674,18315.0,98251.0,36288.0,29524.227219576675,21223.285587934617,23754.680147147217,64390.307941653155
P01027,C3 Complement C3,58,TP,1834217.0,716692.0,2571271.2908706353,7259114.0,5353393.179741956,908349.0,1691295.0,1210411.2148352363,1545172.510469838,1862569.0,3133224.0,9160918.0,5471455.587147723,6473984.368669523,7253874.158014955,9195573.826776141
P21614,Gc Vitamin D-binding protein,15,TP,166311.0,51397.0,96490.91789466384,109145.0,130479.56903477706,55006.0,162818.0,75377.30100776782,125857.00258404513,87805.0,140170.0,464905.0,182560.77283126302,204060.33671418234,315019.8133249982,376028.52822056384
P60710,"Actb Actin, cytoplasmic 1",6,FP,90952.0,38802.0,81317.265212718,85634.0,92856.45216433694,64281.0,85021.0,45665.21189203286,65213.02710065047,74129.0,201679.0,118846.0,239478.19044552525,205773.27874200256,135585.38486691832,184566.0651860295
P07309,Ttr Transthyretin,4,TP,129217.0,34879.0,59661.517388440065,49442.0,148801.7732921198,35376.0,89243.0,39216.53260808822,58122.110592039106,41381.0,78929.0,173203.0,102638.11015268858,101246.11709300589,146542.800413551,120218.8276844711
A0A075B5P3,Ighg2b Protein Ighg2b,8,,145658.0,125428.0,79125.9008009431,109416.0,48455.317248370025,93981.0,97161.0,112128.88616508018,88107.28894206902,75513.0,169545.0,194865.0,121313.95485434425,126173.722487049,314662.6417253733,249157.3685147915
P11276,Fn1 Fibronectin,59,TP,1102719.0,900270.0,893857.9960126209,993730.0,1190205.707304559,1212195.0,1088580.0,1064489.10858186,915526.9176797058,985908.0,3932427.0,6669229.0,3984409.5041434355,3262202.1936847423,4264501.536005385,4226252.067750726
P01029,C4b Complement C4-B,49,TP,500441.0,456439.0,7908394.363787663,21392109.0,13730920.605326058,484225.0,1660757.0,3752961.162341896,3418424.430198959,8439716.0,1041552.0,1430811.0,12886881.215340033,12429257.484303748,5817937.729797311,14273021.87468609
P06909,Cfh Complement factor H,32,TP,237495.0,153903.0,780157.4020665025,1915793.0,1417442.9536347596,197484.0,370651.0,611133.5759178883,677956.7127636553,833997.0,362490.0,548240.0,1736843.7997593586,1249347.8260260283,906165.1140390949,1465770.1408445686
Q91X72,Hpx Hemopexin,15,TP,327495.0,74472.0,137086.20755174925,140666.0,228945.90346519166,95312.0,289707.0,112223.07434383324,156468.99016026172,147920.0,609639.0,2470801.0,1291029.7250927824,1070852.653051379,1635566.2803010265,1418426.4978004165
P29699,Ahsg Alpha-2-HS-glycoprotein,4,TP,214784.0,85749.0,101656.38459138032,153402.0,143064.5174135579,81900.0,337827.0,77388.43268818807,244890.78081441976,133503.0,357027.0,420586.0,271618.40197258047,342912.47567741416,579401.5538938713,573391.6415480791
Q00897,Serpina1d Alpha-1-antitrypsin 1-4,6,TP,323246.0,82296.0,217204.48122464545,209867.0,386783.03826853045,184580.0,331501.0,238480.18732187097,283757.34123397706,190668.0,202491.0,754072.0,365151.7938958464,351903.7679045245,397011.4612295929,538913.7542522307
Q03734,Serpina3m Serine protease inhibitor A3M,6,TP,46757.0,32861.0,58964.74494643043,53264.0,56465.702211265314,78448.0,70044.0,23575.943334016352,48126.80734225232,72248.0,163160.0,539872.0,398818.07758138585,280370.9120022054,256122.49342405808,372941.8133471067
P08226,Apoe Apolipoprotein E,8,TP,54279.0,20814.0,86327.39086716827,260496.0,185450.53646022352,19477.0,42508.0,46458.319169942064,80816.70041624767,74524.0,64540.0,205219.0,211966.93436594418,170767.75418968746,188961.77322016782,202640.2677257912
Q8VDD5,Myh9 Myosin-9,56,,1048276.0,517134.0,1798321.4115321937,1323042.0,1990003.1273698832,2036447.0,1681946.0,989518.5292550714,1185855.7672068127,647815.0,4802155.0,1842375.0,4010229.7864054632,3298616.4311788557,1490125.4511793416,2164960.283042727
Q61838,Pzp Pregnancy zone protein,40,TP,2905836.0,1108103.0,2041933.8699420963,2147095.0,2745034.165963784,1747171.0,2660934.0,1995260.9723003558,2320431.6645578486,1997814.0,3957060.0,8570257.0,4843863.2907183645,4961365.950746045,6199718.175759179,5938535.872477603
P28665,Mug1 Murinoglobulin-1,18,TP,765018.0,370263.0,1147860.2062688533,1622791.0,650832.891601697,525279.0,1400341.0,1050752.6189668982,1253847.3803638031,1290920.0,878001.0,885888.0,668562.0648375672,1112184.8198577976,1476474.0203890263,1892374.6460897287
G3X8T9,"Serpina3n Serine (Or cysteine) peptidase inhibitor, clade A, member 3N, isoform CRA_a",8,,455801.0,231251.0,2644522.887209181,5118031.0,3338630.0373675055,282213.0,724942.0,2207344.922526684,1408685.3500171846,2537582.0,1987600.0,5570446.0,28416441.291938517,26900859.716583006,16169381.20117333,23538379.04379575
P22599,Serpina1b Alpha-1-antitrypsin 1-2,4,TP,267548.0,43840.0,100286.97035470337,175309.0,482312.7033000038,94629.0,163323.0,183824.28563977423,193425.86692804136,176661.0,192370.0,1846197.0,414943.31318951346,376773.83431925473,460648.918948811,832459.3132313391
Q80YQ1,Thbs1 Thrombospondin-1,32,,847208.0,347813.0,1001473.1423320967,590152.0,1036390.6392646636,1519287.0,1510836.0,509142.7628113183,1818195.103730954,1141828.0,2375502.0,448666.0,1329610.8588181464,1115838.8757279546,423017.15308600414,483522.0918303738
A0A075B5U7,Ighv1-22 Protein Ighv1-22,1,,774.0,914.0,2097.8581533233937,1520.0,2567.6125217434833,1643.0,807.0,1604.4099994411638,1268.9778383126059,290.0,13356.0,1348.0,5327.592062227795,3056.1795793657175,2462.8227741578708,3166.7028336331414
A0A075B5Y3,Ighv1-80 Protein Ighv1-80,1,,1920.0,625.0,4334.467528865157,1117.0,3687.8471135917107,710.0,1878.0,6813.658476612708,3822.292900877048,2780.0,4036.0,2103.0,12270.04948397702,1127.6317210167817,2317.462239426799,1551.5613300799685
Q00623,Apoa1 Apolipoprotein A-I,10,TP,1728323.0,414234.0,1044766.5399951458,869563.0,2045297.427811636,613141.0,2035595.0,963903.6259150942,1203598.7835639457,1221198.0,1466756.0,4741000.0,2060327.1886322424,2358151.7348235105,2519279.4214613736,3288463.993267672
P07759,Serpina3k Serine protease inhibitor A3K,6,TP,919332.0,158830.0,494860.75853819214,594832.0,541079.295511144,264176.0,636914.0,384165.75280815153,471857.88963708805,413798.0,579367.0,1753160.0,913080.9770035079,1068631.7807234174,1626015.4009761726,1930862.1862610646
Q8K182,C8a Complement component C8 alpha chain,10,TP,79485.0,50824.0,68075.57248361707,71298.0,76897.19171807931,46569.0,79237.0,58351.71737794087,45596.16565893151,56452.0,83046.0,127766.0,89320.10574658103,98148.93272378502,113259.39111827077,109113.83254670774
O09164,Sod3 Extracellular superoxide dismutase,7,TP,30283.0,20677.0,361860.1712145903,779450.0,616562.3135316423,22379.0,93456.0,131927.6694670566,190246.47403862065,246131.0,43713.0,51828.0,488566.5373417614,423091.38993096637,235197.49835300905,700477.1279676562
O08677,Kng1 Kininogen-1,18,TP,1669938.0,1890828.0,1684011.5187406817,1978816.0,1486952.4758287552,1305311.0,1838561.0,705850.4928562114,1383627.6089563258,1277869.0,2270606.0,2088552.0,3359612.729922554,2200437.392526907,2840512.3593565915,2782469.3865745272
Q99P87,Retn Resistin,1,TP,576.0,1223.0,8670.44322318921,8204.0,15593.469559123503,1203.0,2935.0,3932.35646293985,1402.8239157830421,3834.0,1661.0,2295.0,5817.41829212493,8275.692507380052,4009.181986487461,5370.473685147915
P06728,Apoa4 Apolipoprotein A-IV,11,TP,243166.0,106452.0,167594.88661974273,166689.0,257960.95919107986,132118.0,414663.0,204199.97153661307,214842.70212197205,240051.0,255364.0,760840.0,465410.0511108475,484828.0692633731,487849.3359621072,506743.21196145826
A0A075B5R2,Ighv7-3 Protein Ighv7-3,3,,9246.0,8290.0,17414.78655386429,14814.0,8262.954861154563,11688.0,13254.0,12440.33183689436,11895.478710268717,6629.0,46892.0,6835.0,17760.59170634988,10198.288057524207,21172.800173114374,13011.374855290576
E9Q6D8,C6 Protein C6,17,TP,74077.0,62742.0,776135.1247876288,1318075.0,902121.4330926429,66235.0,166542.0,543447.5959614775,421252.36996397615,698847.0,113324.0,164298.0,807725.4045992984,1043432.3532546894,519922.7918540068,733714.1763941082
Q8BPB5,Efemp1 EGF-containing fibulin-like extracellular matrix protein 1,11,TP,24957.0,24610.0,142091.80870982283,193028.0,193906.7290668135,17034.0,38735.0,53772.887506286905,87462.92613195178,117105.0,30678.0,31861.0,114051.45160907658,115156.0,69087.78557861075,115155.99999999999
A0A075B5R5,Ighv4-1 Protein Ighv4-1,2,,5963.0,6999.0,7118.540965985922,11045.0,6010.510380557885,8925.0,4944.0,8377.396307955963,8738.027800761212,8265.0,15126.0,29073.0,18201.63046314969,9441.022180360445,12415.174052078573,8937.116319660889
A6X935,"Itih4 Inter alpha-trypsin inhibitor, heavy chain 4",22,TP,595614.0,479966.0,415541.81255851046,528254.0,301148.2344667059,353161.0,604914.0,174745.82959223588,342930.47266385774,286634.0,1799957.0,2442896.0,1881263.5018725956,1960418.5005800663,2144695.0141617176,2234778.4919229876
P20918,Plg Plasminogen,17,TP,148127.0,66451.0,94993.30959398078,105236.0,144097.6589370409,97453.0,179748.0,98046.68312128606,128466.63539505341,104534.0,208643.0,252297.0,200417.9637343456,215746.04045532338,219022.3318025534,260668.45637344825
P29621,Serpina3c Serine protease inhibitor A3C,6,TP,28357.0,24376.0,317790.0683402101,604833.0,425755.5533669549,29457.0,78336.0,113351.19184844363,176361.58914955638,184146.0,52000.0,43895.0,369343.6135843685,366666.15361995884,255743.17164771224,393747.9123728783
P97290,Serping1 Plasma protease C1 inhibitor,9,TP,78886.0,42003.0,944318.1959363406,1147290.0,1268359.7608654846,28037.0,132980.0,825164.438611851,728973.2788604744,1114005.0,191452.0,290905.0,2317581.5827755085,2384665.2996703386,888937.8140943954,1447149.353910271
A0A075B5S2,Ighv7-1 Protein Ighv7-1,3,,30512.0,32551.0,35144.779688637704,80751.0,15352.874957764458,23864.0,36526.0,22509.90440176592,23690.024312936774,31492.0,43909.0,21686.0,31996.77635614906,26875.332912163016,42187.780337092154,37516.4042958662
Q61147,Cp Ceruloplasmin,25,TP,250458.0,111371.0,901362.627336084,1604833.0,1199311.8319338248,113241.0,279981.0,484544.6636737887,611065.8555989766,791056.0,410185.0,661090.0,2299697.0708874916,2549697.0128533524,1668820.6174893605,2346367.849288475
E9QPD7,Pcx Pyruvate carboxylase,26,,228190.0,306074.0,1459260.177559724,865654.0,127279.98743570811,295743.0,619905.0,1277358.6738446061,310179.1420461055,172494.0,676117.0,770284.0,1330188.5024996186,455021.55524414475,1422621.403236277,713012.6770085668
A0A075B6A0,Ighm Ig mu chain C region,12,,435137.0,273344.0,485686.58805173193,518999.0,608871.9955949893,372660.0,459783.0,482322.67891138716,439969.61022925447,301425.0,2489548.0,414663.0,1280048.6406480367,842946.7083012669,851061.0119016133,495932.5314976757
Q00898,Serpina1e Alpha-1-antitrypsin 1-5,4,TP,794895.0,158285.0,374215.06265386083,514799.0,441682.15391257557,148856.0,507386.0,250468.84402883594,288293.47988136305,266595.0,508561.0,1591028.0,674043.8253147824,806251.3895863724,1239799.3821259406,1386534.8878835912
Q8BTM8,Flna Filamin-A,43,,372242.0,137080.0,316625.76460594294,396812.0,853063.5406775207,907600.0,437577.0,250083.5287521189,379111.334742041,186157.0,1465994.0,742011.0,1572225.1080343677,1340107.9601649456,350403.33625063114,527732.873100967
P01898,"H2-Q10 H-2 class I histocompatibility antigen, Q10 alpha chain",5,,48184.0,33907.0,23370.531951041918,33919.0,59301.67024990927,32690.0,31341.0,22595.53001881415,25702.103870975956,28593.0,46480.0,95052.0,49715.41083563524,52218.27714538416,48202.9377028684,60898.52583397154
Q91ZA3,"Pcca Propionyl-CoA carboxylase alpha chain, mitochondrial",14,FP,156406.0,187738.0,487684.9072847682,373895.0,134287.7134490483,375234.0,369647.0,834014.9164539984,379899.7832202549,185686.0,1002763.0,636881.0,3469893.8856106694,288900.5696596561,841021.4443028539,431999.59061036207
Q9ESB3,Hrg Histidine-rich glycoprotein,9,TP,438891.0,549408.0,468131.5421101903,500517.0,538265.6450712685,854214.0,1070424.0,806370.6859899781,559145.2799297344,566586.0,1140255.0,1020067.0,975097.6613059024,736582.2675197279,899101.9764372099,631856.6875166972
Q8BH61,F13a1 Coagulation factor XIII A chain,18,TP,579564.0,771887.0,737100.7863805,1090637.0,428198.51393460063,900917.0,1137296.0,636141.6076970362,430974.86126350897,509220.0,628546.0,246869.0,288992.59689199954,286272.95627103455,272714.3601740761,238724.06714517248
P07758,Serpina1a Alpha-1-antitrypsin 1-1,3,TP,163107.0,45673.0,113760.92056447419,124578.0,133604.03286238096,66562.0,123102.0,78943.60795782649,139486.629106786,76226.0,149640.0,434401.0,176272.06754901793,210318.85810772004,318428.17176793056,445768.8001139865
Q99MN9,"Pccb Propionyl-CoA carboxylase beta chain, mitochondrial",7,FP,13128.0,13542.0,43186.31791546756,45688.0,16709.349497553467,26113.0,26702.0,52491.7142112028,29045.330210415104,13652.0,94528.0,43970.0,414865.25323255773,30059.156434142362,69795.2068476353,56395.61387073218
A0A0A6YY38,Ighv1-42 Protein Ighv1-42,1,,7160.0,3992.0,4354.073679830796,4607.0,4031.8647336345093,3935.0,4821.0,4793.96423448764,3623.3522829974927,5817.0,8105.0,8533.0,6361.886491891068,4479.442607886605,5212.21345964271,4469.070903164906
Q8BH35,C8b Complement component C8 beta chain,9,TP,201587.0,99405.0,164486.55760895947,241538.0,234893.27137118473,155725.0,226009.0,157394.86861762567,143769.70358583995,126849.0,211730.0,398564.0,206071.45611686353,260517.98003652695,292699.35712053085,291640.2047482501
P14106,C1qb Complement C1q subcomponent subunit B,5,TP,88318.0,79563.0,121159.98030581464,163700.0,84204.3001539251,65676.0,72491.0,139874.79704934522,80623.61099301162,57229.0,284590.0,235978.0,214914.6734904845,217219.56741979576,124518.60282272607,274388.4425169644
P08607,C4bpa C4b-binding protein,10,TP,57536.0,41297.0,181546.92527998335,328081.0,238783.0655370484,66741.0,84450.0,140663.62304640203,97074.97613258826,126505.0,130122.0,166868.0,918745.2026301073,691855.3009338494,416983.99870164215,282842.5546155627
Q91VB8,Hba-a2 Hemoglobin subunit alpha,3,,49294.0,18240.0,114493.8889774973,205315.0,142811.94751529864,40919.0,90026.0,129735.65367062198,57634.26723863593,84117.0,81717.0,151268.0,88454.6159738345,125833.7795517982,162381.56115505757,109483.00774751989
A0A075B5R6,Ighv11-1 Protein Ighv11-1,1,,4585.0,3035.0,4026.8017752505116,5063.0,2001.5075773692577,3115.0,4726.0,3738.6285043682356,3129.6577349508016,2503.0,12465.0,5067.0,5078.775949431442,4689.757497788855,3505.2654660864127,3786.0967816624216
P32261,Serpinc1 Antithrombin-III,8,TP,135948.0,54324.0,102879.50677854443,115818.0,162367.06302168718,68231.0,136374.0,74529.60739899037,119359.25093242023,91873.0,123484.0,326744.0,204440.97876595095,213960.34799388918,250352.37238825706,295156.59853598586
Q60994,Adipoq Adiponectin,6,TP,45300.0,29994.0,414674.61741964566,569565.0,918700.1429876485,10207.0,89194.0,220173.4303969599,191848.23857228327,324482.0,56026.0,101158.0,265258.4669796133,283570.60834606417,151777.16404991463,543157.2180882327
Q8VCG4,C8g Complement component C8 gamma chain,3,TP,19400.0,11913.0,17837.07288235498,21398.0,15269.592211140172,11332.0,20613.0,11836.671236704356,15066.094807724132,15039.0,24914.0,30275.0,18497.28255011947,24505.652879082,34233.0981221899,29752.444725452828
P19221,F2 Prothrombin,10,,119551.0,58860.0,76441.36628410942,84783.0,112150.83279730694,54402.0,91935.0,69209.04561965613,61514.3406866177,65364.0,98541.0,274474.0,135454.51605687267,134181.56112521392,189307.86973143226,205932.07993303292
Q07456,Ambp Protein AMBP,4,TP,62566.0,21991.0,27635.62386879789,41779.0,41185.223366579485,32420.0,50893.0,30725.682357543355,39897.10207614659,45359.0,105750.0,271524.0,156142.356149062,146904.95059672176,211052.42134115554,117485.90571179225
Q02257,Jup Junction plakoglobin,10,,100710.0,124307.0,112074.7915814292,138656.0,66232.64549675256,64284.0,145681.0,115561.40308850101,104830.73463256916,135753.0,196479.0,89470.0,125670.67620193529,122095.72999919594,119141.64742372147,131907.32473685147
Q8CIZ8,Vwf von Willebrand factor,45,TP,1056362.0,221833.0,337738.57286501856,516183.0,840507.9862093132,482210.0,746839.0,264613.12564499,1163442.7661248234,673923.0,3162729.0,2674044.0,3108712.416275483,2833528.8613928487,3499298.7622322133,3097855.7606283505
A0A140T8M3,Igkv8-30 Protein Igkv8-30,2,,14717.0,9073.0,17158.398425852087,15935.0,13229.981416361112,21471.0,26192.0,47832.610323566114,20169.799335531257,13346.0,83926.0,23721.0,70770.13272551645,40867.88676644574,51724.81580149551,39276.13941973747
P41317,Mbl2 Mannose-binding protein C,4,TP,58779.0,51733.0,151831.54124336882,132284.0,112726.19138019497,38751.0,51960.0,50896.93709367956,52498.381140289464,53352.0,80266.0,62985.0,62283.06390550594,79157.76271264315,79480.37161885985,80435.07236361693
P98086,C1qa Complement C1q subcomponent subunit A,4,TP,229640.0,230979.0,384257.93644464476,393336.0,178655.64413270095,129867.0,266487.0,381714.719520146,199430.65543095,177379.0,966911.0,478181.0,594811.9932552661,522736.33611688623,443467.30374359834,617889.5590859707
Q60605,Myl6 Myosin light polypeptide 6,1,,5752.0,3157.0,9189.2521410492,6310.0,8585.199214106045,9901.0,7576.0,5299.155375072182,6887.58749474917,3087.0,14818.0,5983.0,12936.486366486468,13035.554968469658,6849.942150946118,10688.647550180774
Q3SXB8,Colec11 Collectin-11,5,TP,93033.0,60096.0,133822.53749869976,59171.0,68646.75648550226,48398.0,97597.0,31174.146526833447,126165.6531014906,57458.0,315751.0,24770.0,73090.46494602518,123470.05182692198,131655.11288499914,101192.9735159492
P52430,Pon1 Serum paraoxonase/arylesterase 1,5,TP,134829.0,63223.0,173558.17284421483,136293.0,142016.67893478833,105428.0,161744.0,151092.82320287614,130455.31017451853,104476.0,166938.0,203957.0,128060.28663424223,161812.1758118058,134745.0625375682,196458.63408552547
A0A0A6YXW6,Igha Protein Igha,4,,30716.0,22757.0,25988.7071876842,20797.0,19437.539864095408,14442.0,99341.0,31140.966600227257,116412.44303007932,37728.0,56109.0,90506.0,72628.9354505245,65692.98018585097,92389.77148902406,54538.45751331326
P06683,C9 Complement component C9,8,TP,90055.0,48827.0,89420.63822336258,86994.0,85640.2471185974,48022.0,80532.0,60523.39709032654,50528.72274341578,47012.0,99482.0,233005.0,126573.24445423578,162267.19670568235,201430.93832800363,174966.4844782446
A0A0B4J1P4,Ighv5-16 Protein Ighv5-16,2,,17638.0,7070.0,16534.017925869422,14036.0,5096.033162722597,5868.0,15145.0,8318.528696235308,20905.587061953436,6067.0,33564.0,11203.0,7713.2994966869455,10282.943107547755,28756.46692794114,16967.702423994157
Q06890,Clu Clusterin,9,TP,211489.0,229770.0,266387.26500468084,455029.0,302216.75754921226,288819.0,333335.0,238298.2328856435,288510.70548250363,269322.0,465114.0,385200.0,733806.5283600807,568211.9708014105,535524.8225818085,534241.6369886191
P03953,Cfd Complement factor D,3,TP,12392.0,11641.0,168118.2200339794,609647.0,512610.2044575705,10210.0,63110.0,137826.2041614664,110896.96067923472,245777.0,16153.0,30092.0,243842.71778881186,173337.82859899607,101735.76167920943,293486.08075231087
P07356,Anxa2 Annexin A2,7,TP,49079.0,57308.0,60147.14666620436,63951.0,36658.56113829481,42736.0,57690.0,69885.48799433712,54740.12008808667,63911.0,94908.0,59120.0,54318.0210476368,54519.83631789935,69385.42857829819,61299.49112152029
D3YXF5,C7 Oxidation resistance protein 1,11,TP,124061.0,71862.0,137531.11636212337,264117.0,232086.15291143677,100683.0,140477.0,162846.00946295846,141395.58135923318,144782.0,122715.0,205214.0,140839.6773373553,198479.05572083298,157642.80772282463,229417.77562469942
Q01339,Apoh Beta-2-glycoprotein 1,6,TP,85535.0,37320.0,59183.42893797025,51796.0,86994.0,64364.0,108374.0,59017.45655049084,76063.33616772108,64226.0,156321.0,238136.0,143884.99140809028,153098.6579675852,151378.46086893798,169110.95559869625
P26262,Klkb1 Plasma kallikrein,11,TP,178190.0,149097.0,205627.80316216496,216711.0,212983.92136054763,182571.0,216692.0,251934.11240057374,170944.84570832114,162900.0,282791.0,251378.0,172139.76857767458,208899.563284669,207659.2911447188,279655.34204855113
Q05020,Apoc2 Apolipoprotein C-II,1,TP,4925.0,1944.0,2943.9389757636695,1774.0,3027.028457370259,1088.0,4643.0,1630.097684555632,4774.574829109332,3540.0,17243.0,25315.0,7686.9542612143905,14254.455415293076,19964.231155778893,25306.960015673143
Q02105,C1qc Complement C1q subcomponent subunit C,4,TP,49531.0,52016.0,66911.26874934988,80873.0,26899.23849628953,30591.0,43727.0,59434.88143360095,43951.97996410342,29670.0,200182.0,49313.0,100547.07905573725,84628.59532041488,71084.07025558414,83672.53377740573
E9Q6C2,C1s1 Protein C1s1,5,,33384.0,18276.0,195714.631600846,376291.0,264590.9190203857,12099.0,37462.0,65782.95061751392,64962.88852964015,73782.0,42093.0,55808.0,195057.19619041163,186629.33282027132,155730.97059459978,141237.20245070974
F6TQW2,Ighg2c Protein Ighg2c,3,,74059.0,103906.0,64345.87930376894,46988.0,34743.602297613535,44227.0,92169.0,116371.63548981986,62390.55708448428,67317.0,181031.0,122470.0,35681.20632445898,106588.64439058569,119853.2218508812,139837.41314763032
Q8CF98,Colec10 Collectin-10,3,TP,53747.0,27116.0,98526.94126417254,29751.0,67938.5809733572,45879.0,49236.0,32445.686939999625,67657.36366297942,38889.0,168681.0,27538.0,72596.73571828027,97144.97673991202,75127.86189319805,68490.2036440059
P34928,Apoc1 Apolipoprotein C-I,2,TP,46047.0,19512.0,46738.04757116605,86463.0,177585.48805516274,26052.0,34161.0,35622.397332488865,22861.348871548773,55897.0,98944.0,122590.0,105735.1389449067,72711.41292686568,49638.54603159337,91634.41227492118
P23953,Ces1c Carboxylesterase 1C,5,TP,237799.0,30661.0,86994.0,109263.0,123543.15047116095,59789.0,129388.0,68979.99709405212,131191.09790094072,88763.0,95529.0,270348.0,98154.54137504449,137029.40991741233,205584.09646317712,276311.2300211943
P06684,C5 Complement C5,17,TP,332023.0,223899.0,415894.72327589197,537793.0,371481.33048843057,316244.0,305905.0,363536.40102080733,249798.47032166907,286567.0,462660.0,878209.0,547543.7620701927,566861.4582065037,752052.4907311677,685597.3164015886
Q6S9I3,Kng2 Protein Kng2,5,TP,14825.0,9519.0,66369.83734960646,92373.0,69894.36468983469,11220.0,25204.0,34188.168246931054,53302.18900444252,57986.0,22908.0,42848.0,52524.59353657917,59091.20901917091,65678.04274963333,97478.66080111136
Q5SWU9,Acaca Acetyl-CoA carboxylase 1,25,,130245.0,165558.0,1058714.0541590098,505808.0,80213.80462776408,220568.0,245477.0,173193.86528323678,107958.92956885908,99188.0,431053.0,476427.0,488233.80677523767,220676.5357516167,293884.39157510037,351837.2977006785
P46412,Gpx3 Glutathione peroxidase 3,2,TP,15924.0,10062.0,36770.58205332686,44705.0,43278.72299740955,27758.0,33916.0,36033.40029432036,39379.2713501954,49260.0,41176.0,40864.0,67714.08541070006,59501.256917722465,36723.60861724892,39640.18718720501
P62806,Hist4h4 Histone H4,2,FP,18892.0,10613.0,43978.10478138761,16697.0,12920.801023664419,30119.0,17500.0,31338.975839651284,13203.952112425057,55521.0,28227.0,90145.0,53024.17726109576,41278.59603257561,36972.79810535933,69175.22873884624
Q9QWK4,Cd5l CD5 antigen-like,6,TP,104553.0,71831.0,120601.95908602337,165056.0,109099.85374613623,110147.0,132635.0,97501.89013281671,104369.95305439224,76445.0,330573.0,93654.0,191313.24550492296,142817.69896277238,125172.03303599336,91971.79738899674
P62900,Rpl31 60S ribosomal protein L31,2,,16770.0,23039.0,26991.637217849588,29434.0,15855.293095896583,50179.0,48932.0,33778.235605312664,17336.35832940847,25502.0,85341.0,53478.0,48038.09751054924,54108.46568419118,33711.184583203096,27916.823588081283
Q8CG16,C1ra Complement C1r-A subcomponent,2,,7375.0,5347.0,19315.075032072396,31011.0,22378.019584777685,7892.0,9407.0,12026.11791442356,8740.95339808297,13681.0,11424.0,19314.0,33007.65279872562,30475.81800847701,22688.702892452693,25766.378043350487
E9Q414,Apob Apolipoprotein B-100,55,TP,486815.0,470501.0,808792.939634548,717583.0,550725.9414959516,653634.0,979196.0,769288.371886817,762557.6733155972,449272.0,2038753.0,2911313.0,1195548.7372434712,1350208.36582088,2204823.0532567143,1475534.82490605
P13020,Gsn Gelsolin,9,TP,263767.0,171372.0,464128.87098228215,739147.0,562473.1634233941,176386.0,291744.0,217495.4892237766,286067.1003195051,245172.0,313933.0,294898.0,364104.8147231778,391394.0260053527,456383.62554398784,429205.1394375478
Q9CPN9,"2210010C04Rik RIKEN cDNA 2210010C04, isoform CRA_b",2,,27410.0,20187.0,42717.27845775112,19522.0,13566.922724599232,16528.0,18547.0,17122.982769219307,14621.40401481689,17751.0,12511.0,22542.0,13294.586419020827,13909.882906994108,40897.53254309826,38003.51046360446
P05366,Saa1 Serum amyloid A-1 protein,1,TP,16804.0,702.0,3357.176311500988,1835.0,4088.4752280719317,1091.0,7535.0,3758.9645884171896,4990.337631588997,4007.0,43791.0,152299.0,40009.63093765358,33875.24736098508,41213.172561371444,103176.2647336456
P12246,Apcs Serum amyloid P-component,3,TP,15826.0,3798.0,6934.544780000693,12460.0,7175.380169943311,8308.0,9549.0,5563.524467708586,7891.067376112222,6874.0,44342.0,173477.0,57005.23506583741,61844.48224767112,111818.24524536557,77867.25374463461
Q99K41,Emilin1 EMILIN-1,12,TP,78997.0,47035.0,107336.1357095801,61032.0,89718.38004480096,76545.0,88545.0,41075.67881824786,48758.00496442165,46263.0,110179.0,72789.0,81847.81636699487,73599.62958453462,49696.6902454858,65298.889130318625
P09813,Apoa2 Apolipoprotein A-II,2,TP,139980.0,24901.0,74087.12000277382,72552.0,260523.6727277278,37745.0,65944.0,33610.19533185552,44924.741073588004,54200.0,155943.0,177217.0,111502.79401447237,79772.17319289218,117167.51292346901,169953.90564055069
P39039,Mbl1 Mannose-binding protein A,2,TP,21825.0,7876.0,14689.531569640441,15965.0,17867.142975134215,9757.0,16005.0,14482.502803494588,10710.611794956658,15616.0,26122.0,49199.0,22757.404700977815,26852.84641450051,42471.57947632901,38190.14903734838
P01592,Jchain Immunoglobulin J chain,2,TP,34252.0,16917.0,34829.57310772858,40147.0,32215.181656634424,25593.0,49092.0,37734.13911294078,38846.81263763541,26933.0,84066.0,43738.0,43412.06931146096,48324.14484430099,44553.69608809598,26463.708978217892
P14847,Crp C-reactive protein,2,TP,13643.0,6741.0,10074.545265420755,10637.0,12275.223654406887,8210.0,15117.0,9503.373172140156,11785.037411372345,9061.0,23908.0,48907.0,18084.54052771611,22630.67579457609,24808.197927436224,39458.676046805704
