uniprot_id,description,pep_num,annotation,ctrl_turbo(+)_1,ctrl_turbo(+)_2,ctrl_turbo(+)_3,ctrl_turbo(-)_1,ctrl_turbo(-)_2,LPS_turbo(+)_1,LPS_turbo(+)_2,LPS_turbo(+)_3,LPS_turbo(+)_4,LPS_turbo(-)_1,LPS_turbo(-)_2,fast_turbo(+)_1,fast_turbo(+)_2,fast_turbo(+)_3,fast_turbo(-)_1,fast_turbo(-)_2
E9QPD7,Pcx Pyruvate carboxylase,79,,1076540628.8903313,594459287.0,659900691.309339,977333272.0,394253271.0,711439446.5674071,651547142.9982493,719675249.4592524,729796295.1985072,509333076.0,918506991.0,543823278.0,613300182.8995552,392953618.0311719,560280542.0,299136854.0
P20152,Vim Vimentin,37,FP,20848440.396371093,13286891.0,15664867.770116542,9230688.0,10056083.0,9983105.912544258,8884883.358469903,7870137.182470328,8448006.312094333,11112658.0,8735893.0,10058289.0,15176372.372044837,10581193.26539077,8176573.0,3242685.0
A8DUK4,Hbbt1 Protein Hbb-bs,8,,2403288.529014544,1913688.0,2195519.0741338474,1478207.0,924490.0,1882491.542834487,1790047.9765051394,1551514.1310551716,2147081.051763306,1305996.0,2203807.0,2475657.0,2562511.4716034574,2278882.6035015774,2002339.0,1118460.0
Q91ZA3,"Pcca Propionyl-CoA carboxylase alpha chain, mitochondrial",41,FP,159506600.39410967,112078827.0,119150304.52818117,137043999.0,67617667.0,119556201.16812716,96445253.38239528,104314665.89544803,85552010.96174096,86338166.0,150488872.0,99314445.0,90074898.16775762,81848547.45563498,86258855.0,48599783.0
Q99MR8,"Mccc1 Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",41,FP,43062439.110022105,29815697.0,32811700.05332723,41357762.0,21076221.0,34627239.667082384,35680731.11275996,34036665.88086442,27718385.232366942,28734721.0,45301996.0,32406997.0,28065136.418587916,24390577.256277464,29791253.0,17932232.0
Q3ULD5,"Mccc2 Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",32,FP,12345447.118094413,17425970.0,12422236.58071882,10035152.0,7083296.0,10019553.52312157,7592730.10435491,9314838.372179471,7218486.842330161,12018182.0,12157915.0,15518088.0,16910075.161081962,13942572.157107519,10833323.0,4907935.0
Q91VB8,Hba-a2 Hemoglobin subunit alpha,5,,1621803.3133260857,1280492.0,1473642.4092694945,979175.0,537249.0,1058408.7451995576,874622.0199256139,794224.4894808922,1055287.0728941297,783059.0,1258253.0,1304500.0,1577747.734952281,1242032.0673145223,1119673.0,552600.0
A2AFQ2,Hsd17b10 3-hydroxyacyl-CoA dehydrogenase type-2,14,,1651213.7092468347,1108558.0,1280815.4629567636,951124.0,506531.0,1005770.9405509605,1072131.5561093425,1124527.4982555108,1130457.6775385835,716505.0,1269484.0,928926.0,684402.5209746998,853526.406931619,728622.0,457628.0
Q8CGN5,Plin1 Perilipin-1,24,TP,5664624.089555635,5622549.0,5993230.015184917,2556962.0,3162917.0,6417738.226771255,6134235.272284567,8330021.132323596,11828808.630318766,2610712.0,2956605.0,9106520.0,8522378.825127,12888837.797330994,2975118.0,1181673.0
Q02819,Nucb1 Nucleobindin-1,27,TP,7508381.226540311,7115479.0,7047736.13912453,244571.0,640898.0,3484321.7047933973,3379610.4149436746,3404835.7810307164,3121629.957125343,421228.0,673650.0,6020375.0,6229986.172761038,5857320.500989919,311423.0,280832.0
O88492,Plin4 Perilipin-4,36,,3010324.3721057484,3227763.0,3957133.558737328,1733132.0,1358467.0,5978350.563284897,5399712.944380133,4583738.42333866,5753361.76882302,1915307.0,2154388.0,5074425.0,4704024.681870118,5101966.807094171,2054547.0,871387.0
P20029,Hspa5 78 kDa glucose-regulated protein,30,TP,12931481.235150127,24142082.0,19658976.103388816,1156656.0,2300810.0,7666523.308539917,8864831.373454308,8330292.527882484,8910576.375216357,1030545.0,1909041.0,8373649.0,7407781.934006229,9629577.962695401,850755.0,648187.0
Q9JJU8,Sh3bgrl SH3 domain-binding glutamic acid-rich-like protein,5,,245851.1304813119,248174.0,262112.36385686765,191824.0,163625.0,233557.2252498029,227532.6143641632,206489.22332235557,214190.17115606522,199773.0,246437.0,309278.0,352882.548370226,365518.9310549233,317084.0,112576.0
Q8BWT1,"Acaa2 3-ketoacyl-CoA thiolase, mitochondrial",15,FP,982866.5121338831,704856.0,753134.6256103339,537486.0,331103.0,396463.97528053174,388578.69319663726,462973.6839083084,436627.1885186788,400563.0,554774.0,431155.0,414298.7035460284,606039.2105598124,373912.0,302513.0
Q9Z0F7,Sncg Gamma-synuclein,6,,1089792.633387972,1950023.0,1970436.6816347158,104294.0,232960.0,438733.1458600025,709614.0385096341,515575.3623663102,1150512.8118599453,84982.0,256866.0,1231088.0,1007523.9809390563,2334341.2784184124,124616.0,130081.0
P27773,Pdia3 Protein disulfide-isomerase A3,24,TP,3278719.9263613843,4983438.0,4343173.04059628,687010.0,613730.0,1950170.7767468216,1812561.2820633745,1911203.0158830052,2205188.0846855617,629769.0,1188874.0,2922348.0,2390200.6954479585,3394980.794966608,1095357.0,460296.0
Q03265,"Atp5a1 ATP synthase subunit alpha, mitochondrial",23,FP,7158679.698196442,4791199.0,4991115.926911538,5044926.0,2575744.0,5371447.654691918,4495130.751771225,5337754.616941112,4683667.320730564,3866967.0,6325839.0,3660849.0,3647176.003667616,2947472.186445744,3296369.0,2678491.0
Q8VDD5,Myh9 Myosin-9,85,,10385615.275380917,7751137.0,8562238.390727349,2616577.0,4260478.0,5027896.91889688,12502750.059435638,5717727.188308661,10105571.973189818,28608531.0,19142616.0,12178707.0,9641555.018391378,26282609.117866743,20163987.0,3376761.0
Q99MN9,"Pccb Propionyl-CoA carboxylase beta chain, mitochondrial",26,FP,30938581.90334538,45494675.0,35225669.22743897,22517840.0,18509984.0,21533746.031189013,15775186.663297497,15971003.386988068,18575183.8801565,28331405.0,36622934.0,32795138.0,45291839.7567148,39993486.38703919,30028123.0,11512874.0
P62806,Hist4h4 Histone H4,6,FP,722304.1386383611,613456.0,833982.9890029372,172603.0,358809.0,859421.9509418012,741403.045555234,506217.4347300118,408724.36652603495,665764.0,531111.0,518118.0,766092.3706257598,528170.4439389893,655532.0,150897.0
Q8BFZ9,Erlin2 Erlin-2,13,TP,1835809.1002016866,1826467.0,1698565.5195085749,281070.0,335392.0,2719059.120236657,2492916.258248747,2939395.5290237386,2316649.916035627,360352.0,532754.0,4278111.0,2039960.9657322739,3032692.925221199,307830.0,252759.0
Q9WVL0,Gstz1 Maleylacetoacetate isomerase,7,,1459696.731650271,1008596.0,1091493.514891198,1225894.0,503797.0,689137.0022139746,713785.2448381691,808570.8762553803,819849.1521888071,606780.0,819966.0,966700.0,766739.9487066739,843204.2783596388,768531.0,373343.0
P14602,Hspb1 Heat shock protein beta-1,9,FP,903337.783873303,560774.0,659065.8346334839,506437.0,303930.0,605198.4755953149,611806.284083804,714464.4662107083,579649.2762332323,1031212.0,1012346.0,720838.0,523076.8193307683,671672.5460660987,498586.0,334101.0
P09103,P4hb Protein disulfide-isomerase,25,TP,2821040.4373960393,4126559.0,4027824.12968449,148752.0,337471.0,1385159.8753503836,1338148.6098874204,1291029.717462828,1414707.7659743258,187751.0,333672.0,2885930.0,2571625.070464198,3292738.84790001,164792.0,167948.0
Q5SWU9,Acaca Acetyl-CoA carboxylase 1,89,,86053916.54207937,18431072.0,33006360.322682627,115075228.0,18185668.0,42130562.55639265,45288848.12173846,47932849.176318966,67367298.29889658,28730122.0,80827357.0,35577170.0,30748922.512726724,29265186.8768201,48786282.0,18356031.0
P62908,Rps3 40S ribosomal protein S3,9,FP,1098530.1542018852,739462.0,826961.9531440483,552612.0,423282.0,1752874.9796410275,947873.7557406275,1282899.3328159647,596876.2781624116,867457.0,898880.0,502975.0,627445.6534719099,557555.645175591,398445.0,539294.0
P60710,"Actb Actin, cytoplasmic 1",8,FP,2517061.278242784,2492585.0,2055946.0224489153,1299560.0,998963.0,4255030.605375896,4267021.694305997,2760481.138313552,2924305.2972919373,5013648.0,5633264.0,2616599.0,2146470.057932344,3554953.3061680626,2641117.0,946270.0
P48678,Lmna Prelamin-A/C,31,FP,6091684.17183312,4637440.0,5218327.339718283,2798085.0,2855889.0,2059269.8438495877,2614907.1732477997,2554003.3971109954,2077794.5421174096,3633553.0,2952334.0,4731338.0,5672342.6855976945,4793946.524714401,3851507.0,1215506.0
P04117,"Fabp4 Fatty acid-binding protein, adipocyte",6,FP,1386313.4051189176,820645.0,969061.4422606828,720263.0,430847.0,573629.036711206,654657.5087355435,554906.8418237251,677952.2419587481,531444.0,667730.0,985620.0,1013991.0106930494,832321.8974950587,845437.0,414167.0
P31001,Des Desmin,17,FP,945225.1709106404,705855.0,910989.6535293561,279265.0,615663.0,613064.2035507535,765169.8861110217,517524.1912449459,451885.1298499928,990826.0,881564.0,434980.0,794559.5530205366,482908.4867884796,452862.0,282958.0
P68369,Tuba1a Tubulin alpha-1A chain,3,,461159.0219530915,394154.0,335230.0179547106,258967.0,255091.0,245720.50442345225,268202.7338696135,347099.26238261384,218798.41695514208,288381.0,259064.0,272895.0,283866.7268741984,237199.72907777122,168498.0,139701.0
E9Q616,Ahnak Protein Ahnak,152,,22639811.096816838,40717558.0,40101679.27715631,5632118.0,9196645.0,11145135.738613097,14852239.496732656,11377462.36482816,20218602.803818695,5689583.0,6863895.0,22250338.0,23055572.39669548,34122231.42211038,6628710.0,3170601.0
P62737,"Acta2 Actin, aortic smooth muscle",2,,851257.2270584503,126472.0,163975.56704039415,120897.0,91585.0,178644.9238644574,224238.65378665266,195648.0145738229,192083.95735972884,199818.0,128052.0,241554.0,189015.29028131714,211990.26652594528,199397.0,81984.0
P63017,Hspa8 Heat shock cognate 71 kDa protein,17,FP,2722110.7133556246,2418597.0,2658358.6266967757,1654339.0,1106521.0,2007084.059438547,2014116.2135813583,1572296.7678916135,1836660.8660572625,1518677.0,1637673.0,1683677.0,1676605.9046519762,1758660.9359029257,1082370.0,670730.0
P67778,Phb Prohibitin,11,FP,634172.0897590171,522819.0,563747.2298834602,334758.0,350596.0,677181.0189454466,517532.674860928,776899.0145330639,496229.39519327856,527943.0,643122.0,355187.0,384247.58016955643,419029.64215125697,313997.0,202746.0
Q9Z1Q5,Clic1 Chloride intracellular channel protein 1,7,FP,343761.6584450519,266838.0,303040.0194296182,299577.0,130085.0,500659.9184052188,467374.1189141487,426348.8532362724,383158.7787573922,253197.0,549291.0,341468.0,247429.83354153132,270309.44218081183,311089.0,153313.0
P18760,Cfl1 Cofilin-1,5,FP,497715.8805182353,342119.0,370999.136174715,266965.0,136704.0,479775.81566750514,439608.77621288283,377959.0250864093,419084.2620258186,286964.0,634200.0,367221.0,266437.1253218741,343531.7069418626,352984.0,134753.0
Q5SX39,Myh4 Myosin-4,23,,693150.0530002397,1174842.0,576307.6611723463,559943.0,553876.0,2867910.05625624,6554975.830564398,1374269.8668612235,2565521.313717006,22408878.0,6064945.0,1759406.0,888320.858172188,14472217.911076853,3631033.0,2050168.0
E9Q4Z2,Acacb Acetyl-CoA carboxylase 2,68,FP,22113724.569637567,8741675.0,10899581.75838992,24307846.0,5903207.0,18817685.0239505,16547902.92159269,20721756.549608715,18484786.9266371,12320880.0,19304628.0,17307849.0,11922265.012135444,11183153.788844053,14852861.0,10886178.0
P99024,Tubb5 Tubulin beta-5 chain,3,,2474356.5999268796,1942181.0,1929704.5805198497,1430380.0,1212312.0,2134334.9540851354,2057151.579779271,2190071.3471028437,1759733.234800952,2135635.0,2922379.0,2157250.0,1786465.4008227985,1977790.7954804592,1524339.0,881688.0
P08551,Nefl Neurofilament light polypeptide,17,,1078319.121208086,829261.0,760931.5710924424,700936.0,454925.0,818977.1762680514,925073.3723681718,854817.7233190949,676891.4644814655,1055945.0,1076207.0,1596271.0,1340972.9361281833,1273165.457369652,1224323.0,585541.0
Q9CQ45,Nenf Neudesin,7,TP,1060579.306222262,1177906.0,1165235.6816126078,77834.0,119927.0,415544.7955843424,401705.3548452791,351360.17265716713,496829.0443170345,70900.0,114628.0,662773.0,680807.0874598178,799242.4342345882,96610.0,64645.0
Q9CXS4,Cenpv Centromere protein V,7,FP,702558.5747898996,513770.0,606333.9442440704,267300.0,268723.0,172215.87169590153,413234.2168665659,323995.1496886005,336564.7659923554,436570.0,381780.0,565734.0,506681.09243658284,420552.84776567033,391328.0,115024.0
P08003,Pdia4 Protein disulfide-isomerase A4,25,TP,2182212.4471728764,4374803.0,3694527.5775795095,263815.0,441108.0,1178441.7115942116,1161086.791483113,1380489.0004760665,1500275.9340473101,279352.0,457726.0,2086001.0,1748112.0264128316,2786418.873577463,277405.0,234793.0
Q5RKN9,"Capza1 Capping protein (Actin filament) muscle Z-line, alpha 1",6,,131589.94090315895,184247.0,135762.1053343019,74447.0,61215.0,298759.4650365898,423784.0406050927,138957.65763825487,247278.40882374154,481072.0,608451.0,165015.0,186625.0020753177,299440.6707808357,194722.0,73650.0
P42932,Cct8 T-complex protein 1 subunit theta,21,,1318214.6646506076,2451136.0,1934926.1999557845,244644.0,297775.0,1015905.4070235608,1605737.1573576857,1353112.4953877006,2994140.4220936103,236683.0,604582.0,1581073.0,1177150.6834657472,1949061.6377045957,376439.0,185117.0
Q91V41,Rab14 Ras-related protein Rab-14,6,,268553.93466612755,191804.0,184767.42165935005,186011.0,112083.0,186225.61995035422,160378.13682647888,195961.1632956176,170398.77379922112,115581.0,164333.0,171215.0,148152.86334549208,132605.2265462978,135708.0,94084.0
P52480,Pkm Pyruvate kinase PKM,18,FP,1629740.4690121713,1168639.0,1369938.618611629,1092546.0,598816.0,1181722.937055369,1160327.350572187,1147295.4979881311,1060443.3263017454,883704.0,1426230.0,1218696.0,1049765.3241359782,1188128.1082647778,1184032.0,432079.0
P68372,Tubb4b Tubulin beta-4B chain,2,,683389.7090773503,509348.0,506672.92659255286,480329.0,344798.0,566374.6397352224,503883.32571786875,579331.3982946394,405980.07565267564,474431.0,465392.0,542750.0,526787.2667133029,479567.1395945948,393690.0,305313.0
P56480,"Atp5b ATP synthase subunit beta, mitochondrial",15,FP,1064770.9465518368,762410.0,718007.3675867732,794038.0,404312.0,817029.9383444807,694563.6123848212,744858.6811481023,670242.4675104573,610957.0,956522.0,639922.0,540876.4655007578,509420.5831859789,536911.0,403882.0
P17182,Eno1 Alpha-enolase,13,,6278003.612141873,3973943.0,4474005.281129394,3571279.0,1830099.0,3284499.0089923046,3028586.3035395923,3572929.8395738234,4196275.91520626,2815223.0,4867539.0,3806552.0,3702896.4720931393,4355988.043574927,3553326.0,1633024.0
Q9D819,Ppa1 Inorganic pyrophosphatase,9,,2743496.904815056,1794061.0,1806769.4282759058,2058258.0,922997.0,1633940.8734841696,1655316.9827307772,1645013.032579562,1642683.7915043994,1307043.0,1531314.0,1271816.0,1160259.896880361,1063195.6282453656,1160381.0,462374.0
Q60932,Vdac1 Voltage-dependent anion-selective channel protein 1,7,FP,539863.2048705016,392874.0,388845.0575087642,461570.0,214281.0,186680.5192977039,586542.2926960853,230988.93548650062,680707.4686823887,683726.0,1640517.0,486968.0,466670.0181515348,639281.8969291506,513483.0,121381.0
Q8BSY0,Asph Aspartyl/asparaginyl beta-hydroxylase,27,TP,6662714.4652689835,9986405.0,8893168.576186717,318054.0,841522.0,3916107.5587220406,4114741.2105658986,4497054.681829595,4725699.868833838,427348.0,735721.0,8214905.0,5919399.97422009,9034574.903033234,343742.0,397273.0
G3X981,"Prph Peripherin 1, isoform CRA_b",16,,1016849.386775847,632540.0,600097.4917948394,636386.0,451819.0,646964.7616642134,742494.1699965344,664247.9371837095,510131.2910897159,738667.0,795610.0,909033.0,909577.171125435,747718.7596720755,678133.0,414260.0
P63101,Ywhaz 14-3-3 protein zeta/delta,6,,183526.62543672536,293432.0,325202.332305846,69718.0,142169.0,105805.36549917108,102835.61925178015,75790.3413068997,83326.92631256311,159483.0,137398.0,102134.0,218615.1092423258,106841.18354735407,100925.0,54991.0
Q60605,Myl6 Myosin light polypeptide 6,5,,678343.2981354278,612227.0,670181.6862173515,235879.0,358896.0,448913.6780892965,776641.5613167268,351267.27186970133,600211.7124981971,1685584.0,1032199.0,913343.0,1156286.9178434017,1797110.3764246358,1298768.0,218076.0
P07724,Alb Serum albumin,22,TP,6426997.263037599,5436416.0,5616801.877225785,2940232.0,2284367.0,2660005.699265206,2483650.850388187,2262818.9266629713,2899830.8643624694,2424799.0,8293313.0,5661966.0,6305157.736477955,5780574.129569456,4175103.0,3294213.0
P50544,"Acadvl Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",20,FP,2224004.322359612,1018247.0,1251705.4471433535,1325832.0,495583.0,866266.5546238642,957807.1056071827,921152.0170568671,1104092.557604933,869647.0,1250434.0,839525.0,807828.6529255983,1069154.847231668,762080.0,390699.0
P82347,Sgcd Delta-sarcoglycan,11,,1079347.9893708974,848024.0,964144.1938761331,114132.0,207259.0,701195.6737317989,605933.1981235552,722844.3260059346,694974.5004687726,221561.0,261635.0,859697.0,776319.853791702,684550.1561301957,227981.0,99615.0
P08113,Hsp90b1 Endoplasmin,25,TP,4821226.641494175,6624659.0,6687227.553384077,289491.0,601197.0,3129487.7377182124,2974283.990935757,3000504.41442383,2675827.5902206837,442762.0,1119821.0,6275221.0,5986593.075943969,6922088.490843874,345926.0,371213.0
Q9CQV8,Ywhab 14-3-3 protein beta/alpha,6,,819005.6558349899,1008271.0,1028306.5577393173,361182.0,584153.0,199077.96606787926,237157.15542657676,209235.53761249513,180465.2239831242,722856.0,283852.0,277758.0,686010.2148203667,365524.6029004052,253486.0,97643.0
Q9CQD1,Rab5a Ras-related protein Rab-5A,4,,354546.0344876845,288457.0,302783.7484666646,262807.0,165052.0,263377.125082818,211886.30162098818,251368.65430089997,205360.6871484206,194880.0,182166.0,273743.0,255049.5022735222,228465.71724071918,207851.0,130077.0
P35278,Rab5c Ras-related protein Rab-5C,4,,137581.79826496245,123156.0,114821.21929381297,124649.0,75733.0,124613.63007587772,107834.89066993937,125714.59819355681,92242.68202798211,88953.0,104830.0,104374.0,116465.29265643997,81436.98763398337,86778.0,48503.0
P19324,Serpinh1 Serpin H1,16,TP,15818267.678061677,19715740.0,18091951.709323186,1075806.0,1641954.0,4659724.036149094,4883082.677469086,4470628.06119734,7257106.797598443,833453.0,1911177.0,7405457.0,7689428.393174436,8972765.021586793,1213224.0,577729.0
Q80UU9,Pgrmc2 Membrane-associated progesterone receptor component 2,7,TP,579695.2736037499,861075.0,722556.3743107097,103395.0,118507.0,302306.52830199996,368076.0760742575,329946.0192317726,348540.1295975768,94843.0,153545.0,380705.0,390173.2946551408,492100.0274944038,91142.0,58781.0
P63276,Rps17 40S ribosomal protein S17,3,,114570.69633453344,117089.0,112255.35556011749,68433.0,68397.0,135499.54420454308,91864.90055057147,79650.42121755576,74756.25742824175,82947.0,95169.0,78787.0,108148.03981412081,88253.91569815768,76961.0,57729.0
S4R1W1,Gm3839 Glyceraldehyde-3-phosphate dehydrogenase,6,,13576368.78733805,8963929.0,10029575.745782144,11509055.0,5111595.0,11991044.107888166,10785074.285521863,6513683.390221078,9496994.942773692,13782340.0,22165242.0,6915456.0,9972537.42617965,8665280.413502535,8594925.0,6245965.0
P97457,"Mylpf Myosin regulatory light chain 2, skeletal muscle isoform",4,,57255.122898088935,109634.0,86767.03984777186,35120.0,56590.0,170533.51187331928,159624.41459711103,71092.06665090649,116731.08854392038,403569.0,284537.0,62769.0,128535.4980062959,338320.54135411576,88937.0,191566.0
Q8CAQ8,Immt MICOS complex subunit Mic60,24,FP,2575593.1165109426,1506671.0,1577914.7272020972,1445003.0,1021584.0,1441439.7538875716,1527625.6859545324,1504519.9023754403,1428268.8278703303,1671207.0,1755993.0,1322071.0,1485814.150175719,1562379.790746646,1104943.0,517871.0
Q91WU0,Ces1f Carboxylesterase 1F,16,TP,12073181.520373253,22348854.0,19294822.95029214,630114.0,1636553.0,5650278.881442186,5582754.216221672,7181185.986453307,8699318.227030147,548388.0,1174748.0,13632810.0,12057258.788840586,13846228.929342084,539051.0,555060.0
P38647,"Hspa9 Stress-70 protein, mitochondrial",25,FP,2553140.577554919,2125828.0,1872111.4270947163,1916344.0,1269511.0,1507953.9080368627,1767778.2867812826,1603067.805124234,1637084.6361603923,1555821.0,2180815.0,1218435.0,1504680.1749229666,1185721.9853703508,1173491.0,690476.0
Q9D7X3,Dusp3 Dual specificity protein phosphatase 3,5,FP,968475.6569729575,603773.0,711565.8983671794,626036.0,295877.0,392840.13575396553,408547.1854614832,341354.02716675366,394451.2592672725,444921.0,620965.0,466001.0,511345.4048301937,522906.3411267449,458993.0,194263.0
Q6GQT9,Nomo1 Nodal modulator 1,33,TP,5121422.8059571395,7264546.0,7059355.858847867,285762.0,753208.0,2680398.433931521,2882425.9528030553,3148024.6019450244,4079349.1964517524,279526.0,699726.0,5398631.0,3858446.4773397287,6124911.238569747,366448.0,333502.0
O35295,Purb Transcriptional activator protein Pur-beta,7,FP,296298.31374979723,238019.0,266923.9497520766,295800.0,134163.0,342609.266892611,253097.40840184214,390439.04547900095,214475.71835785377,209687.0,357463.0,238959.0,221216.6729226003,186258.99418978576,201822.0,126756.0
P10833,Rras Ras-related protein R-Ras,7,,587216.5295859493,388306.0,388510.72246786475,443305.0,208860.0,299818.017737279,360616.62784977007,327827.0462142951,311273.18202798214,325930.0,396040.0,517898.0,430008.0976865037,493456.8589746819,417298.0,200434.0
P84096,Rhog Rho-related GTP-binding protein RhoG,7,,583989.6798485292,496991.0,478463.4075166599,452513.0,266329.0,630829.2706790022,598577.8299034267,620819.4286161471,464089.5387638829,508941.0,754953.0,482410.0,447082.65642998717,405611.94635627355,429024.0,180394.0
Q9QXS1,Plec Plectin,151,,11009360.856284365,6339725.0,7101000.284590848,6031009.0,4930468.0,9457831.524812404,12935315.707441468,7054923.37799661,7395887.598045579,13624571.0,13539280.0,9924395.0,8756499.553939939,11364574.068632735,11587071.0,3341144.0
P35979,Rpl12 60S ribosomal protein L12,4,,418927.06684712734,473822.0,398495.0391845372,241660.0,244477.0,274192.9808731784,292274.952020608,308611.19681589934,281923.1825147844,252941.0,296028.0,256248.0,251029.01750861938,240903.44417744325,237010.0,119388.0
O35737,Hnrnph1 Heterogeneous nuclear ribonucleoprotein H,4,FP,120476.71393187204,128740.0,161576.8708271484,86292.0,97664.0,79612.18430251557,80540.76732906738,82645.16682698579,64116.28265181019,109981.0,117360.0,76712.0,103841.27053082162,69254.49374394419,81226.0,30974.0
P51150,Rab7a Ras-related protein Rab-7a,6,FP,455545.58496139385,469469.0,394694.34367242525,296335.0,217705.0,213474.4747379056,231734.7015731124,255412.44812834228,180722.82401197174,224747.0,218098.0,312976.0,324617.8903945768,272165.3960634959,253250.0,142317.0
P07356,Anxa2 Annexin A2,12,TP,1333558.220296017,1282592.0,1067008.9928275906,656653.0,697182.0,547277.5044759162,574499.893070874,506688.2016417765,501519.9165404587,649137.0,612777.0,914730.0,1162585.177248122,976439.7099594795,671607.0,480576.0
P99029,"Prdx5 Peroxiredoxin-5, mitochondrial",6,FP,504914.3306256159,377683.0,413096.96439061366,303157.0,225088.0,308358.41708762664,332004.9202778939,314357.47586083214,321577.7907291216,290123.0,381339.0,387365.0,378079.3364413131,378869.1949091776,312510.0,143980.0
E9QPE7,Myh11 Myosin-11,50,,2927284.6765774773,2604935.0,2423592.345902157,1079233.0,1369374.0,2054893.5969636922,4781069.404625372,2038416.5526248862,4081656.660861099,9374146.0,4826565.0,5721330.0,4687487.687942836,10935299.813131083,7837502.0,1334900.0
P11352,Gpx1 Glutathione peroxidase 1,4,,461873.5473164543,385544.0,386628.51081072545,287818.0,202865.0,337392.3199470565,387595.0799686306,387278.33104701975,445810.87256598874,339329.0,525351.0,632055.0,649674.5836972634,620922.7633093367,464997.0,190952.0
Q5SX40,Myh1 Myosin-1,5,,28243.700530486636,119770.0,85689.91327732685,18790.0,33585.0,29414.90505541682,32780.62642778796,60427.2650156515,57174.44791215924,1552207.0,475491.0,66991.0,123037.33507220306,43714.173539008196,209051.0,86816.0
P31324,Prkar2b cAMP-dependent protein kinase type II-beta regulatory subunit,10,,972997.3572419537,945527.0,1051318.9016865112,566321.0,439305.0,319371.0120471995,461013.8012851431,405271.85660134343,625494.7908012405,480465.0,377120.0,444722.0,511254.14382651274,566357.0889533721,296954.0,97778.0
E9PWQ3,Col6a3 Protein Col6a3,94,,14569140.724686876,12694055.0,14377367.183393868,6080367.0,8269246.0,13791147.044876082,14392299.663844138,11453943.720981155,7546104.260150729,11186620.0,10139836.0,14834653.0,16024840.925075367,12736377.330367772,11843419.0,5673520.0
P62264,Rps14 40S ribosomal protein S14,6,,475472.500424922,355437.0,394600.50907368225,278033.0,216929.0,585544.7124426271,496355.2533146832,545853.7122766402,402208.4224001154,350269.0,498533.0,258048.0,237513.63790869268,225744.49181952063,211048.0,159847.0
Q922B2,"Dars Aspartate--tRNA ligase, cytoplasmic",15,,727557.2904214596,593520.0,616165.2869090106,413526.0,290973.0,499213.6455856915,520275.35453623015,422873.9462534238,444855.8083080918,489463.0,635449.0,526412.0,516158.48516131175,492914.2524235814,450983.0,220479.0
P10107,Anxa1 Annexin A1,11,TP,596675.8298278279,618329.0,542887.5620250766,408301.0,368565.0,401742.3432350111,366727.6109628391,298221.96605582366,338180.2340977932,351171.0,479947.0,688694.0,853301.6357734139,538606.639625661,456758.0,222936.0
Q8BFR5,"Tufm Elongation factor Tu, mitochondrial",15,FP,1478553.6725849058,971717.0,1023130.6728136942,942372.0,559488.0,1046433.5678657405,924713.0954300066,1201462.9200551065,868671.0406750325,773189.0,1201894.0,691929.0,668670.624120988,622277.7041744541,671897.0,414276.0
P55302,Lrpap1 Alpha-2-macroglobulin receptor-associated protein,14,TP,5638386.137887786,5658177.0,5662802.120812937,229885.0,581050.0,2243835.1771524423,2236745.63037754,2257202.082423047,2348509.6931883744,211476.0,440059.0,2902649.0,2755029.6842452404,3408912.738085282,208638.0,194191.0
Q9CQI6,Cotl1 Coactosin-like protein,4,FP,140462.87092298863,196098.0,253660.15323563782,133465.0,135870.0,247574.65113037117,208695.27731152484,212010.03528759623,144311.91050050483,168569.0,303188.0,138441.0,193913.3808624394,120352.77989531538,167178.0,66913.0
I3ITR1,AK157302 Protein AK157302,3,FP,196560.97051695207,119831.0,138434.4200833781,130556.0,63671.0,79020.04738834943,83249.13491502049,88987.47227240121,87221.91165440646,79071.0,102919.0,67890.0,91188.49493829011,77005.38569746919,65837.0,32915.0
P17918,Pcna Proliferating cell nuclear antigen,6,FP,357778.9292789401,229761.0,251028.84184063418,217691.0,126135.0,391637.6275636087,384453.23632056767,306781.36445154564,282409.2203050628,337677.0,494022.0,163761.0,153994.81773180765,162519.16982282203,205713.0,69055.0
Q5XKE0,"Mybpc2 Myosin-binding protein C, fast-type",29,,330342.8479408838,488445.0,344156.92125193443,278497.0,294889.0,2279964.1662459564,2562541.206219564,533395.6122945742,1785269.660302178,3696592.0,3635308.0,370179.0,403032.34511900594,1650828.4398063484,504733.0,2424306.0
Q8BQ47,Cnpy4 Protein canopy homolog 4,8,TP,2109186.987828588,2293058.0,2390818.0495815305,106677.0,232991.0,962749.3626121603,978217.0800883201,896959.190640081,942531.1659274484,155944.0,249448.0,1270533.0,1260051.9291793667,1478290.2700423002,150003.0,102879.0
Q9QXT0,Cnpy2 Protein canopy homolog 2,5,TP,281247.33871002885,628447.0,462517.04541262676,33096.0,58891.0,151481.48266744215,148841.26865101056,161807.07603854183,202016.13960406752,30910.0,42949.0,327485.0,252177.90603441096,345555.29536878905,30451.0,23062.0
